stdg_Cd,bjd_Nm,posifertca_Fachs1_Area,posifertca_Fachs2_Area,posifertca_Fachs3_Area,posifertca_Fachs4_Area,posifertca_Fachs5_Area,posifertca_Fachs6_Area,posifertca_Fruit1_Area,posifertca_Fruit2_Area,posifertca_Fruit3_Area,posifertca_Fruit4_Area,posifertca_Fruit5_Area,posifertca_Fruit6_Area,posifertca_Pfld1_Area,posifertca_Pfld2_Area,posifertca_Pfld3_Area,posifertca_Pfld4_Area,posifertca_Pfld5_Area,posifertca_Pfld6_Area,posifertca_Rfld1_Area,posifertca_Rfld2_Area,posifertca_Rfld3_Area,posifertca_Rfld4_Area,posifertca_Rfld5_Area,posifertca_Rfld6_Area
4889046027,경상남도 합천군 용주면 팔산리,-,-,-,-,-,-,-,-,-,-,-,-,2,1,0,0,0,2,0,0,1,2,0,1
4889046028,경상남도 합천군 용주면 용지리,3,1,0,0,0,0,6,2,0,0,0,1,5,2,4,0,0,1,1,1,1,1,0,0
4889046030,경상남도 합천군 용주면 월평리,1,0,1,0,0,0,9,7,47,13,1,10,22,2,1,3,0,9,3,13,3,2,3,5
4889045023,경상남도 합천군 대병면 회양리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,2,1
4481034032,충청남도 예산군 대흥면 대률리,-,-,-,-,-,-,0,2,1,1,0,1,1,3,3,6,3,2,2,7,7,4,2,2
4481034034,충청남도 예산군 대흥면 손지리,0,0,0,0,2,2,0,0,6,5,6,19,0,0,2,1,3,6,1,10,4,3,2,3
4481035000,충청남도 예산군 응봉면,0,0,0,0,0,5,14,8,19,29,27,219,17,28,28,34,37,119,4,10,26,42,26,72
4481035021,충청남도 예산군 응봉면 노화리,-,-,-,-,-,-,4,2,2,7,5,40,0,3,2,3,3,13,0,0,0,1,0,6
4481034000,충청남도 예산군 대흥면,0,1,0,0,3,2,21,14,13,9,9,26,48,61,65,24,23,34,9,40,36,26,18,17
4481037029,충청남도 예산군 봉산면 효교리,0,0,0,0,1,1,0,0,0,0,1,0,3,3,2,3,3,4,3,14,16,13,6,7
4481037030,충청남도 예산군 봉산면 대지리,0,0,0,0,1,19,0,0,0,6,0,5,3,2,15,3,1,4,0,2,6,7,6,31
4481037032,충청남도 예산군 봉산면 궁평리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,0,2,0,1,4,13,8,11
4481037034,충청남도 예산군 봉산면 옹안리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,1,5,0,0,2,1,3,2
4481037035,충청남도 예산군 봉산면 마교리,0,0,0,0,1,3,1,0,0,0,0,1,0,1,2,2,1,12,0,1,5,11,11,9
4481038021,충청남도 예산군 고덕면 대천리,-,-,-,-,-,-,2,1,2,1,4,37,9,10,7,11,8,25,1,0,3,5,8,28
4471034025,충청남도 금산군 군북면 두두리,1,1,0,0,2,0,0,1,0,2,1,6,2,8,8,8,5,16,1,9,6,6,2,1
4471034026,충청남도 금산군 군북면 동편리,0,0,0,1,0,2,0,0,0,0,0,1,2,5,7,4,7,8,3,5,4,2,5,3
4471036026,충청남도 금산군 남이면 흑암리,0,0,0,0,0,3,-,-,-,-,-,-,2,8,11,20,8,23,1,16,18,15,12,11
4471036027,충청남도 금산군 남이면 구석리,0,0,0,0,0,1,-,-,-,-,-,-,7,13,13,9,7,19,5,6,18,9,2,6
4471038028,충청남도 금산군 복수면 신대리,0,0,0,0,0,1,-,-,-,-,-,-,8,10,9,13,11,60,1,1,2,4,4,10
4471038029,충청남도 금산군 복수면 지량리,0,0,0,0,0,3,-,-,-,-,-,-,8,11,12,9,10,16,1,2,3,1,3,4
4471039021,충청남도 금산군 추부면 용지리,0,0,0,1,1,20,0,0,0,0,1,2,1,2,4,16,14,100,1,2,8,9,5,31
4471039023,충청남도 금산군 추부면 마전리,0,1,1,5,5,80,0,0,0,0,0,3,7,10,8,23,13,89,6,13,18,16,10,23
4471039024,충청남도 금산군 추부면 비례리,0,0,1,2,2,40,-,-,-,-,-,-,3,7,6,15,10,30,1,8,10,8,3,4
4471037029,충청남도 금산군 진산면 묵산리,-,-,-,-,-,-,0,0,0,0,0,2,3,7,7,6,6,41,0,0,3,2,1,4
4471037030,충청남도 금산군 진산면 행정리,0,0,0,0,0,1,-,-,-,-,-,-,8,10,14,9,8,17,3,7,5,3,3,9
4471037032,충청남도 금산군 진산면 지방리,0,0,0,0,0,1,-,-,-,-,-,-,15,19,18,15,12,28,2,4,5,8,7,8
4180025021,경기도 연천군 연천읍 차탄리,-,-,-,-,-,-,-,-,-,-,-,-,2,2,8,2,4,4,0,0,2,0,0,0
4180025022,경기도 연천군 연천읍 현가리,-,-,-,-,-,-,-,-,-,-,-,-,4,3,17,16,13,16,0,0,5,0,1,0
4180025023,경기도 연천군 연천읍 상리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,1,1,0,1,7,6,0,1
4183035025,경기도 양평군 서종면 정배리,-,-,-,-,-,-,-,-,-,-,-,-,356,370,27,3,7,4,1,6,12,17,7,7
4183035026,경기도 양평군 서종면 명달리,-,-,-,-,-,-,-,-,-,-,-,-,6,4,0,1,2,14,0,1,2,3,2,3
4182035023,경기도 가평군 북면 화악리,1,2,2,1,1,19,1,1,2,2,1,11,8,3,4,6,2,13,72,59,26,12,4,5
4182035024,경기도 가평군 북면 도대리,1,0,0,1,0,22,0,0,0,1,1,2,4,4,4,5,4,9,13,26,14,7,4,4
4182035026,경기도 가평군 북면 백둔리,0,0,0,0,0,4,2,4,5,4,6,17,10,3,3,2,7,14,2,7,4,5,0,1
4182035027,경기도 가평군 북면 제령리,1,2,2,4,5,55,1,3,7,3,2,9,10,8,6,6,2,9,17,32,22,9,3,1
4183000000,경기도 양평군,4,6,16,28,24,264,53,18,18,30,22,79,990,609,292,246,212,594,124,638,899,673,488,793
4183033025,경기도 양평군 양서면 신원리,0,0,0,0,0,1,-,-,-,-,-,-,0,1,2,0,1,2,1,1,5,7,5,11
4183033027,경기도 양평군 양서면 대심리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,1,1,1,0,0,0,3,2,2
4183033028,경기도 양평군 양서면 국수리,0,0,0,0,0,1,-,-,-,-,-,-,1,1,2,1,1,3,0,2,4,7,4,6
4183033030,경기도 양평군 양서면 청계리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,0,1,5,0,0,4,3,5,10
4183034000,경기도 양평군 옥천면,0,0,1,2,1,8,0,0,0,0,0,1,48,15,7,9,7,31,1,12,23,35,33,63
3020013500,대전광역시 유성구 신봉동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4377031000,충청북도 음성군 소이면,1,1,9,16,17,141,13,18,30,28,33,86,37,73,75,48,32,81,88,123,97,52,17,21
4376039023,충청북도 괴산군 사리면 노송리,0,1,0,0,0,0,-,-,-,-,-,-,19,8,4,1,1,0,20,45,21,7,1,3
4376039024,충청북도 괴산군 사리면 중흥리,0,0,0,1,1,1,0,0,0,0,1,0,8,7,5,3,1,2,13,52,44,22,6,2
4376039025,충청북도 괴산군 사리면 방축리,-,-,-,-,-,-,-,-,-,-,-,-,31,4,2,2,1,1,5,32,21,7,2,3
4376039026,충청북도 괴산군 사리면 수암리,-,-,-,-,-,-,0,0,0,0,9,15,34,12,9,6,5,7,15,32,20,9,1,3
4783035038,경상북도 고령군 개진면 구곡리,3,6,6,7,7,15,0,0,0,0,1,0,13,10,11,9,7,10,3,16,31,34,52,41
4783035039,경상북도 고령군 개진면 옥산리,1,7,14,17,14,38,-,-,-,-,-,-,17,11,13,11,9,13,4,7,26,17,27,78
4686033025,전라남도 함평군 학교면 곡창리,0,0,0,0,0,1,-,-,-,-,-,-,0,0,0,1,1,7,2,1,5,9,6,26
4686033026,전라남도 함평군 학교면 학교리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,2,13,4,7,9,16,13,50
4686033028,전라남도 함평군 학교면 월산리,0,0,0,0,0,2,0,0,0,2,1,6,0,0,3,1,3,21,0,4,13,17,11,18
2920017100,광주광역시 광산구 지산동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,4,2,1,3,3,10,5,2,1
2920017200,광주광역시 광산구 왕동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,1,1,0,0,0,0,0
2920017500,광주광역시 광산구 동호동,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,2,3,3,2,0,0,0
2920017600,광주광역시 광산구 덕림동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,16,3,26,17,1,2,0
2920017700,광주광역시 광산구 양산동,0,0,0,0,0,10,-,-,-,-,-,-,0,1,1,7,1,0,15,13,5,2,3,1
2920017800,광주광역시 광산구 동림동,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,1,2,1,16,14,8,2,4,2
2820010100,인천광역시 남동구 구월동,0,0,0,0,0,6,0,0,0,0,0,7,21,11,6,6,4,17,-,-,-,-,-,-
2820010400,인천광역시 남동구 장수동,-,-,-,-,-,-,0,0,0,0,0,1,2,2,1,1,1,13,0,0,1,2,1,1
2820010500,인천광역시 남동구 서창동,-,-,-,-,-,-,0,0,0,0,0,90,2,1,4,2,2,7,0,0,1,2,1,2
2820010600,인천광역시 남동구 운연동,0,0,0,0,0,4,0,0,0,0,1,1,1,4,4,6,5,29,0,0,3,6,4,10
2820010800,인천광역시 남동구 수산동,0,0,0,0,1,10,1,1,1,1,2,24,2,6,7,11,13,26,0,0,0,0,0,1
2820010900,인천광역시 남동구 도림동,0,0,0,0,0,15,0,0,1,0,2,17,5,9,5,6,3,18,0,0,0,1,4,6
2915511800,광주광역시 남구 도금동,0,0,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-,-,19,0,0,2,5,1
2915511900,광주광역시 남구 승촌동,0,0,0,0,1,49,0,0,0,0,0,1,0,0,7,0,7,24,-,-,-,-,-,-
2915512200,광주광역시 남구 화장동,0,0,0,0,0,32,-,-,-,-,-,-,0,0,0,0,0,1,14,3,33,85,121,216
4315032032,충청북도 제천시 청풍면 오산리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2,-,-,-,-,-,-
4315031031,충청북도 제천시 금성면 위림리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,5,0,5,0,0,0,2,4,6
4315033025,충청북도 제천시 수산면 수리,-,-,-,-,-,-,0,0,0,0,0,2,1,3,2,1,1,13,-,-,-,-,-,-
4315033027,충청북도 제천시 수산면 계란리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,0,0,0,8,-,-,-,-,-,-
4315033028,충청북도 제천시 수산면 괴곡리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,2,1,1,19,-,-,-,-,-,-
4315033030,충청북도 제천시 수산면 다불리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,9,-,-,-,-,-,-
4315033031,충청북도 제천시 수산면 전곡리,-,-,-,-,-,-,-,-,-,-,-,-,2,2,4,3,0,5,-,-,-,-,-,-
4420040027,충청남도 아산시 도고면 도산리,0,0,0,2,12,16,-,-,-,-,-,-,2,2,5,9,11,17,0,2,9,9,4,5
4420040029,충청남도 아산시 도고면 농은리,0,0,0,0,0,3,-,-,-,-,-,-,1,1,2,2,4,7,1,3,4,5,3,2
4420040030,충청남도 아산시 도고면 오암리,0,0,0,0,0,3,-,-,-,-,-,-,0,2,8,8,3,10,1,9,34,38,18,7
4420040032,충청남도 아산시 도고면 석당리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,3,6,9,2,11,8,3,1,1
4420040033,충청남도 아산시 도고면 향산리,-,-,-,-,-,-,-,-,-,-,-,-,3,7,7,3,1,10,1,10,21,17,10,9
4420040035,충청남도 아산시 도고면 신통리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,5,2,11,1,5,25,35,25,24
4420040036,충청남도 아산시 도고면 기곡리,-,-,-,-,-,-,-,-,-,-,-,-,3,1,2,2,2,4,0,5,6,6,8,4
4420041021,충청남도 아산시 신창면 오목리,0,0,0,0,1,1,0,0,0,2,0,0,4,3,4,5,4,15,3,30,27,17,10,29
4182025028,경기도 가평군 가평읍 승안리,0,0,0,0,0,1,1,0,0,1,0,3,2,2,3,2,1,5,5,9,3,1,0,0
4182025029,경기도 가평군 가평읍 마장리,0,0,0,0,0,2,1,0,1,2,4,5,4,3,2,1,2,4,42,81,55,29,12,14
4182025031,경기도 가평군 가평읍 이화리,-,-,-,-,-,-,0,0,0,0,0,1,1,1,1,2,0,2,4,9,10,2,0,0
4480037025,충청남도 홍성군 서부면 거차리,-,-,-,-,-,-,-,-,-,-,-,-,1,5,3,10,5,13,2,1,9,6,8,12
4315036027,충청북도 제천시 백운면 모정리,-,-,-,-,-,-,-,-,-,-,-,-,5,7,3,4,2,12,0,0,4,2,2,5
4315036029,충청북도 제천시 백운면 원월리,-,-,-,-,-,-,0,0,0,0,0,3,4,4,2,2,15,24,0,7,37,6,3,23
4315032034,충청북도 제천시 청풍면 양평리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,1,20,-,-,-,-,-,-
4315035028,충청북도 제천시 한수면 탄지리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,1,1,-,-,-,-,-,-
4315035030,충청북도 제천시 한수면 송계리,-,-,-,-,-,-,0,0,2,3,2,7,0,1,1,1,2,19,0,0,2,2,0,3
4315034021,충청북도 제천시 덕산면 도전리,-,-,-,-,-,-,0,0,0,0,0,2,1,4,2,2,2,39,0,0,0,0,0,47
4315034022,충청북도 제천시 덕산면 성암리,-,-,-,-,-,-,0,0,0,0,0,1,1,7,3,2,0,14,0,0,0,0,0,5
4471037033,충청남도 금산군 진산면 막현리,0,0,0,0,0,4,-,-,-,-,-,-,5,5,8,8,9,23,0,2,3,2,2,7
4471038000,충청남도 금산군 복수면,0,2,1,2,1,21,1,3,1,1,0,5,122,92,77,72,78,507,5,9,16,23,27,101
4471038022,충청남도 금산군 복수면 다복리,0,0,0,0,0,3,-,-,-,-,-,-,5,7,7,6,6,41,0,1,1,1,1,11
4471038023,충청남도 금산군 복수면 곡남리,0,0,0,0,0,1,-,-,-,-,-,-,29,7,1,2,3,30,0,0,0,0,2,16
4471038025,충청남도 금산군 복수면 목소리,0,0,0,0,0,1,0,0,0,0,0,1,18,13,10,13,15,33,0,1,2,2,2,4
4471038026,충청남도 금산군 복수면 백암리,0,0,0,0,0,1,-,-,-,-,-,-,22,11,9,9,10,36,1,1,3,5,6,14
4313035023,충청북도 충주시 신니면 신청리,0,0,1,0,1,5,0,0,0,2,0,0,2,1,1,2,2,4,1,5,7,6,4,5
4313035024,충청북도 충주시 신니면 문숭리,-,-,-,-,-,-,1,1,1,1,1,0,6,3,4,3,2,9,1,2,2,8,4,3
4313035026,충청북도 충주시 신니면 모남리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,3,0,1,6,1,2,1
4313035028,충청북도 충주시 신니면 대화리,-,-,-,-,-,-,0,0,0,0,1,0,1,2,2,3,2,4,0,1,1,7,0,1
4313035029,충청북도 충주시 신니면 송암리,-,-,-,-,-,-,0,0,1,0,0,0,1,2,2,3,2,10,0,0,1,2,0,1
4423039029,충청남도 논산시 양촌면 반암리,0,0,0,0,0,4,0,0,0,0,0,1,28,1,2,1,1,2,3,1,1,0,0,0
4423039031,충청남도 논산시 양촌면 모촌리,4,6,4,5,10,53,1,0,0,0,0,1,2,3,4,4,2,3,24,3,1,1,1,4
4423039032,충청남도 논산시 양촌면 신흥리,0,4,12,6,4,26,0,0,0,1,0,0,0,1,2,1,1,1,4,0,1,4,1,7
4423039034,충청남도 논산시 양촌면 반곡리,1,0,1,1,1,1,-,-,-,-,-,-,2,3,2,4,1,1,18,10,25,20,8,7
4423039036,충청남도 논산시 양촌면 석서리,1,1,2,1,2,17,0,0,0,0,1,3,0,0,1,1,0,2,20,2,2,7,5,12
4423039037,충청남도 논산시 양촌면 중산리,2,0,0,2,1,8,4,3,2,3,2,4,5,5,6,4,1,4,10,2,4,3,1,7
4423039022,충청남도 논산시 양촌면 도평리,4,0,1,1,1,18,-,-,-,-,-,-,1,3,2,1,1,6,43,6,14,12,10,20
4423038000,충청남도 논산시 벌곡면,0,1,2,1,1,3,-,-,-,-,-,-,45,34,33,36,20,44,16,16,20,22,18,22
4423038021,충청남도 논산시 벌곡면 한삼천리,-,-,-,-,-,-,-,-,-,-,-,-,3,3,1,8,3,3,2,2,4,6,4,3
4372025042,충청북도 보은군 보은읍 풍취리,-,-,-,-,-,-,4,1,0,1,0,1,4,5,2,3,1,5,1,2,8,7,5,3
4372036022,충청북도 보은군 수한면 교암리,-,-,-,-,-,-,0,0,1,0,0,2,1,2,9,3,3,8,0,3,5,1,1,0
4315031032,충청북도 제천시 금성면 양화리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,5,2,0,17,0,0,1,4,4,13
4315031034,충청북도 제천시 금성면 동막리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,7,3,23,0,1,5,1,2,15
4315032000,충청북도 제천시 청풍면,-,-,-,-,-,-,-,-,-,-,-,-,49,27,29,23,17,311,0,0,0,0,0,1
4315032022,충청북도 제천시 청풍면 연곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,17,-,-,-,-,-,-
4315032025,충청북도 제천시 청풍면 황석리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,7,-,-,-,-,-,-
4315032028,충청북도 제천시 청풍면 부산리,-,-,-,-,-,-,-,-,-,-,-,-,4,2,1,2,1,12,-,-,-,-,-,-
4315032030,충청북도 제천시 청풍면 단돈리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,18,-,-,-,-,-,-
4481038022,충청남도 예산군 고덕면 몽곡리,0,0,0,0,1,4,1,1,1,3,6,6,1,5,6,10,9,27,0,2,4,8,7,9
4481038024,충청남도 예산군 고덕면 호음리,0,0,0,0,0,1,1,2,2,0,2,13,12,8,3,4,5,12,0,1,5,7,8,10
4481038026,충청남도 예산군 고덕면 지곡리,-,-,-,-,-,-,0,4,0,2,6,33,1,1,2,2,3,9,0,0,3,5,5,8
4481038028,충청남도 예산군 고덕면 상궁리,0,0,0,0,1,12,0,0,7,1,20,74,1,1,2,4,3,28,3,9,22,38,54,175
4477035032,충청남도 서천군 마산면 벽오리,0,0,0,0,0,1,11,1,0,0,0,0,0,1,0,1,1,3,1,12,6,0,6,0
4477035033,충청남도 서천군 마산면 마명리,0,0,1,1,3,11,59,0,0,0,0,1,1,2,3,2,2,3,5,27,14,11,3,1
4477035035,충청남도 서천군 마산면 나궁리,0,0,1,0,0,3,7,4,0,0,0,0,1,1,1,0,1,1,25,22,9,3,3,1
4477035036,충청남도 서천군 마산면 송림리,0,0,2,1,3,6,154,0,0,0,0,0,3,2,1,1,1,2,6,25,8,3,3,2
4477036021,충청남도 서천군 시초면 초현리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,1,2,1,2,14,21,31,16,9,16
4477035022,충청남도 서천군 마산면 소야리,-,-,-,-,-,-,0,2,0,1,0,0,0,1,2,1,0,1,1,26,2,0,0,0
4477039021,충청남도 서천군 종천면 신검리,1,2,4,2,2,30,15,0,0,0,0,0,0,1,2,4,3,6,30,28,22,5,9,0
4477039022,충청남도 서천군 종천면 랑평리,0,0,1,19,21,0,-,-,-,-,-,-,0,1,3,1,3,1,12,40,39,9,4,2
4315034024,충청북도 제천시 덕산면 수산리,-,-,-,-,-,-,-,-,-,-,-,-,26,8,9,5,3,6,0,0,2,1,0,1
4315034025,충청북도 제천시 덕산면 월악리,-,-,-,-,-,-,0,0,0,0,0,1,8,2,3,2,1,5,0,0,0,0,2,9
2871040021,인천광역시 강화군 교동면 대룡리,0,0,0,0,1,1,-,-,-,-,-,-,0,0,1,0,1,0,6,11,40,39,13,26
2871040022,인천광역시 강화군 교동면 읍내리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,1,1,2,0,2,1,16,2
2871040024,인천광역시 강화군 교동면 봉소리,0,0,0,0,0,1,-,-,-,-,-,-,0,0,1,0,0,1,9,49,48,28,15,24
2871036000,인천광역시 강화군 내가면,0,1,1,2,1,8,0,0,0,0,0,2,8,7,10,10,8,20,110,352,676,616,281,161
2871036021,인천광역시 강화군 내가면 고천리,0,0,0,0,1,0,-,-,-,-,-,-,7,3,4,4,2,8,5,23,14,8,7,4
2871036022,인천광역시 강화군 내가면 오상리,0,0,1,0,0,1,-,-,-,-,-,-,1,2,2,2,1,5,12,8,77,57,28,36
2871036024,인천광역시 강화군 내가면 황청리,0,0,0,0,0,3,-,-,-,-,-,-,0,1,2,2,1,1,18,12,30,22,16,31
2871036025,인천광역시 강화군 내가면 구하리,0,0,0,1,0,4,-,-,-,-,-,-,0,1,1,1,2,4,65,301,541,513,221,80
2871037021,인천광역시 강화군 하점면 신봉리,0,0,1,1,0,9,0,0,1,0,0,1,3,6,3,4,7,12,17,36,57,44,38,17
2871037022,인천광역시 강화군 하점면 장정리,-,-,-,-,-,-,-,-,-,-,-,-,3,2,3,2,2,3,14,13,15,14,4,1
2871037024,인천광역시 강화군 하점면 삼거리,0,0,0,0,0,3,-,-,-,-,-,-,1,1,4,5,4,5,16,23,41,45,32,16
4180037023,경기도 연천군 중면 중사리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4180037024,경기도 연천군 중면 적거리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,8,12,0,3,0,0,1,2,0,0
4180037025,경기도 연천군 중면 마거리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,0,1,0,0,4,2,0,0
4180037026,경기도 연천군 중면 합수리,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,2,0,2,0,1,3,1,0,0
4183040022,경기도 양평군 용문면 화전리,0,0,0,0,0,2,0,0,0,0,0,1,2,2,4,4,5,10,5,16,23,24,22,24
4183040024,경기도 양평군 용문면 다문리,0,0,0,0,0,1,1,1,0,1,1,2,1,2,2,1,3,4,2,8,11,7,4,6
4183040026,경기도 양평군 용문면 금곡리,0,0,0,0,0,8,0,0,0,0,0,1,0,0,1,0,1,1,2,7,5,5,1,1
4183040027,경기도 양평군 용문면 광탄리,0,0,0,0,0,6,0,0,0,0,0,1,1,1,1,1,1,5,1,3,2,1,0,1
4183040029,경기도 양평군 용문면 중원리,-,-,-,-,-,-,0,0,0,0,0,1,2,1,3,3,1,2,0,2,5,1,1,0
4183040030,경기도 양평군 용문면 조현리,-,-,-,-,-,-,-,-,-,-,-,-,3,3,1,1,2,3,1,7,12,15,6,5
4183037026,경기도 양평군 청운면 도원리,0,0,0,0,0,2,-,-,-,-,-,-,0,0,0,0,0,1,0,4,4,2,0,0
4183037027,경기도 양평군 청운면 신론리,0,0,0,2,1,1,-,-,-,-,-,-,3,2,6,2,2,7,0,3,0,0,1,0
4183037028,경기도 양평군 청운면 삼성리,0,0,0,0,0,2,0,1,1,0,0,1,1,1,1,0,1,3,1,0,1,2,0,0
4183038000,경기도 양평군 양동면,2,1,3,8,4,29,8,1,4,1,4,5,119,39,38,37,17,34,10,140,52,45,20,16
4183038021,경기도 양평군 양동면 쌍학리,0,0,0,0,0,1,0,0,1,0,2,0,1,1,1,5,1,5,1,5,4,12,7,7
2920010500,광주광역시 광산구 서봉동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,0,0,1,1,1,2,1,1
2920010600,광주광역시 광산구 운수동,1,0,0,1,0,0,-,-,-,-,-,-,0,0,0,1,0,0,1,2,3,1,0,0
2920010800,광주광역시 광산구 소촌동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,2,0,0
2920010900,광주광역시 광산구 우산동,0,0,0,0,0,9,-,-,-,-,-,-,0,0,0,0,1,3,1,0,1,3,5,6
2920012900,광주광역시 광산구 등임동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,3,9,17,8,2
2920011300,광주광역시 광산구 도천동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2920011400,광주광역시 광산구 수완동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0,2,0,0,0,0,0
2917013400,광주광역시 북구 수곡동,0,0,0,0,0,1,-,-,-,-,-,-,0,0,0,1,1,1,1,7,7,4,0,0
2917013700,광주광역시 북구 용강동,0,0,1,1,2,12,-,-,-,-,-,-,0,1,3,1,1,1,4,14,54,7,1,0
2917013800,광주광역시 북구 생용동,0,0,1,1,1,3,-,-,-,-,-,-,0,2,2,1,2,4,0,4,24,8,2,1
2917014000,광주광역시 북구 대촌동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,0,0,0,0,0,0,0,1,0
4480037026,충청남도 홍성군 서부면 어사리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,3,5,5,43,2,0,4,14,18,10
4480037028,충청남도 홍성군 서부면 신리,-,-,-,-,-,-,-,-,-,-,-,-,3,5,7,13,4,10,2,1,11,23,5,2
4480036021,충청남도 홍성군 결성면 읍내리,0,0,0,0,0,1,-,-,-,-,-,-,1,1,4,7,23,18,2,1,7,11,8,9
2911011900,광주광역시 동구 소태동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4376041024,충청북도 괴산군 불정면 추산리,0,0,0,0,1,1,1,0,2,3,4,11,1,0,0,9,1,7,1,11,14,11,8,11
4376041025,충청북도 괴산군 불정면 외령리,-,-,-,-,-,-,0,0,0,1,0,1,0,7,11,2,2,1,1,5,11,10,3,5
4376041027,충청북도 괴산군 불정면 웅동리,-,-,-,-,-,-,0,3,2,1,1,7,3,2,6,4,2,3,4,11,4,3,3,4
4376041028,충청북도 괴산군 불정면 하문리,-,-,-,-,-,-,0,0,0,0,0,2,0,0,1,2,4,0,0,1,15,11,5,2
4376041030,충청북도 괴산군 불정면 신흥리,0,0,1,3,4,12,2,0,0,0,1,2,4,7,9,9,10,16,1,5,12,12,7,2
4377025337,충청북도 음성군 금왕읍 오선리,0,0,1,0,1,3,1,0,0,0,0,0,13,0,0,1,1,1,1,5,6,7,1,0
4377025338,충청북도 음성군 금왕읍 도청리,0,0,0,0,1,11,0,0,0,0,0,1,18,0,2,3,0,5,1,8,11,3,3,1
4377025340,충청북도 음성군 금왕읍 각회리,0,0,0,1,1,13,0,0,0,0,2,1,14,0,4,2,1,5,2,7,3,1,0,1
4377025341,충청북도 음성군 금왕읍 삼봉리,0,0,0,2,3,6,0,0,1,1,2,0,15,2,1,1,0,2,4,6,15,8,5,6
4421038021,충청남도 서산시 운산면 신창리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,6,6,11,0,3,9,9,4,4
4421038023,충청남도 서산시 운산면 태봉리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,4,1,2,1,0,1,3,6,3,7
4421038024,충청남도 서산시 운산면 고풍리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,11,12,3,6,1,1,3,5,5,6
4421038026,충청남도 서산시 운산면 와우리,0,0,0,0,0,2,-,-,-,-,-,-,8,14,12,12,6,10,0,4,10,16,8,7
4421038027,충청남도 서산시 운산면 팔중리,-,-,-,-,-,-,-,-,-,-,-,-,0,5,8,6,9,19,0,1,3,6,10,12
4481033027,충청남도 예산군 광시면 마사리,0,0,0,0,0,2,-,-,-,-,-,-,8,5,5,7,5,10,0,2,3,4,4,3
4481033029,충청남도 예산군 광시면 관음리,0,0,0,0,0,1,-,-,-,-,-,-,0,1,0,0,2,13,0,4,6,9,7,21
4481033030,충청남도 예산군 광시면 동산리,-,-,-,-,-,-,0,1,0,0,2,7,1,2,1,3,3,6,0,0,0,1,1,1
