stdg_Cd,bjd_Nm,vldpha_Fachs1_Area,vldpha_Fachs2_Area,vldpha_Fachs3_Area,vldpha_Fachs4_Area,vldpha_Fachs5_Area,vldpha_Fachs6_Area,vldpha_Fruit1_Area,vldpha_Fruit2_Area,vldpha_Fruit3_Area,vldpha_Fruit4_Area,vldpha_Fruit5_Area,vldpha_Fruit6_Area,vldpha_Pfld1_Area,vldpha_Pfld2_Area,vldpha_Pfld3_Area,vldpha_Pfld4_Area,vldpha_Pfld5_Area,vldpha_Pfld6_Area,vldpha_Rfld1_Area,vldpha_Rfld2_Area,vldpha_Rfld3_Area,vldpha_Rfld4_Area,vldpha_Rfld5_Area,vldpha_Rfld6_Area
4673037024,전라남도 구례군 산동면 외산리,0,0,0,0,1,24,18,19,4,18,0,12,11,12,18,5,3,30,8,26,21,25,17,42
4673037025,전라남도 구례군 산동면 대평리,-,-,-,-,-,-,17,9,0,5,0,8,39,33,19,11,15,43,3,11,18,18,14,38
4673037027,전라남도 구례군 산동면 이평리,0,0,0,0,0,3,281,65,23,3,8,9,37,3,20,0,1,6,13,27,11,12,3,2
4673037028,전라남도 구례군 산동면 신학리,0,0,0,0,0,2,84,62,6,34,13,44,67,9,17,16,44,60,17,33,20,12,3,5
4684033022,전라남도 무안군 청계면 청계리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,7,28,40,13,31,8,4
4684033023,전라남도 무안군 청계면 도림리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,2,10,6,12,19,8,3,2
4684033025,전라남도 무안군 청계면 복길리,0,0,0,0,0,1,-,-,-,-,-,-,1,0,0,0,0,10,30,71,18,10,2,3
4682032022,전라남도 해남군 화산면 금풍리,-,-,-,-,-,-,-,-,-,-,-,-,28,6,2,3,1,11,165,115,44,10,3,1
4682032023,전라남도 해남군 화산면 연곡리,-,-,-,-,-,-,-,-,-,-,-,-,23,12,5,14,3,23,224,117,49,9,17,78
4682025030,전라남도 해남군 해남읍 안동리,-,-,-,-,-,-,-,-,-,-,-,-,11,5,4,2,3,10,17,29,14,7,2,2
4682025031,전라남도 해남군 해남읍 백야리,-,-,-,-,-,-,-,-,-,-,-,-,10,8,10,4,11,28,21,20,10,5,0,1
4682025033,전라남도 해남군 해남읍 남동리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4682025034,전라남도 해남군 해남읍 남천리,0,0,0,0,0,1,1,0,0,1,1,1,3,3,4,10,6,41,53,69,14,10,1,2
4682025036,전라남도 해남군 해남읍 구교리,-,-,-,-,-,-,-,-,-,-,-,-,2,3,0,1,1,22,3,9,4,3,0,1
4682025037,전라남도 해남군 해남읍 복평리,5,0,0,0,0,7,2,0,1,1,0,4,24,10,11,10,26,98,164,130,29,17,7,22
4682031000,전라남도 해남군 삼산면,2,3,2,3,2,24,22,42,3,2,2,33,100,64,58,36,48,255,401,441,264,133,92,233
4682031021,전라남도 해남군 삼산면 신흥리,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,2,1,15,33,46,30,14,7,7
4682031022,전라남도 해남군 삼산면 창리,-,-,-,-,-,-,0,1,0,0,0,1,7,3,4,3,3,9,42,31,16,9,7,20
4682031023,전라남도 해남군 삼산면 송정리,-,-,-,-,-,-,-,-,-,-,-,-,12,3,1,3,6,12,34,35,14,7,5,26
4691037000,전라남도 신안군 하의면,-,-,-,-,-,-,-,-,-,-,-,-,14,37,37,13,4,29,210,284,126,34,10,3
4690036043,전라남도 진도군 조도면 가사도리,-,-,-,-,-,-,-,-,-,-,-,-,4,0,0,0,0,4,-,-,-,-,-,-
4691036024,전라남도 신안군 흑산면 사리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,4,3,1,13,-,-,-,-,-,-
4691034033,전라남도 신안군 비금면 수치리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,5,38,10,16,10,4,3,3
4691035000,전라남도 신안군 도초면,-,-,-,-,-,-,-,-,-,-,-,-,9,5,15,20,25,519,71,117,72,32,12,23
4691035022,전라남도 신안군 도초면 지남리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,1,1,69,5,8,13,3,2,2
4691035023,전라남도 신안군 도초면 외남리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,28,8,10,8,4,1,5
4691035025,전라남도 신안군 도초면 수항리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,25,7,16,9,4,0,2
4691035026,전라남도 신안군 도초면 죽연리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,2,61,8,6,2,3,0,1
4480035000,충청남도 홍성군 은하면,1,1,0,0,0,7,8,0,0,0,2,7,15,12,20,9,11,159,204,231,131,66,9,9
4480035022,충청남도 홍성군 은하면 유송리,-,-,-,-,-,-,0,0,0,0,0,1,1,1,2,1,2,7,10,19,6,0,1,1
4480035023,충청남도 홍성군 은하면 장곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,4,1,1,10,5,12,16,17,4,1
4681033029,전라남도 강진군 대구면 구수리,0,0,0,0,0,3,0,0,0,0,3,0,2,4,6,6,3,54,15,20,4,0,0,0
4681034000,전라남도 강진군 도암면,0,1,0,1,1,9,1,2,2,1,0,15,128,35,53,89,91,444,1349,608,130,57,33,44
4681032027,전라남도 강진군 칠량면 송정리,0,0,0,0,0,7,-,-,-,-,-,-,1,1,0,0,0,9,6,18,18,13,8,11
4681036029,전라남도 강진군 성전면 도림리,0,1,0,1,0,10,1,0,0,0,1,10,4,2,1,2,5,52,43,80,61,23,9,9
4681036031,전라남도 강진군 성전면 송학리,0,0,0,0,0,1,-,-,-,-,-,-,2,2,2,4,4,25,61,146,53,20,11,13
4681037000,전라남도 강진군 작천면,2,0,1,0,0,6,4,2,2,1,2,17,47,22,97,86,77,189,627,835,391,291,169,311
4681037022,전라남도 강진군 작천면 용상리,2,0,0,0,0,2,1,0,0,0,0,0,0,1,8,6,4,29,16,28,18,7,4,23
4681037023,전라남도 강진군 작천면 삼열리,-,-,-,-,-,-,-,-,-,-,-,-,36,15,30,9,14,9,46,136,26,31,25,49
4681037025,전라남도 강진군 작천면 토마리,-,-,-,-,-,-,2,0,0,0,0,1,1,0,6,2,4,10,8,19,8,3,9,6
4691041000,전라남도 신안군 팔금면,-,-,-,-,-,-,-,-,-,-,-,-,42,32,32,43,45,421,111,76,27,10,3,4
4691040029,전라남도 신안군 안좌면 여흘리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,1,1,32,24,10,3,2,1,2
4691040030,전라남도 신안군 안좌면 남강리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,1,0,37,3,2,0,0,0,0
4617032031,전라남도 나주시 왕곡면 양산리,0,1,0,1,0,13,0,1,1,2,1,59,0,0,0,0,0,38,10,40,131,31,5,6
4617033000,전라남도 나주시 반남면,0,0,0,1,1,18,2,2,3,3,6,71,39,22,118,162,101,211,207,635,787,56,41,49
4617010200,전라남도 나주시 송월동,-,-,-,-,-,-,0,0,2,0,0,18,0,1,1,1,2,58,2,1,0,0,0,2
4617010300,전라남도 나주시 안창동,-,-,-,-,-,-,0,0,0,0,0,1,0,1,0,0,0,6,1,8,31,28,2,1
4617010400,전라남도 나주시 삼영동,-,-,-,-,-,-,0,1,0,0,0,9,0,0,0,0,0,3,1,3,1,0,0,0
4617010500,전라남도 나주시 교동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4617010700,전라남도 나주시 산정동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4617010800,전라남도 나주시 경현동,-,-,-,-,-,-,0,1,0,0,0,0,0,5,5,0,0,1,-,-,-,-,-,-
4617011100,전라남도 나주시 금성동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4617011200,전라남도 나주시 남내동,-,-,-,-,-,-,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-
4617011400,전라남도 나주시 성북동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,-,-,-,-,-,-
4617032030,전라남도 나주시 왕곡면 신가리,0,0,0,0,0,3,0,0,0,0,0,21,1,0,1,1,0,21,3,20,30,1,0,0
4681039023,전라남도 강진군 옴천면 영산리,0,0,0,0,0,3,-,-,-,-,-,-,0,0,0,0,1,0,9,66,63,40,28,70
4681039025,전라남도 강진군 옴천면 기좌리,0,0,0,0,0,2,-,-,-,-,-,-,0,0,1,2,1,3,27,35,45,42,15,44
4682032024,전라남도 해남군 화산면 율동리,-,-,-,-,-,-,-,-,-,-,-,-,68,4,5,4,2,12,424,79,63,11,8,26
4682032026,전라남도 해남군 화산면 관동리,-,-,-,-,-,-,-,-,-,-,-,-,28,21,4,5,2,5,238,77,9,3,3,1
4682032027,전라남도 해남군 화산면 월호리,0,0,0,0,0,1,0,10,0,7,4,14,38,22,5,6,3,10,100,53,13,3,1,1
4682032029,전라남도 해남군 화산면 방축리,0,0,0,0,0,2,0,0,0,0,0,1,8,9,2,1,2,21,71,76,42,12,4,3
4682032030,전라남도 해남군 화산면 부길리,-,-,-,-,-,-,-,-,-,-,-,-,8,8,3,3,2,18,200,116,44,18,5,4
4681037030,전라남도 강진군 작천면 현산리,0,0,0,0,0,1,-,-,-,-,-,-,1,0,6,8,10,17,307,254,125,44,23,46
4681037031,전라남도 강진군 작천면 갈동리,-,-,-,-,-,-,0,0,1,0,0,5,1,0,6,17,8,32,39,56,31,20,20,23
4784033039,경상북도 성주군 수륜면 신정리,1,3,2,3,1,24,2,5,2,2,3,33,2,0,0,0,0,13,3,14,14,8,3,5
4784033041,경상북도 성주군 수륜면 송계리,1,0,0,1,1,3,3,6,1,2,2,34,1,0,0,0,0,12,31,25,7,5,2,2
4784033042,경상북도 성주군 수륜면 수륜리,2,3,2,2,1,9,4,3,0,1,1,15,0,0,0,1,0,5,35,50,36,20,9,5
4784033043,경상북도 성주군 수륜면 오천리,1,4,2,3,3,23,0,0,1,0,0,3,0,1,0,0,0,5,37,85,56,35,9,22
4784033045,경상북도 성주군 수륜면 남은리,2,5,6,7,6,43,0,1,0,0,0,0,2,2,2,6,2,11,43,75,35,18,7,17
4784033046,경상북도 성주군 수륜면 보월리,0,0,1,1,0,1,-,-,-,-,-,-,0,2,0,0,0,1,6,14,10,5,2,2
4784039035,경상북도 성주군 월항면 보암리,14,11,17,25,18,174,-,-,-,-,-,-,3,4,6,5,3,25,0,1,1,2,0,1
4784039037,경상북도 성주군 월항면 수죽리,6,5,6,5,8,79,0,0,1,0,0,0,5,2,8,6,4,29,2,3,1,1,0,1
4784039038,경상북도 성주군 월항면 지방리,1,1,0,2,2,5,1,3,0,0,0,0,6,3,0,0,0,3,1,1,7,0,0,1
4785000000,경상북도 칠곡군,114,52,51,71,68,1482,25,10,19,30,19,477,496,36,38,45,41,895,267,267,204,153,97,231
3171040024,울산광역시 울주군 삼동면 작동리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,3,2,2,7,4,2,5
3171040026,울산광역시 울주군 삼동면 하잠리,-,-,-,-,-,-,-,-,-,-,-,-,29,18,1,3,1,22,18,3,9,8,3,4
3171040027,울산광역시 울주군 삼동면 금곡리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,0,2,1,2,1,1,1,1
3171037000,울산광역시 울주군 두서면,0,0,0,0,0,1,1,0,0,0,0,15,1099,228,208,50,19,993,410,197,157,138,54,224
3171034000,울산광역시 울주군 웅촌면,0,1,0,1,0,8,9,5,2,4,7,34,177,7,4,1,1,51,164,189,216,84,23,11
4672037000,전라남도 곡성군 옥과면,0,1,2,1,1,25,17,6,3,8,8,49,41,9,15,11,13,104,619,416,188,85,55,127
4672037021,전라남도 곡성군 옥과면 옥과리,-,-,-,-,-,-,0,0,0,0,0,4,23,1,1,2,2,6,4,6,8,7,3,22
4671034021,전라남도 담양군 창평면 창평리,0,0,0,0,0,13,1,0,0,0,1,3,0,0,0,0,0,6,121,16,17,15,10,10
4672040021,전라남도 곡성군 오산면 봉동리,-,-,-,-,-,-,1,1,1,1,11,7,18,5,9,9,6,33,93,96,44,24,21,26
4611000000,전라남도 목포시,-,-,-,-,-,-,-,-,-,-,-,-,5,3,11,9,18,383,2,3,2,2,1,6
4376036032,충청북도 괴산군 청천면 무릉리,-,-,-,-,-,-,1,0,0,0,0,0,0,2,5,4,4,13,4,1,1,1,0,1
4682038000,전라남도 해남군 계곡면,1,4,2,5,6,55,10,4,4,2,11,31,154,149,137,192,56,365,506,631,420,232,130,333
4682036028,전라남도 해남군 북일면 내동리,-,-,-,-,-,-,-,-,-,-,-,-,21,5,2,2,2,32,132,126,25,28,13,36
4682037000,전라남도 해남군 옥천면,3,3,7,5,5,56,6,18,4,1,5,31,99,120,153,89,96,342,494,810,487,203,81,134
4682037022,전라남도 해남군 옥천면 영신리,0,1,0,0,0,2,1,1,0,0,0,3,3,3,3,4,4,11,13,28,25,8,3,3
4682037023,전라남도 해남군 옥천면 신계리,0,0,0,0,0,1,-,-,-,-,-,-,0,2,0,2,4,10,14,34,21,11,6,13
4682037025,전라남도 해남군 옥천면 팔산리,1,1,3,1,2,28,-,-,-,-,-,-,14,6,6,3,3,7,37,78,21,9,4,8
4682037026,전라남도 해남군 옥천면 월평리,0,0,0,0,0,4,0,1,0,0,0,6,3,6,6,2,1,7,63,70,33,13,5,8
4682037028,전라남도 해남군 옥천면 성산리,0,1,1,1,0,1,0,0,0,0,0,2,5,3,3,2,2,7,24,33,21,12,4,6
4682037030,전라남도 해남군 옥천면 청신리,0,0,0,0,0,1,-,-,-,-,-,-,4,3,6,2,5,18,65,97,58,26,14,14
4682037032,전라남도 해남군 옥천면 백호리,0,0,1,1,0,10,3,16,3,0,3,8,27,36,67,48,36,121,47,58,29,7,2,14
4682037033,전라남도 해남군 옥천면 송산리,1,0,0,0,0,3,1,0,0,0,1,4,8,12,9,5,4,19,33,91,77,34,15,15
4681037032,전라남도 강진군 작천면 평리,0,0,0,0,0,1,-,-,-,-,-,-,0,0,0,1,1,3,28,80,27,28,23,34
4681038021,전라남도 강진군 병영면 상낙리,-,-,-,-,-,-,0,0,0,1,0,5,1,1,23,4,5,13,1,4,10,4,1,1
4684033026,전라남도 무안군 청계면 구로리,0,0,0,1,0,0,-,-,-,-,-,-,1,1,1,1,1,32,6,17,15,8,3,5
4691039000,전라남도 신안군 장산면,-,-,-,-,-,-,-,-,-,-,-,-,8,8,7,5,9,89,280,61,18,5,4,21
4623035000,전라남도 광양시 진월면,5,4,4,6,2,269,887,89,47,18,18,133,181,82,50,52,40,436,132,259,88,56,12,21
4623032028,전라남도 광양시 옥룡면 운곡리,0,0,0,0,0,2,3,0,0,0,0,0,7,0,1,0,0,9,0,1,7,3,8,23
4671032028,전라남도 담양군 고서면 원강리,0,0,0,1,1,16,1,0,0,1,1,1,0,1,1,1,4,5,21,39,13,23,10,11
4623031023,전라남도 광양시 봉강면 봉당리,0,0,0,0,1,22,85,22,7,2,2,29,8,1,0,1,2,13,1,8,8,6,7,14
4623031025,전라남도 광양시 봉강면 구서리,0,1,0,1,0,6,206,54,11,21,18,70,5,1,1,1,0,21,2,11,14,9,7,15
4623031027,전라남도 광양시 봉강면 신룡리,-,-,-,-,-,-,190,23,26,14,12,60,39,0,1,0,0,9,0,0,1,1,4,4
4623032021,전라남도 광양시 옥룡면 산남리,1,0,1,0,1,21,21,4,1,2,2,14,3,2,2,2,2,29,53,20,20,17,13,34
4623032022,전라남도 광양시 옥룡면 운평리,0,0,0,0,0,2,5,9,2,2,11,35,22,4,5,4,3,23,1,3,10,9,13,24
4623032024,전라남도 광양시 옥룡면 동곡리,-,-,-,-,-,-,94,11,2,3,0,30,21,2,2,1,0,10,0,2,1,3,1,4
4613013100,전라남도 여수시 소호동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,5,14,2,0,1,1
4613013200,전라남도 여수시 시전동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,0,1,0,0,0,0
4613013400,전라남도 여수시 웅천동,-,-,-,-,-,-,0,0,0,0,0,1,3,0,0,0,0,0,3,12,1,0,0,0
4613013500,전라남도 여수시 선원동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,2,2,9,2,5,3,1,1,0
4613013600,전라남도 여수시 여천동,0,0,0,0,0,8,-,-,-,-,-,-,0,0,0,1,0,5,25,24,7,2,3,2
4613013800,전라남도 여수시 주삼동,0,0,0,0,0,3,-,-,-,-,-,-,0,1,1,1,1,5,57,46,12,8,5,12
4613013900,전라남도 여수시 봉계동,-,-,-,-,-,-,-,-,-,-,-,-,3,2,1,2,1,7,2,13,7,3,1,1
4613014100,전라남도 여수시 화치동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4672033026,전라남도 곡성군 석곡면 연반리,-,-,-,-,-,-,2,1,0,0,0,7,10,5,7,6,0,6,23,46,50,38,14,13
4672033028,전라남도 곡성군 석곡면 온수리,-,-,-,-,-,-,0,0,2,1,0,3,1,1,2,5,2,3,66,45,27,28,13,18
4672033029,전라남도 곡성군 석곡면 염곡리,-,-,-,-,-,-,1,0,0,0,0,3,26,2,9,12,7,26,47,91,58,13,18,61
4672033031,전라남도 곡성군 석곡면 구봉리,-,-,-,-,-,-,0,1,1,1,2,2,13,16,4,4,1,7,18,31,20,12,11,21
4672033032,전라남도 곡성군 석곡면 봉전리,0,0,0,1,0,0,-,-,-,-,-,-,3,0,4,6,2,2,1,6,7,9,3,7
4672034000,전라남도 곡성군 목사동면,3,1,3,1,2,27,37,11,10,10,8,152,53,42,35,45,38,113,176,323,256,179,153,321
4672034022,전라남도 곡성군 목사동면 동암리,0,0,0,0,1,1,0,0,0,0,0,4,1,2,1,3,0,1,4,4,5,4,8,8
4672034023,전라남도 곡성군 목사동면 구룡리,-,-,-,-,-,-,1,2,2,1,0,0,9,10,2,0,0,0,13,5,0,0,2,1
4672034025,전라남도 곡성군 목사동면 수곡리,-,-,-,-,-,-,0,1,0,0,0,1,7,7,5,8,1,6,4,10,5,9,13,13
4672034027,전라남도 곡성군 목사동면 공북리,2,0,1,0,1,6,32,7,5,3,0,29,21,9,1,4,12,11,5,20,41,31,20,53
4672034028,전라남도 곡성군 목사동면 대곡리,0,0,0,0,0,2,0,0,0,0,0,2,3,4,4,9,9,25,28,64,55,31,25,30
4673033029,전라남도 구례군 토지면 문수리,-,-,-,-,-,-,42,23,25,9,6,10,2,0,0,3,0,0,0,0,0,1,0,0
4673033030,전라남도 구례군 토지면 금내리,0,0,0,0,0,9,1,0,0,0,0,0,2,5,5,1,2,4,99,237,194,95,73,113
4673034000,전라남도 구례군 마산면,1,1,0,1,2,104,649,13,11,10,9,165,39,25,85,66,43,110,153,331,234,136,60,104
4672037028,전라남도 곡성군 옥과면 수리,-,-,-,-,-,-,1,1,2,2,1,5,5,2,1,0,1,8,65,40,17,8,8,15
4672037029,전라남도 곡성군 옥과면 소룡리,0,0,0,0,0,1,0,2,0,4,5,30,1,1,7,1,1,13,169,66,16,9,7,18
4672037030,전라남도 곡성군 옥과면 합강리,-,-,-,-,-,-,12,0,0,0,0,0,3,0,1,3,2,13,78,65,15,5,1,3
4672038000,전라남도 곡성군 입면,1,3,1,5,2,25,15,14,10,14,14,81,75,57,31,26,20,89,551,472,224,147,100,280
4672038021,전라남도 곡성군 입면 매월리,-,-,-,-,-,-,-,-,-,-,-,-,7,3,0,0,1,0,27,43,25,25,13,17
4672038022,전라남도 곡성군 입면 흑석리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,6,14,17,8,2,14
4672038024,전라남도 곡성군 입면 약천리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2,19,24,11,3,0,45
4672038026,전라남도 곡성군 입면 금산리,-,-,-,-,-,-,0,1,1,1,0,4,2,5,2,2,1,6,50,39,16,11,11,27
4672038027,전라남도 곡성군 입면 서봉리,0,0,0,0,0,2,6,1,0,5,2,3,0,5,2,1,1,7,31,35,23,13,14,33
4785033035,경상북도 칠곡군 가산면 금화리,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1
4785033036,경상북도 칠곡군 가산면 가산리,0,1,0,0,0,3,0,0,0,0,0,4,1,0,0,0,0,4,0,1,1,0,0,3
4785036028,경상북도 칠곡군 약목면 복성리,0,1,0,0,0,16,0,0,0,0,0,1,0,1,0,0,0,6,1,2,6,6,4,11
4785036029,경상북도 칠곡군 약목면 동안리,1,1,1,2,2,94,0,0,0,0,0,1,0,0,0,2,1,38,17,9,6,5,2,3
4785032030,경상북도 칠곡군 동명면 금암리,0,0,0,0,0,1,-,-,-,-,-,-,0,0,0,0,0,2,0,1,2,1,1,1
4785032031,경상북도 칠곡군 동명면 송산리,0,0,0,0,1,8,-,-,-,-,-,-,21,0,2,0,0,0,2,3,3,2,1,2
1132010700,서울특별시 도봉구 창동,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,3,-,-,-,-,-,-
1120010600,서울특별시 성동구 사근동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4825034032,경상남도 김해시 한림면 금곡리,-,-,-,-,-,-,2,1,2,0,1,25,0,5,2,5,7,24,7,16,9,2,1,4
4825035021,경상남도 김해시 생림면 나전리,-,-,-,-,-,-,1,0,0,0,0,0,1,0,1,0,1,7,0,5,3,3,3,5
4825035023,경상남도 김해시 생림면 봉림리,0,0,0,0,0,1,-,-,-,-,-,-,0,0,1,0,0,9,1,1,3,2,3,4
4825035024,경상남도 김해시 생림면 생림리,0,0,0,0,0,3,-,-,-,-,-,-,7,12,5,2,1,16,3,15,10,7,2,3
4825035026,경상남도 김해시 생림면 생철리,-,-,-,-,-,-,0,2,0,0,0,9,16,0,1,1,1,25,44,27,14,7,7,6
4825035027,경상남도 김해시 생림면 안양리,0,0,0,0,0,1,6,0,0,0,0,7,14,3,1,1,4,38,3,12,17,7,6,16
4415000000,충청남도 공주시,39,31,22,41,34,1141,6809,1491,811,563,408,2315,280,191,145,163,198,3427,2593,4406,4219,1967,1143,1218
4418038026,충청남도 보령시 주산면 증산리,0,0,0,0,0,6,3,1,0,0,0,0,1,2,6,2,5,17,65,69,80,17,0,1
4418038028,충청남도 보령시 주산면 화평리,0,0,0,0,0,1,-,-,-,-,-,-,0,0,0,1,0,3,16,60,39,6,0,2
4418038029,충청남도 보령시 주산면 동오리,0,0,0,0,0,1,-,-,-,-,-,-,0,1,0,0,0,4,9,19,15,4,2,1
4418038031,충청남도 보령시 주산면 황율리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,3,6,1,24,23,6,0,0
4418039000,충청남도 보령시 미산면,0,0,0,0,0,2,105,16,6,6,11,0,15,49,104,83,15,175,13,63,81,38,13,9
4418039022,충청남도 보령시 미산면 도화담리,-,-,-,-,-,-,10,0,0,0,0,0,0,2,6,6,4,11,0,4,8,5,3,2
4418039024,충청남도 보령시 미산면 용수리,-,-,-,-,-,-,1,0,0,0,0,0,0,0,2,0,0,0,-,-,-,-,-,-
4717035027,경상북도 안동시 일직면 평팔리,-,-,-,-,-,-,0,0,0,0,0,2,0,0,0,0,0,11,0,1,0,0,1,3
4717035028,경상북도 안동시 일직면 용각리,0,0,0,0,0,1,-,-,-,-,-,-,2,0,0,0,0,8,2,1,1,1,0,2
4721032025,경상북도 영주시 평은면 금광리,1,0,0,0,0,2,0,4,5,4,3,6,2,4,4,4,3,55,15,25,14,7,1,3
4721025033,경상북도 영주시 풍기읍 수철리,0,0,0,0,0,2,1,8,4,2,16,58,2,7,1,2,2,15,0,2,1,2,0,0
4721025034,경상북도 영주시 풍기읍 전구리,1,1,0,1,1,1,12,24,8,15,26,132,5,7,7,1,1,14,2,5,5,2,1,4
4721031000,경상북도 영주시 이산면,1,2,1,0,2,23,2,3,3,8,6,14,50,24,39,38,49,201,124,236,147,56,17,11
4721031022,경상북도 영주시 이산면 신암리,0,1,0,0,1,5,-,-,-,-,-,-,8,2,4,3,3,27,24,50,35,15,7,3
4721031023,경상북도 영주시 이산면 지동리,0,0,0,0,1,2,0,0,0,0,1,1,10,1,5,3,2,25,68,71,32,9,1,1
4721031025,경상북도 영주시 이산면 용상리,1,0,1,0,0,5,0,0,0,0,0,1,2,6,9,11,11,27,4,9,9,4,2,1
4721031026,경상북도 영주시 이산면 신천리,0,0,0,0,0,4,-,-,-,-,-,-,15,1,2,3,2,11,1,4,5,3,2,1
4721031028,경상북도 영주시 이산면 내림리,-,-,-,-,-,-,0,0,0,6,0,1,2,3,3,3,4,39,4,37,8,1,2,2
4721032000,경상북도 영주시 평은면,3,0,0,0,3,7,11,13,16,13,16,52,17,58,53,43,39,524,34,82,74,31,9,16
4777032037,경상북도 영덕군 남정면 부경리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2,2,3,4,2,3,2
4777032038,경상북도 영덕군 남정면 회리,0,0,0,0,0,1,0,0,0,0,1,1,7,2,1,0,1,3,20,10,5,2,1,1
4777032040,경상북도 영덕군 남정면 봉전리,0,3,0,0,0,15,0,1,0,0,1,4,0,2,2,3,1,7,1,4,13,7,2,2
3171025628,울산광역시 울주군 온양읍 외광리,-,-,-,-,-,-,0,0,0,0,0,1,1,0,0,1,0,6,10,6,1,1,0,1
3171025629,울산광역시 울주군 온양읍 운화리,-,-,-,-,-,-,1,0,0,0,0,4,0,0,1,1,0,12,4,6,3,2,1,4
3171025900,울산광역시 울주군 범서읍,0,1,3,1,2,39,6,4,3,2,6,64,115,54,30,26,14,106,198,158,69,44,13,13
3171025921,울산광역시 울주군 범서읍 사연리,0,0,1,0,1,15,2,2,1,1,2,26,3,3,2,1,1,10,21,17,19,14,3,1
3171025923,울산광역시 울주군 범서읍 입암리,0,0,0,0,0,6,0,0,0,0,1,4,2,1,3,1,1,4,119,56,14,13,4,3
3171025924,울산광역시 울주군 범서읍 굴화리,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,1,2,4,1,0,0,0,0,0
3171025926,울산광역시 울주군 범서읍 두산리,-,-,-,-,-,-,-,-,-,-,-,-,3,1,3,2,3,6,11,10,12,7,2,2
4313038500,충청북도 충주시 중앙탑면,0,0,0,0,0,20,38,11,18,9,6,96,5,19,16,23,17,162,8,25,12,6,5,4
4313038521,충청북도 충주시 중앙탑면 탑평리,-,-,-,-,-,-,1,1,0,0,0,2,0,0,1,1,2,11,1,2,3,1,1,0
4313038522,충청북도 충주시 중앙탑면 봉황리,-,-,-,-,-,-,1,0,1,1,0,7,2,0,1,5,3,8,3,9,2,2,1,0
4313038523,충청북도 충주시 중앙탑면 가흥리,-,-,-,-,-,-,0,1,1,0,0,2,1,1,3,4,2,13,1,5,2,2,0,1
4313038524,충청북도 충주시 중앙탑면 장천리,-,-,-,-,-,-,0,1,2,2,1,2,0,11,4,5,4,83,1,3,2,0,0,0
4313038525,충청북도 충주시 중앙탑면 하구암리,0,0,0,0,0,1,13,1,2,1,0,25,1,2,2,3,4,18,0,2,0,1,1,0
4313038526,충청북도 충주시 중앙탑면 용전리,-,-,-,-,-,-,0,0,1,1,1,13,0,3,3,1,2,12,0,1,1,0,0,1
4313038527,충청북도 충주시 중앙탑면 루암리,-,-,-,-,-,-,15,6,8,2,2,30,1,2,1,2,1,7,1,2,1,1,1,2
4313038528,충청북도 충주시 중앙탑면 창동리,0,0,0,0,0,19,6,1,3,1,1,15,0,0,0,1,1,9,0,0,0,0,1,0
4617013400,전라남도 나주시 빛가람동,-,-,-,-,-,-,-,-,-,-,-,-,6,0,0,0,0,0,-,-,-,-,-,-
