stdg_Cd,bjd_Nm,om_Fachs1_Area,om_Fachs2_Area,om_Fachs3_Area,om_Fachs4_Area,om_Fachs5_Area,om_Fachs6_Area,om_Fruit1_Area,om_Fruit2_Area,om_Fruit3_Area,om_Fruit4_Area,om_Fruit5_Area,om_Fruit6_Area,om_Pfld1_Area,om_Pfld2_Area,om_Pfld3_Area,om_Pfld4_Area,om_Pfld5_Area,om_Pfld6_Area,om_Rfld1_Area,om_Rfld2_Area,om_Rfld3_Area,om_Rfld4_Area,om_Rfld5_Area,om_Rfld6_Area
4482533022,충청남도 태안군 근흥면 수룡리,-,-,-,-,-,-,-,-,-,-,-,-,3,14,57,15,1,0,3,42,32,10,0,0
4482533024,충청남도 태안군 근흥면 안기리,-,-,-,-,-,-,-,-,-,-,-,-,6,40,33,19,12,14,90,159,169,38,7,1
4482533025,충청남도 태안군 근흥면 용신리,-,-,-,-,-,-,-,-,-,-,-,-,3,26,39,26,16,15,8,47,78,63,21,12
4822025023,경상남도 통영시 산양읍 미남리,-,-,-,-,-,-,-,-,-,-,-,-,0,9,10,2,0,1,-,-,-,-,-,-
4822025025,경상남도 통영시 산양읍 삼덕리,0,0,1,1,1,0,-,-,-,-,-,-,0,4,9,3,4,5,0,4,22,24,9,4
4822025027,경상남도 통영시 산양읍 풍화리,-,-,-,-,-,-,-,-,-,-,-,-,0,11,27,19,11,2,0,0,1,0,0,0
1123010600,서울특별시 동대문구 장안동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1123010700,서울특별시 동대문구 청량리동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1123010900,서울특별시 동대문구 휘경동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4773047024,경상북도 의성군 안사면 신수리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,13,0,0,0,0
4773047026,경상북도 의성군 안사면 쌍호리,0,1,0,0,0,0,-,-,-,-,-,-,2,17,42,5,3,0,32,57,31,15,2,2
4831033022,경상남도 거제시 남부면 저구리,-,-,-,-,-,-,-,-,-,-,-,-,2,10,14,5,8,4,1,3,5,5,1,1
4471034022,충청남도 금산군 군북면 내부리,0,1,0,0,0,0,-,-,-,-,-,-,16,17,8,2,0,0,16,15,5,0,1,0
4423036037,충청남도 논산시 연산면 사포리,1,10,23,8,3,0,0,1,1,0,0,0,6,6,7,2,1,0,5,28,29,4,0,0
4423036038,충청남도 논산시 연산면 송산리,2,24,20,3,0,1,-,-,-,-,-,-,3,6,7,2,0,0,5,63,59,5,0,9
4423036040,충청남도 논산시 연산면 신양리,0,0,1,0,0,0,-,-,-,-,-,-,4,6,8,5,1,1,0,5,19,4,0,0
1117012900,서울특별시 용산구 이촌동,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,-,-
1117013000,서울특별시 용산구 이태원동,-,-,-,-,-,-,-,-,-,-,-,-,1,2,4,2,1,0,-,-,-,-,-,-
1117013300,서울특별시 용산구 서빙고동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1117013600,서울특별시 용산구 보광동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1120000000,서울특별시 성동구,-,-,-,-,-,-,6,3,2,2,2,2,3,3,1,1,0,0,-,-,-,-,-,-
1117000000,서울특별시 용산구,-,-,-,-,-,-,0,0,1,0,0,0,3,5,6,3,2,0,-,-,-,-,-,-
4889044021,경상남도 합천군 가회면 월계리,0,0,1,0,0,0,-,-,-,-,-,-,3,6,3,4,2,0,0,21,19,7,2,0
4313025028,충청북도 충주시 주덕읍 제내리,-,-,-,-,-,-,3,10,3,0,0,0,10,28,3,1,0,0,22,60,20,3,0,0
4313025029,충청북도 충주시 주덕읍 장록리,0,11,5,1,0,0,11,20,6,3,3,0,14,23,10,0,0,0,26,111,20,2,0,2
4313025030,충청북도 충주시 주덕읍 덕련리,0,0,1,0,0,0,10,7,1,0,0,0,5,11,2,1,0,0,4,7,1,1,0,0
4313031000,충청북도 충주시 살미면,-,-,-,-,-,-,8,58,37,10,0,0,16,79,41,14,7,0,4,46,76,37,1,1
4313031021,충청북도 충주시 살미면 세성리,-,-,-,-,-,-,0,2,1,0,0,0,3,13,3,1,0,0,0,2,1,0,0,0
4313031023,충청북도 충주시 살미면 재오개리,-,-,-,-,-,-,3,6,6,2,0,0,0,2,2,1,0,0,-,-,-,-,-,-
4313031025,충청북도 충주시 살미면 신당리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4313031026,충청북도 충주시 살미면 신매리,-,-,-,-,-,-,0,2,0,0,0,0,0,4,0,0,0,0,-,-,-,-,-,-
4375034028,충청북도 진천군 백곡면 명암리,-,-,-,-,-,-,-,-,-,-,-,-,2,5,3,1,1,1,0,1,2,6,3,0
4375035000,충청북도 진천군 이월면,10,24,45,48,34,18,1,7,5,1,1,0,46,101,69,32,10,4,81,762,893,258,46,10
4375025024,충청북도 진천군 진천읍 읍내리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4115011200,경기도 의정부시 고산동,-,-,-,-,-,-,1,2,3,2,3,1,6,8,4,1,1,0,5,14,21,7,1,0
4115011300,경기도 의정부시 산곡동,0,0,2,1,1,0,0,0,2,1,0,0,9,70,22,8,3,1,2,6,5,3,0,0
4889043031,경상남도 합천군 삼가면 문송리,8,0,0,0,0,0,-,-,-,-,-,-,1,11,17,1,3,1,6,7,3,1,0,0
4889043032,경상남도 합천군 삼가면 덕진리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,2,3,0,0,1,6,7,1,0,0
4889044000,경상남도 합천군 가회면,5,1,4,1,0,0,12,53,25,1,1,3,27,120,50,47,13,5,8,125,165,56,17,2
4313025027,충청북도 충주시 주덕읍 사락리,-,-,-,-,-,-,4,18,50,8,1,5,11,38,5,2,0,0,7,42,31,2,0,2
4375025025,충청북도 진천군 진천읍 성석리,1,0,1,1,2,1,-,-,-,-,-,-,3,45,35,2,1,0,2,37,146,128,58,15
4375025026,충청북도 진천군 진천읍 벽암리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,6,3,1,2,0,6,35,25,9,2
4375025028,충청북도 진천군 진천읍 장관리,1,1,4,7,4,2,-,-,-,-,-,-,1,12,9,5,1,1,1,34,85,30,12,4
4375025030,충청북도 진천군 진천읍 지암리,2,2,2,3,1,2,0,0,0,0,1,0,8,32,13,3,0,1,2,21,42,17,1,0
4375025031,충청북도 진천군 진천읍 사석리,0,3,1,2,0,0,-,-,-,-,-,-,3,14,16,3,2,2,0,12,40,11,0,0
4375025033,충청북도 진천군 진천읍 상계리,0,0,0,0,0,1,-,-,-,-,-,-,0,7,11,7,2,1,0,14,25,11,0,0
4375025035,충청북도 진천군 진천읍 연곡리,0,0,0,1,0,1,-,-,-,-,-,-,0,2,6,4,0,3,0,0,0,1,0,0
4375025036,충청북도 진천군 진천읍 삼덕리,1,3,6,8,13,6,-,-,-,-,-,-,2,5,4,1,1,0,2,92,143,85,21,7
4375025038,충청북도 진천군 진천읍 가산리,0,0,2,1,0,0,-,-,-,-,-,-,1,2,2,1,1,0,9,119,51,23,1,0
4375025040,충청북도 진천군 진천읍 산척리,1,3,7,3,2,3,-,-,-,-,-,-,0,2,3,1,1,0,7,90,67,28,1,1
4375025023,충청북도 진천군 진천읍 원덕리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,2,1,0,0,0,0,4,9,7,2
4377034032,충청북도 음성군 대소면 대풍리,1,1,0,0,0,0,4,1,0,0,0,0,4,15,5,1,1,0,1,16,10,3,0,0
4377035021,충청북도 음성군 삼성면 덕정리,1,5,2,0,0,0,9,17,3,1,0,1,33,34,9,1,1,1,19,45,15,0,0,0
1141010500,서울특별시 서대문구 냉천동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1141010800,서울특별시 서대문구 영천동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1129013900,서울특별시 성북구 석관동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1129000000,서울특별시 성북구,-,-,-,-,-,-,1,0,0,0,0,0,1,1,1,1,1,1,-,-,-,-,-,-
1129010100,서울특별시 성북구 성북동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,-,-,-,-,-,-
1120010700,서울특별시 성동구 행당동,-,-,-,-,-,-,2,1,0,0,0,0,0,1,0,1,0,0,-,-,-,-,-,-
4377034022,충청북도 음성군 대소면 태생리,9,5,5,1,7,0,8,2,1,0,0,0,29,14,11,5,13,2,29,62,27,3,1,2
4377034023,충청북도 음성군 대소면 소석리,2,2,1,0,0,0,0,4,6,0,1,0,28,57,13,3,2,0,10,31,11,2,0,0
4377034025,충청북도 음성군 대소면 부윤리,1,8,4,2,1,1,-,-,-,-,-,-,22,41,7,6,1,1,8,20,14,2,0,0
4377034026,충청북도 음성군 대소면 수태리,1,1,0,1,0,0,-,-,-,-,-,-,28,38,10,4,0,0,20,21,14,2,0,1
4613033029,전라남도 여수시 화양면 장수리,-,-,-,-,-,-,-,-,-,-,-,-,0,16,81,40,8,4,0,3,4,4,0,0
4613034000,전라남도 여수시 남면,-,-,-,-,-,-,-,-,-,-,-,-,23,29,78,83,39,37,1,5,18,6,1,1
4613034021,전라남도 여수시 남면 우학리,-,-,-,-,-,-,-,-,-,-,-,-,1,4,14,13,4,4,1,0,5,0,0,0
4613034022,전라남도 여수시 남면 심장리,-,-,-,-,-,-,-,-,-,-,-,-,7,4,11,14,8,4,0,1,0,0,0,0
4613034024,전라남도 여수시 남면 유송리,-,-,-,-,-,-,-,-,-,-,-,-,1,4,15,18,8,3,-,-,-,-,-,-
4613034025,전라남도 여수시 남면 안도리,-,-,-,-,-,-,-,-,-,-,-,-,2,7,11,7,2,1,-,-,-,-,-,-
1129013300,서울특별시 성북구 정릉동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1129013600,서울특별시 성북구 하월곡동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1129013800,서울특별시 성북구 장위동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1117010200,서울특별시 용산구 용산동2가,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1120011400,서울특별시 성동구 성수동1가,-,-,-,-,-,-,1,1,1,1,0,0,2,1,0,0,0,0,-,-,-,-,-,-
1120011500,서울특별시 성동구 성수동2가,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4113511600,경기도 성남시분당구 대장동,0,0,2,1,0,0,-,-,-,-,-,-,0,1,1,0,0,0,2,3,2,1,1,0
4113511700,경기도 성남시분당구 석운동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,0,0,0,0,0,1,0,0
4115000000,경기도 의정부시,0,0,2,1,1,0,2,5,8,5,4,4,25,95,35,13,7,2,12,29,40,16,2,0
2641010100,부산광역시 금정구 두구동,-,-,-,-,-,-,-,-,-,-,-,-,5,11,15,12,4,0,-,-,-,-,-,-
2641010200,부산광역시 금정구 노포동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,0,0,0,-,-,-,-,-,-
2641010300,부산광역시 금정구 청룡동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2641010400,부산광역시 금정구 남산동,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,-,-
2641010600,부산광역시 금정구 오륜동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,-,-,-,-,-,-
2641010700,부산광역시 금정구 구서동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2641010900,부산광역시 금정구 부곡동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2641011000,부산광역시 금정구 서동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2671025030,부산광역시 기장군 기장읍 만화리,0,0,1,0,1,0,-,-,-,-,-,-,0,3,13,11,1,1,0,4,6,5,0,0
2671025031,부산광역시 기장군 기장읍 석산리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,6,8,4,3,0,0,1,0,0,0
2671025033,부산광역시 기장군 기장읍 시랑리,-,-,-,-,-,-,-,-,-,-,-,-,9,10,25,13,0,1,-,-,-,-,-,-
3011010300,대전광역시 동구 효동,-,-,-,-,-,-,-,-,-,-,-,-,43,0,0,0,0,0,-,-,-,-,-,-
1174010500,서울특별시 강동구 길동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3011011100,대전광역시 동구 자양동,-,-,-,-,-,-,-,-,-,-,-,-,2,24,18,2,3,0,-,-,-,-,-,-
3011011600,대전광역시 동구 성남동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4372025000,충청북도 보은군 보은읍,-,-,-,-,-,-,15,38,34,19,7,5,144,453,253,42,10,6,48,419,509,75,3,1
4372025022,충청북도 보은군 보은읍 죽전리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,6,0,1,0,1,8,6,1,0,0
4372039000,충청북도 보은군 내북면,-,-,-,-,-,-,3,17,33,20,8,6,35,194,354,184,35,23,7,43,100,33,8,38
4713038023,경상북도 경주시 천북면 갈곡리,-,-,-,-,-,-,0,0,12,14,0,6,0,5,7,27,5,1,26,74,21,3,2,2
4713038025,경상북도 경주시 천북면 동산리,0,1,0,0,0,0,0,0,2,1,0,0,1,5,11,6,1,1,1,12,8,0,0,0
4713038026,경상북도 경주시 천북면 화산리,1,0,1,0,0,0,-,-,-,-,-,-,0,30,14,38,2,1,1,14,39,3,106,0
4713038029,경상북도 경주시 천북면 신당리,0,4,14,3,7,3,0,3,9,4,2,1,1,17,14,6,5,1,1,12,10,2,0,0
4115010200,경기도 의정부시 호원동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4113500000,경기도 성남시분당구,0,2,4,3,1,2,0,0,1,0,0,0,4,5,3,2,0,0,16,14,9,6,1,0
4113510100,경기도 성남시분당구 분당동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,0,-,-,-,-,-,-
2671025300,부산광역시 기장군 장안읍,0,2,0,0,0,0,0,1,1,4,2,5,3,11,16,11,3,6,7,86,184,79,16,2
2671025321,부산광역시 기장군 장안읍 좌천리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,7,9,6,0,0
2653010200,부산광역시 사상구 모라동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2653010300,부산광역시 사상구 덕포동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3011012600,대전광역시 동구 효평동,0,0,0,1,0,0,0,2,0,0,0,0,1,1,2,1,0,0,0,7,50,11,1,0
3011010400,대전광역시 동구 천동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1174010300,서울특별시 강동구 상일동,0,1,2,1,2,0,-,-,-,-,-,-,4,6,3,4,2,1,-,-,-,-,-,-
3011010700,대전광역시 동구 판암동,-,-,-,-,-,-,1,4,2,1,1,0,-,-,-,-,-,-,-,-,-,-,-,-
3011013200,대전광역시 동구 사성동,-,-,-,-,-,-,-,-,-,-,-,-,17,1,0,0,0,0,-,-,-,-,-,-
3011013300,대전광역시 동구 내탑동,-,-,-,-,-,-,-,-,-,-,-,-,11,0,0,0,0,0,-,-,-,-,-,-
3011013400,대전광역시 동구 오동,-,-,-,-,-,-,-,-,-,-,-,-,32,0,0,0,0,0,-,-,-,-,-,-
3011013600,대전광역시 동구 낭월동,0,1,0,2,0,0,0,0,1,1,0,1,0,1,2,0,1,0,0,1,0,0,0,0
3011013700,대전광역시 동구 대별동,0,1,1,1,1,1,0,0,3,2,2,1,0,1,2,1,1,1,0,0,0,0,0,1
3011013800,대전광역시 동구 이사동,-,-,-,-,-,-,-,-,-,-,-,-,0,4,4,0,0,0,0,7,14,1,1,0
3011014000,대전광역시 동구 장척동,0,0,1,0,0,0,0,3,1,2,0,0,0,0,1,0,0,0,0,1,8,1,0,0
3011014100,대전광역시 동구 소호동,0,0,1,0,0,0,0,1,1,1,0,2,1,2,2,1,0,2,0,3,13,3,0,0
4380025021,충청북도 단양군 단양읍 현천리,-,-,-,-,-,-,0,1,0,0,0,0,0,5,2,1,0,0,-,-,-,-,-,-
4380025022,충청북도 단양군 단양읍 덕상리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,1,1,23,-,-,-,-,-,-
4380025025,충청북도 단양군 단양읍 별곡리,-,-,-,-,-,-,-,-,-,-,-,-,5,10,2,1,0,0,-,-,-,-,-,-
4380025027,충청북도 단양군 단양읍 상진리,-,-,-,-,-,-,-,-,-,-,-,-,1,6,4,1,0,0,-,-,-,-,-,-
4380025028,충청북도 단양군 단양읍 도담리,-,-,-,-,-,-,-,-,-,-,-,-,23,28,20,5,1,1,-,-,-,-,-,-
4380025029,충청북도 단양군 단양읍 후곡리,-,-,-,-,-,-,0,0,1,0,1,0,0,1,6,2,1,0,-,-,-,-,-,-
4380025031,충청북도 단양군 단양읍 노동리,-,-,-,-,-,-,0,0,1,1,0,0,4,21,26,20,8,60,0,0,0,2,1,0
4380025334,충청북도 단양군 매포읍 고양리,-,-,-,-,-,-,-,-,-,-,-,-,1,5,5,1,0,0,-,-,-,-,-,-
4380031021,충청북도 단양군 대강면 장림리,-,-,-,-,-,-,-,-,-,-,-,-,5,5,3,2,6,3,0,0,0,1,1,1
4615036029,전라남도 순천시 송광면 우산리,-,-,-,-,-,-,15,5,0,0,2,0,1,11,4,8,2,0,0,0,1,1,0,0
4615036030,전라남도 순천시 송광면 덕산리,0,0,0,0,0,1,15,45,43,30,16,14,57,43,28,31,28,24,0,2,2,4,2,1
4615036032,전라남도 순천시 송광면 이읍리,0,0,0,0,1,0,45,46,52,52,9,50,11,114,52,47,26,24,4,51,121,42,9,3
4615036033,전라남도 순천시 송광면 장안리,0,0,2,5,3,4,107,54,81,39,46,59,37,28,69,46,61,54,0,1,11,10,3,1
4617033022,전라남도 나주시 반남면 석천리,0,0,3,1,0,1,0,2,1,3,1,0,0,32,36,2,0,0,0,20,49,1,3,0
4617033024,전라남도 나주시 반남면 덕산리,0,0,1,3,2,1,0,0,1,0,0,1,5,40,40,4,1,0,11,81,504,37,2,0
4615036000,전라남도 순천시 송광면,0,1,3,6,4,5,211,189,209,141,83,135,145,269,331,281,201,167,5,63,168,95,26,11
4671034031,전라남도 담양군 창평면 광덕리,0,1,0,0,0,0,0,1,0,0,0,0,1,5,4,1,0,0,1,27,34,6,1,0
4671035000,전라남도 담양군 대덕면,0,0,1,3,1,2,6,12,28,41,25,94,34,74,86,29,10,5,16,391,321,74,18,3
4671035021,전라남도 담양군 대덕면 매산리,0,0,0,1,0,0,0,1,3,1,0,0,1,3,1,0,0,0,0,22,7,0,0,0
4671035022,전라남도 담양군 대덕면 장산리,-,-,-,-,-,-,-,-,-,-,-,-,5,10,4,0,0,0,7,93,25,1,0,0
1144012100,서울특별시 마포구 동교동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4122025033,경기도 평택시 팽성읍 함정리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,6,0,0,0,0,0,1,0,0,0
4122025034,경기도 평택시 팽성읍 신대리,-,-,-,-,-,-,-,-,-,-,-,-,0,4,0,0,0,0,0,6,9,0,0,0
4122025036,경기도 평택시 팽성읍 노양리,-,-,-,-,-,-,-,-,-,-,-,-,0,4,2,0,0,0,0,3,19,6,0,0
4122025038,경기도 평택시 팽성읍 두정리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,7,1,0,0,0,12,44,46,0,0
4122025039,경기도 평택시 팽성읍 석근리,-,-,-,-,-,-,0,1,0,0,3,0,2,15,13,2,1,0,0,1,5,5,0,0
4122025041,경기도 평택시 팽성읍 안정리,-,-,-,-,-,-,1,1,0,0,0,1,3,3,6,1,1,0,0,3,4,1,0,0
1111011900,서울특별시 종로구 세종로,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,1,0,-,-,-,-,-,-
1111012400,서울특별시 종로구 수송동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,0,0,-,-,-,-,-,-
1111012600,서울특별시 종로구 종로1가,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1111013200,서울특별시 종로구 운니동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4715000000,경상북도 김천시,71,278,195,103,59,97,554,1729,1444,805,421,670,905,1316,697,256,79,60,294,1173,535,134,26,21
4790040021,경상북도 예천군 지보면 소화리,0,1,1,0,0,0,7,8,2,0,1,0,1,2,0,0,0,0,9,17,0,0,0,0
4790040023,경상북도 예천군 지보면 지보리,2,7,8,0,0,3,6,6,0,0,0,0,6,1,0,0,0,3,7,18,1,0,0,3
4792032027,경상북도 봉화군 봉성면 우곡리,4,0,0,0,0,0,6,34,42,21,5,4,5,21,25,24,2,2,9,6,1,1,1,0
4792032028,경상북도 봉화군 봉성면 봉양리,-,-,-,-,-,-,3,6,8,4,1,1,97,131,65,17,3,0,22,35,19,5,1,0
4792033021,경상북도 봉화군 법전면 법전리,0,4,9,4,2,0,3,3,4,2,0,0,9,17,17,6,1,1,18,31,18,4,2,0
4792033022,경상북도 봉화군 법전면 풍정리,-,-,-,-,-,-,4,6,6,5,1,3,31,30,16,8,0,1,15,32,10,2,0,0
4792033024,경상북도 봉화군 법전면 소천리,0,4,4,2,1,0,1,5,1,1,0,0,15,32,16,3,1,0,11,40,10,2,0,0
4792033025,경상북도 봉화군 법전면 눌산리,0,1,3,0,0,0,1,23,15,7,1,1,7,37,40,17,6,0,2,19,12,2,0,0
4792033027,경상북도 봉화군 법전면 소지리,0,2,2,3,2,2,0,1,2,0,0,0,9,25,9,8,5,1,2,6,5,1,0,0
4372034026,충청북도 보은군 탄부면 고승리,-,-,-,-,-,-,-,-,-,-,-,-,3,7,5,3,1,0,1,17,6,1,0,0
4373025022,충청북도 옥천군 옥천읍 문정리,-,-,-,-,-,-,0,0,0,1,0,0,3,2,1,0,0,0,2,9,5,1,0,0
4373025023,충청북도 옥천군 옥천읍 상계리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,2,1,0,0,0
4373025025,충청북도 옥천군 옥천읍 교동리,0,0,1,0,0,0,-,-,-,-,-,-,2,6,4,0,0,0,2,6,7,1,0,0
4373025027,충청북도 옥천군 옥천읍 수북리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,0,0,2,4,3,0,0,0
4373025028,충청북도 옥천군 옥천읍 매화리,0,1,0,0,0,0,4,2,1,0,1,0,4,7,5,1,1,0,1,4,4,0,0,0
4373025029,충청북도 옥천군 옥천읍 구일리,0,1,2,1,0,0,7,11,8,2,1,1,14,12,2,1,0,0,10,29,15,2,0,0
4373025030,충청북도 옥천군 옥천읍 서대리,-,-,-,-,-,-,1,4,2,0,1,0,4,5,2,1,1,0,2,8,1,0,0,0
4373025032,충청북도 옥천군 옥천읍 삼청리,-,-,-,-,-,-,9,22,26,14,6,5,2,6,6,3,0,0,7,37,22,5,2,1
4373033024,충청북도 옥천군 안내면 동대리,-,-,-,-,-,-,2,4,6,2,1,1,1,12,9,6,2,0,1,7,11,4,1,3
4373033025,충청북도 옥천군 안내면 서대리,-,-,-,-,-,-,1,2,3,2,1,0,2,20,16,5,0,0,2,32,64,4,2,0
4373033027,충청북도 옥천군 안내면 인포리,-,-,-,-,-,-,1,1,4,3,0,0,6,6,7,1,0,0,1,1,2,0,0,0
1132010800,서울특별시 도봉구 도봉동,-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,4,4,1,-,-,-,-,-,-
1135000000,서울특별시 노원구,-,-,-,-,-,-,1,4,2,1,0,0,3,6,3,5,2,2,-,-,-,-,-,-
1135010300,서울특별시 노원구 공릉동,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,0,-,-,-,-,-,-
1135010400,서울특별시 노원구 하계동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,0,-,-,-,-,-,-
1135010500,서울특별시 노원구 상계동,-,-,-,-,-,-,1,3,1,0,0,0,0,1,1,4,1,2,-,-,-,-,-,-
1153010900,서울특별시 구로구 궁동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,1,0,-,-,-,-,-,-
4372034028,충청북도 보은군 탄부면 대양리,-,-,-,-,-,-,1,1,1,1,0,1,3,41,24,3,1,0,12,94,22,11,0,0
4372034029,충청북도 보은군 탄부면 벽지리,-,-,-,-,-,-,1,6,5,3,0,0,10,10,1,1,0,0,26,49,16,3,0,0
4713038021,경상북도 경주시 천북면 물천리,0,2,0,0,0,0,0,1,1,1,1,1,8,9,10,5,1,2,1,15,8,1,0,0
4717032028,경상북도 안동시 북후면 두산리,-,-,-,-,-,-,1,2,0,1,0,0,2,6,2,0,0,0,1,7,2,1,0,0
4717032029,경상북도 안동시 북후면 신전리,-,-,-,-,-,-,9,43,11,3,2,0,1,7,3,1,1,0,1,2,4,1,0,0
4717032031,경상북도 안동시 북후면 석탑리,-,-,-,-,-,-,1,1,0,1,0,0,4,4,2,3,0,0,0,1,1,1,0,0
4717032032,경상북도 안동시 북후면 대현리,-,-,-,-,-,-,0,1,0,0,0,0,1,5,1,0,0,0,0,6,2,0,0,0
4713038028,경상북도 경주시 천북면 모아리,13,25,23,10,3,7,1,2,1,0,0,0,2,10,16,6,6,5,4,12,6,1,0,0
4713037023,경상북도 경주시 강동면 안계리,4,6,3,0,0,0,3,3,1,0,0,2,3,21,9,4,4,1,27,163,34,2,0,2
4713037024,경상북도 경주시 강동면 다산리,3,10,7,1,0,0,18,34,14,8,2,1,27,15,12,9,1,1,21,133,65,18,2,3
4713037026,경상북도 경주시 강동면 유금리,14,18,1,2,1,0,1,0,0,0,0,0,2,13,20,11,2,1,0,39,30,2,0,0
4713037027,경상북도 경주시 강동면 오금리,14,9,5,5,1,1,2,2,0,0,0,0,5,17,18,6,2,1,3,31,35,3,2,1
4713037029,경상북도 경주시 강동면 국당리,2,3,1,1,0,1,0,0,1,0,0,0,3,14,15,8,4,1,0,29,34,9,0,0
4792034000,경상북도 봉화군 춘양면,9,22,19,13,4,0,33,171,295,323,191,129,126,202,264,196,94,85,8,95,81,34,12,9
2671025324,부산광역시 기장군 장안읍 좌동리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,3,9,5,2,1
2671025326,부산광역시 기장군 장안읍 덕선리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,0,0,0,2,9,4,0,0
2671025327,부산광역시 기장군 장안읍 용소리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,1,0,0,0,1,5,2,1,0
2671025329,부산광역시 기장군 장안읍 명례리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,0,0,1,10,35,14,3,1
2671025330,부산광역시 기장군 장안읍 월내리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
