stdg_Cd,bjd_Nm,posifertmg_Fachs1_Area,posifertmg_Fachs2_Area,posifertmg_Fachs3_Area,posifertmg_Fachs4_Area,posifertmg_Fachs5_Area,posifertmg_Fachs6_Area,posifertmg_Fruit1_Area,posifertmg_Fruit2_Area,posifertmg_Fruit3_Area,posifertmg_Fruit4_Area,posifertmg_Fruit5_Area,posifertmg_Fruit6_Area,posifertmg_Pfld1_Area,posifertmg_Pfld2_Area,posifertmg_Pfld3_Area,posifertmg_Pfld4_Area,posifertmg_Pfld5_Area,posifertmg_Pfld6_Area,posifertmg_Rfld1_Area,posifertmg_Rfld2_Area,posifertmg_Rfld3_Area,posifertmg_Rfld4_Area,posifertmg_Rfld5_Area,posifertmg_Rfld6_Area
4377025029,충청북도 음성군 음성읍 신천리,0,0,0,1,0,1,1,2,11,11,7,18,15,19,12,6,5,4,0,2,0,2,3,0
4377025030,충청북도 음성군 음성읍 초천리,0,0,0,0,0,1,0,7,38,19,14,7,13,21,23,16,7,9,1,2,0,0,0,2
4377037030,충청북도 음성군 감곡면 상우리,0,0,0,0,1,0,1,4,3,2,1,0,4,6,3,3,1,1,2,6,1,0,0,0
4377037031,충청북도 음성군 감곡면 왕장리,0,0,1,0,0,2,0,11,4,1,1,2,1,3,4,5,1,3,1,7,9,6,4,5
4180036023,경기도 연천군 신서면 내산리,-,-,-,-,-,-,-,-,-,-,-,-,0,17,13,2,0,0,-,-,-,-,-,-
4180036025,경기도 연천군 신서면 답곡리,0,0,2,0,0,0,-,-,-,-,-,-,2,0,6,0,1,1,0,6,8,0,0,0
4180036029,경기도 연천군 신서면 덕산리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,12,5,5,4,2
4180037000,경기도 연천군 중면,0,0,1,0,0,0,0,0,1,0,0,0,3,2,55,13,0,2,0,26,59,2,0,0
4180037021,경기도 연천군 중면 삼곶리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,5,0,0,0,0,0,1,2,0,0
4476041029,충청남도 부여군 임천면 두곡리,1,1,3,1,1,3,-,-,-,-,-,-,0,2,2,0,1,1,10,10,17,15,9,2
4476043024,충청남도 부여군 세도면 청송리,1,2,2,1,3,5,15,0,0,0,0,0,1,3,2,1,1,4,74,4,13,20,8,13
4476043025,충청남도 부여군 세도면 동사리,1,2,7,10,6,20,-,-,-,-,-,-,0,1,0,0,0,1,38,12,30,12,15,6
4476043026,충청남도 부여군 세도면 간대리,0,1,2,2,2,22,0,0,0,0,2,0,0,1,1,1,0,3,36,8,25,18,14,7
4476043028,충청남도 부여군 세도면 청포리,1,7,15,20,27,184,-,-,-,-,-,-,1,1,1,1,1,3,15,3,13,24,14,18
4476043029,충청남도 부여군 세도면 반조원리,0,1,1,1,1,2,1,1,0,0,0,0,6,5,1,1,0,1,5,1,4,7,8,12
4477031029,충청남도 서천군 마서면 옥북리,0,0,0,0,2,9,-,-,-,-,-,-,3,5,6,4,2,4,1,41,66,22,17,43
4476045021,충청남도 부여군 초촌면 신암리,0,1,6,5,7,21,16,3,4,0,0,0,2,2,2,5,1,1,22,64,51,20,6,10
4476045022,충청남도 부여군 초촌면 소사리,1,5,5,11,11,33,0,0,1,5,0,1,3,3,1,1,0,2,7,1,4,11,5,4
4476045024,충청남도 부여군 초촌면 응평리,0,1,2,3,6,5,-,-,-,-,-,-,2,8,3,1,0,0,9,2,9,7,6,8
4476045026,충청남도 부여군 초촌면 추양리,0,0,0,0,1,4,-,-,-,-,-,-,2,2,0,1,0,0,5,1,6,14,8,4
4476045027,충청남도 부여군 초촌면 송국리,1,2,4,2,6,14,6,0,0,0,0,0,3,3,1,0,0,1,4,2,9,9,3,6
4476045029,충청남도 부여군 초촌면 송정리,0,1,3,8,7,26,-,-,-,-,-,-,2,1,1,1,2,2,12,3,9,6,3,2
4313036026,충청북도 충주시 노은면 문성리,0,0,0,1,2,1,8,13,19,7,5,2,2,3,2,1,0,1,4,4,1,0,0,0
4313036028,충청북도 충주시 노은면 수룡리,0,1,0,0,0,0,5,12,10,1,0,0,3,8,2,1,1,1,70,51,1,1,0,0
4313037021,충청북도 충주시 앙성면 용포리,-,-,-,-,-,-,7,22,7,2,1,3,6,7,3,1,1,0,2,3,0,0,0,0
4313037022,충청북도 충주시 앙성면 영죽리,-,-,-,-,-,-,3,4,6,3,0,0,4,4,3,1,0,0,2,4,1,0,0,0
4313037023,충청북도 충주시 앙성면 강천리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,0,2,1,4,6,0,0,0,0
4313037024,충청북도 충주시 앙성면 단암리,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,0,0,0,29,22,8,1,0,0
4313035000,충청북도 충주시 신니면,9,5,7,8,10,46,5,15,16,12,6,7,31,63,53,39,19,32,39,122,79,26,3,7
4313035021,충청북도 충주시 신니면 용원리,5,1,1,2,4,8,0,2,0,1,1,0,1,6,1,2,1,3,2,6,5,2,0,0
4375037025,충청북도 진천군 광혜원면 구암리,-,-,-,-,-,-,-,-,-,-,-,-,1,10,5,2,0,1,11,6,0,0,0,0
4375037027,충청북도 진천군 광혜원면 광혜원리,-,-,-,-,-,-,-,-,-,-,-,-,2,3,2,4,1,1,0,23,14,5,0,0
4376000000,충청북도 괴산군,7,23,26,39,36,81,80,126,110,86,64,151,1339,1976,1220,779,490,1044,946,2473,1416,829,482,612
4376032021,충청북도 괴산군 장연면 오가리,-,-,-,-,-,-,0,1,1,2,0,4,3,13,15,19,14,75,0,7,11,7,3,6
4376032022,충청북도 괴산군 장연면 추점리,-,-,-,-,-,-,1,1,0,0,0,2,0,3,9,16,12,15,0,1,2,5,5,16
4376032023,충청북도 괴산군 장연면 방곡리,-,-,-,-,-,-,2,8,7,5,5,18,1,4,16,18,15,24,0,0,4,6,8,8
4420010500,충청남도 아산시 초사동,-,-,-,-,-,-,-,-,-,-,-,-,1,5,8,9,13,13,2,12,13,2,3,1
4420031029,충청남도 아산시 송악면 종곡리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,1,1,0,2,1,0,0,0
4420031030,충청남도 아산시 송악면 거산리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,3,2,2,3,0,5,2,1,0,0
4420031031,충청남도 아산시 송악면 강장리,0,0,1,0,2,10,1,4,0,0,0,0,2,10,15,15,11,21,0,5,9,4,1,1
4420031032,충청남도 아산시 송악면 수곡리,0,0,0,0,1,8,-,-,-,-,-,-,1,6,12,14,44,38,0,6,5,1,0,0
4372039021,충청북도 보은군 내북면 이원리,-,-,-,-,-,-,0,0,1,1,2,1,2,13,20,9,5,3,4,9,5,1,4,0
4372039022,충청북도 보은군 내북면 성티리,-,-,-,-,-,-,0,1,1,3,1,0,2,14,14,4,2,3,0,3,2,1,2,0
4372039024,충청북도 보은군 내북면 창리,-,-,-,-,-,-,0,0,0,0,1,0,0,1,2,8,3,7,0,3,4,0,0,0
4372039025,충청북도 보은군 내북면 도원리,-,-,-,-,-,-,1,1,4,3,1,1,1,3,7,8,2,5,4,3,0,0,0,0
4372039027,충청북도 보은군 내북면 대안리,-,-,-,-,-,-,1,6,3,3,1,1,3,13,12,12,2,1,0,2,2,0,0,0
4373032024,충청북도 옥천군 안남면 도덕리,0,0,0,0,0,1,0,0,1,0,1,5,0,2,3,5,4,22,0,4,11,19,11,24
4373031000,충청북도 옥천군 동이면,1,5,2,3,0,5,5,24,43,38,22,36,16,39,55,62,36,87,34,70,20,4,1,0
4373031022,충청북도 옥천군 동이면 세산리,-,-,-,-,-,-,1,10,20,17,11,17,2,6,12,9,5,5,3,8,2,1,0,0
4373031023,충청북도 옥천군 동이면 적하리,0,1,1,1,0,1,0,2,5,4,2,4,3,7,7,4,4,11,8,24,4,1,0,0
4373031025,충청북도 옥천군 동이면 조령리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,8,5,14,0,1,1,0,0,0
4690032030,전라남도 진도군 고군면 향동리,-,-,-,-,-,-,-,-,-,-,-,-,8,28,31,18,12,20,6,10,9,5,2,2
4690032031,전라남도 진도군 고군면 금계리,-,-,-,-,-,-,-,-,-,-,-,-,12,17,18,21,12,16,2,5,1,1,0,0
4689034025,전라남도 완도군 약산면 해동리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,4,92,1,1,0,13,9,12,18,13
4689032026,전라남도 완도군 신지면 동고리,-,-,-,-,-,-,-,-,-,-,-,-,3,11,15,2,1,1,5,32,18,13,2,0
4689033000,전라남도 완도군 고금면,-,-,-,-,-,-,4,21,37,45,55,104,17,61,408,166,85,295,20,72,171,184,126,206
4690025027,전라남도 진도군 진도읍 수역리,-,-,-,-,-,-,-,-,-,-,-,-,6,9,12,6,9,13,87,9,18,14,4,64
4690025028,전라남도 진도군 진도읍 수유리,-,-,-,-,-,-,-,-,-,-,-,-,2,6,6,4,4,7,95,22,48,27,40,229
4690025030,전라남도 진도군 진도읍 해창리,0,0,0,0,0,2,-,-,-,-,-,-,1,6,6,6,7,13,2,30,52,24,11,85
4690025031,전라남도 진도군 진도읍 염장리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,1,0,1,2,0,1,2,1,1,6
4372040026,충청북도 보은군 산외면 탁주리,-,-,-,-,-,-,-,-,-,-,-,-,13,23,5,10,1,2,0,1,9,4,2,0
4372040027,충청북도 보은군 산외면 오대리,-,-,-,-,-,-,0,0,0,0,1,1,5,23,12,7,1,3,2,8,3,7,2,1
4372040029,충청북도 보은군 산외면 아시리,-,-,-,-,-,-,0,0,0,1,1,4,9,6,4,3,5,17,0,3,4,2,0,0
4372040031,충청북도 보은군 산외면 신정리,-,-,-,-,-,-,-,-,-,-,-,-,14,8,6,1,0,0,0,4,1,0,0,0
4372040032,충청북도 보은군 산외면 동화리,-,-,-,-,-,-,-,-,-,-,-,-,26,28,18,8,4,0,7,9,3,1,0,0
4680031030,전라남도 장흥군 용산면 모산리,-,-,-,-,-,-,-,-,-,-,-,-,0,4,2,4,7,3,2,11,10,13,0,0
4680031031,전라남도 장흥군 용산면 계산리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,13,4,9,4,3,17,29,9,5,3
4680031033,전라남도 장흥군 용산면 풍길리,-,-,-,-,-,-,-,-,-,-,-,-,0,5,21,9,12,4,4,27,35,23,13,21
4680031034,전라남도 장흥군 용산면 상발리,-,-,-,-,-,-,0,0,1,0,0,1,0,7,20,11,11,2,1,7,17,3,2,2
4680032000,전라남도 장흥군 안양면,0,0,0,0,1,0,15,17,37,1,0,3,73,112,175,118,86,68,180,432,393,163,81,154
4680032021,전라남도 장흥군 안양면 기산리,-,-,-,-,-,-,1,0,0,0,0,2,3,9,19,11,7,7,3,15,19,7,3,0
4477040028,충청남도 서천군 비인면 성산리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,4,2,1,1,10,24,39,21,8,0
4477040029,충청남도 서천군 비인면 관리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,5,7,5,3,22,35,57,33,20,10
4477040031,충청남도 서천군 비인면 장포리,0,0,0,0,0,2,-,-,-,-,-,-,2,2,6,3,3,2,11,19,27,25,9,3
4477041000,충청남도 서천군 서면,0,0,1,2,2,4,3,0,1,4,7,13,5,15,21,35,16,28,364,230,348,421,303,292
4477041022,충청남도 서천군 서면 마량리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,1,0,1,5,3,9,1
4477041023,충청남도 서천군 서면 월리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,2,1,2,43,15,18,20,2,8
4477041025,충청남도 서천군 서면 원두리,-,-,-,-,-,-,0,0,0,0,3,13,0,1,5,7,3,3,60,15,46,72,19,92
4480032000,충청남도 홍성군 금마면,0,1,3,6,3,19,0,1,1,2,1,7,2,12,33,27,17,55,105,225,349,341,211,136
4480032022,충청남도 홍성군 금마면 봉서리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,14,15,12,34,1,6
4480032024,충청남도 홍성군 금마면 가산리,0,0,0,0,0,1,-,-,-,-,-,-,0,0,0,1,0,3,4,27,18,5,1,2
4480032025,충청남도 홍성군 금마면 부평리,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,3,1,8,4,3,10,19,16,13
4480032027,충청남도 홍성군 금마면 용흥리,0,0,0,0,0,4,-,-,-,-,-,-,0,1,1,2,2,8,2,11,6,10,3,8
4480032028,충청남도 홍성군 금마면 송암리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,2,1,3,3,7,26,11,4,3,2
4480032030,충청남도 홍성군 금마면 신곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,2,1,4,1,12,26,34,39,21
4480034035,충청남도 홍성군 장곡면 대현리,0,0,0,0,0,1,-,-,-,-,-,-,0,0,4,11,11,22,1,2,9,16,28,17
4376031021,충청북도 괴산군 감물면 오성리,0,0,0,1,0,1,0,0,0,0,0,1,12,19,29,27,12,56,5,26,33,37,20,40
4376031022,충청북도 괴산군 감물면 오창리,3,0,0,0,0,0,0,0,0,0,0,1,24,20,8,6,2,10,3,9,3,10,1,4
4376031024,충청북도 괴산군 감물면 구월리,0,0,0,0,0,2,0,1,1,0,1,12,50,50,24,14,8,19,2,11,5,3,3,3
4376031025,충청북도 괴산군 감물면 백양리,0,0,0,0,1,1,0,0,1,0,0,1,6,21,34,30,20,56,0,6,17,18,11,16
4376031027,충청북도 괴산군 감물면 매전리,-,-,-,-,-,-,0,4,0,0,0,0,33,51,34,36,22,95,1,11,4,2,5,13
4374032030,충청북도 영동군 황간면 회포리,-,-,-,-,-,-,9,1,0,1,1,1,1,11,7,4,4,4,3,3,4,1,1,1
4373037026,충청북도 옥천군 군서면 사양리,0,0,0,0,0,1,-,-,-,-,-,-,3,4,5,4,4,11,1,1,1,2,1,1
4373037028,충청북도 옥천군 군서면 하동리,-,-,-,-,-,-,0,0,0,1,1,3,1,3,3,3,2,5,0,0,1,3,1,4
4373037030,충청북도 옥천군 군서면 월전리,-,-,-,-,-,-,0,0,1,1,1,3,1,3,4,4,3,2,1,2,3,1,0,0
4373038000,충청북도 옥천군 군북면,0,1,3,3,2,16,2,6,5,7,7,14,18,44,69,56,43,51,1,11,28,19,8,13
4373038022,충청북도 옥천군 군북면 자모리,0,1,1,1,1,3,0,0,0,0,0,1,2,3,7,10,8,12,1,1,2,1,1,2
4374032023,충청북도 영동군 황간면 마산리,-,-,-,-,-,-,1,1,3,1,2,4,8,12,5,4,4,7,2,7,6,0,0,0
4374032025,충청북도 영동군 황간면 난곡리,-,-,-,-,-,-,67,1,4,3,2,3,15,24,23,11,4,4,20,18,2,1,0,0
4374032026,충청북도 영동군 황간면 우매리,-,-,-,-,-,-,3,1,2,1,0,1,7,21,14,15,11,3,4,16,11,5,1,4
4477035027,충청남도 서천군 마산면 관포리,0,0,1,0,0,1,11,1,4,0,0,0,1,2,1,1,1,1,1,28,27,10,0,0
4477035029,충청남도 서천군 마산면 삼월리,-,-,-,-,-,-,21,8,5,0,1,2,0,1,1,1,1,1,0,6,3,0,0,1
4477035030,충청남도 서천군 마산면 군간리,0,0,0,0,0,5,130,14,4,0,0,12,0,0,0,1,1,1,1,8,17,5,1,0
4784000000,경상북도 성주군,54,182,481,791,1062,7823,32,69,96,97,91,159,187,281,552,540,381,1601,511,878,499,256,102,253
4783037037,경상북도 고령군 쌍림면 귀원리,1,17,24,27,30,68,-,-,-,-,-,-,2,5,5,1,3,2,1,6,9,23,6,7
4783037038,경상북도 고령군 쌍림면 송림리,2,7,18,25,7,21,-,-,-,-,-,-,12,3,3,4,3,1,9,98,84,23,7,6
4783037040,경상북도 고령군 쌍림면 백산리,1,1,3,4,3,9,-,-,-,-,-,-,0,0,0,0,1,1,15,41,14,11,5,7
4783037041,경상북도 고령군 쌍림면 하거리,1,1,2,5,2,16,-,-,-,-,-,-,3,1,0,1,1,1,2,30,72,26,10,13
4783037043,경상북도 고령군 쌍림면 산주리,1,2,4,10,6,13,-,-,-,-,-,-,6,0,0,0,0,1,2,19,29,10,5,6
4783037044,경상북도 고령군 쌍림면 매촌리,2,14,24,27,22,42,-,-,-,-,-,-,3,3,3,2,2,2,7,51,18,18,7,20
4783037046,경상북도 고령군 쌍림면 신곡리,2,23,37,36,26,85,-,-,-,-,-,-,4,6,10,5,6,4,6,101,28,23,14,16
4783037048,경상북도 고령군 쌍림면 안화리,0,0,1,0,0,0,-,-,-,-,-,-,1,0,0,0,0,0,0,8,5,5,2,1
4783037049,경상북도 고령군 쌍림면 안림리,5,29,59,71,66,177,0,1,0,0,0,0,4,11,8,10,9,59,9,58,23,14,10,8
2871040031,인천광역시 강화군 교동면 서한리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0,3,2,13,9,15,16
2871040032,인천광역시 강화군 교동면 무학리,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,1,2,14,48,135
2871041000,인천광역시 강화군 삼산면,0,0,0,0,0,2,0,0,0,1,0,1,3,6,3,2,1,4,30,43,113,380,221,834
2871041021,인천광역시 강화군 삼산면 석모리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,7,6,7,24,33,111
2871041022,인천광역시 강화군 삼산면 상리,0,0,0,0,0,1,-,-,-,-,-,-,0,1,0,0,0,1,7,13,20,23,37,77
2871041024,인천광역시 강화군 삼산면 석포리,-,-,-,-,-,-,0,0,0,1,0,1,1,4,2,0,0,1,0,1,2,34,30,40
2871041026,인천광역시 강화군 삼산면 서검리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,12,52,52,43,71
4313031030,충청북도 충주시 살미면 설운리,-,-,-,-,-,-,0,3,4,2,2,2,1,9,6,3,1,2,0,2,0,0,0,0
4313031031,충청북도 충주시 살미면 향산리,-,-,-,-,-,-,0,0,0,2,0,2,2,2,3,4,2,3,0,1,1,0,0,0
4313031033,충청북도 충주시 살미면 토계리,-,-,-,-,-,-,27,0,0,0,0,0,9,3,2,1,0,0,1,4,3,1,0,0
4377036032,충청북도 음성군 생극면 생리,-,-,-,-,-,-,-,-,-,-,-,-,4,8,5,2,0,1,2,6,1,1,0,8
4377037022,충청북도 음성군 감곡면 주천리,0,1,1,0,1,1,0,4,2,3,4,13,1,5,6,3,4,1,1,12,5,4,2,3
4377037024,충청북도 음성군 감곡면 상평리,-,-,-,-,-,-,1,8,7,9,5,28,4,3,5,7,2,18,3,8,4,3,2,0
4377037025,충청북도 음성군 감곡면 월정리,-,-,-,-,-,-,4,26,41,13,12,14,1,5,6,4,3,1,1,2,2,0,0,0
4377037027,충청북도 음성군 감곡면 사곡리,-,-,-,-,-,-,8,26,110,8,3,4,4,10,10,3,1,1,1,3,0,0,0,0
4377037028,충청북도 음성군 감곡면 문촌리,0,0,0,3,0,0,2,9,20,11,9,10,10,15,5,2,2,2,1,7,1,2,0,0
4423033029,충청남도 논산시 노성면 장구리,0,1,1,3,7,37,2,13,14,18,12,13,24,1,5,12,4,13,14,9,10,9,3,7
4423033031,충청남도 논산시 노성면 호암리,0,1,2,5,5,24,1,0,0,1,0,1,2,5,4,6,7,1,26,14,14,5,2,1
4423033033,충청남도 논산시 노성면 구암리,0,1,1,2,1,6,0,0,0,3,0,0,1,4,5,1,1,1,2,6,1,1,0,0
4423034000,충청남도 논산시 상월면,289,24,28,42,50,124,2,2,3,11,9,8,546,72,62,29,18,24,252,236,162,44,29,35
4423034021,충청남도 논산시 상월면 신충리,0,3,4,5,4,7,-,-,-,-,-,-,3,3,3,1,1,0,3,4,2,0,1,0
4423034023,충청남도 논산시 상월면 월오리,0,1,2,2,3,3,-,-,-,-,-,-,5,3,1,1,1,0,4,14,7,1,1,0
4421034028,충청남도 서산시 지곡면 환성리,-,-,-,-,-,-,-,-,-,-,-,-,1,6,7,25,21,83,0,2,6,18,18,116
4421034029,충청남도 서산시 지곡면 무장리,-,-,-,-,-,-,-,-,-,-,-,-,1,6,17,16,19,46,0,25,55,43,22,118
4421036021,충청남도 서산시 성연면 일람리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,3,6,69,1,29,30,14,4,4
4421036023,충청남도 서산시 성연면 오사리,-,-,-,-,-,-,0,1,0,0,0,0,0,2,4,7,12,45,3,31,13,10,5,2
4421036024,충청남도 서산시 성연면 왕정리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,0,2,34,0,7,3,6,1,1
4421036026,충청남도 서산시 성연면 갈현리,-,-,-,-,-,-,-,-,-,-,-,-,0,6,4,8,6,34,0,5,27,39,13,7
4421036028,충청남도 서산시 성연면 예덕리,0,0,0,0,0,2,-,-,-,-,-,-,1,3,6,7,13,54,2,29,49,22,12,30
4421036029,충청남도 서산시 성연면 해성리,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,4,40,0,9,20,16,8,21
4421037021,충청남도 서산시 음암면 도당리,0,1,0,1,1,14,-,-,-,-,-,-,1,9,13,20,17,212,1,36,88,85,67,44
4421034024,충청남도 서산시 지곡면 연화리,-,-,-,-,-,-,-,-,-,-,-,-,1,5,17,14,14,19,0,5,24,54,15,62
4423031021,충청남도 논산시 성동면 삼산리,0,0,2,4,11,24,-,-,-,-,-,-,1,1,3,3,3,6,21,1,18,30,21,11
4481033040,충청남도 예산군 광시면 대리,-,-,-,-,-,-,-,-,-,-,-,-,0,4,2,3,2,5,6,29,36,19,16,30
4481036036,충청남도 예산군 덕산면 대동리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,3,2,3,1,3,8,7,3,1,0
4481037000,충청남도 예산군 봉산면,0,0,2,4,4,28,1,6,7,7,3,5,8,25,35,31,29,53,12,112,228,100,52,35
4481037022,충청남도 예산군 봉산면 구암리,-,-,-,-,-,-,0,0,0,1,0,0,0,1,1,1,2,3,0,1,5,5,8,9
4183041026,경기도 양평군 개군면 불곡리,-,-,-,-,-,-,0,0,7,2,1,2,1,1,6,3,4,4,0,4,5,4,0,0
4183041029,경기도 양평군 개군면 내리,-,-,-,-,-,-,0,0,3,0,5,0,2,5,8,7,6,10,0,4,4,2,0,0
4183041030,경기도 양평군 개군면 향리,0,0,0,0,0,1,-,-,-,-,-,-,0,3,1,4,2,1,0,1,1,1,1,0
4183041032,경기도 양평군 개군면 계전리,-,-,-,-,-,-,-,-,-,-,-,-,0,4,5,8,7,11,1,24,50,42,6,1
4183041033,경기도 양평군 개군면 상자포리,0,0,0,0,1,2,-,-,-,-,-,-,2,8,5,2,2,8,1,4,3,2,1,1
4423035034,충청남도 논산시 부적면 왕덕리,0,0,0,1,0,3,-,-,-,-,-,-,0,2,5,0,0,1,6,21,26,1,0,0
4423039023,충청남도 논산시 양촌면 임화리,0,2,3,4,4,15,-,-,-,-,-,-,10,5,1,1,3,0,10,13,3,2,0,0
4423039025,충청남도 논산시 양촌면 신기리,1,2,5,8,6,10,-,-,-,-,-,-,2,2,1,0,1,1,2,3,1,0,0,0
4423039026,충청남도 논산시 양촌면 오산리,0,0,2,1,0,4,0,0,2,4,4,6,1,3,2,2,0,3,4,2,1,0,0,0
4423039028,충청남도 논산시 양촌면 남산리,5,2,2,2,3,4,-,-,-,-,-,-,2,1,1,0,0,0,3,4,2,0,0,0
4423025027,충청남도 논산시 강경읍 염천리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4423025028,충청남도 논산시 강경읍 태평리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4423025030,충청남도 논산시 강경읍 황산리,1,0,1,3,1,4,-,-,-,-,-,-,27,0,1,0,0,1,-,-,-,-,-,-
4481038029,충청남도 예산군 고덕면 구만리,-,-,-,-,-,-,2,0,2,6,6,23,0,6,0,2,3,5,16,51,116,104,83,110
4481038030,충청남도 예산군 고덕면 용리,-,-,-,-,-,-,0,2,4,5,9,21,1,2,13,12,8,19,8,24,55,78,37,26
4313039030,충청북도 충주시 금가면 도촌리,0,0,2,1,0,4,1,2,5,3,0,0,8,21,21,4,2,0,5,16,14,0,0,0
4313040000,충청북도 충주시 동량면,1,0,0,1,0,3,17,34,25,12,5,19,45,94,50,25,17,17,17,49,15,3,1,0
4313040022,충청북도 충주시 동량면 화암리,-,-,-,-,-,-,-,-,-,-,-,-,4,0,0,0,0,0,-,-,-,-,-,-
4313040024,충청북도 충주시 동량면 하천리,-,-,-,-,-,-,0,1,0,0,0,0,3,3,2,1,3,0,-,-,-,-,-,-
4313040025,충청북도 충주시 동량면 손동리,-,-,-,-,-,-,0,1,1,1,0,1,6,6,2,2,1,2,0,1,0,0,0,0
4315010300,충청북도 제천시 동현동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,0,0
4315010500,충청북도 제천시 교동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4315011100,충청북도 제천시 하소동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,0,0,-,-,-,-,-,-
4415032029,충청남도 공주시 탄천면 정치리,-,-,-,-,-,-,5,13,0,0,0,0,0,2,4,6,7,9,11,250,2,2,0,1
4415036000,충청남도 공주시 의당면,23,3,2,2,11,22,583,261,53,22,29,36,26,78,55,44,21,18,139,973,156,31,6,8
4415034032,충청남도 공주시 반포면 온천리,-,-,-,-,-,-,-,-,-,-,-,-,5,5,3,2,1,1,12,13,1,1,0,0
4415034033,충청남도 공주시 반포면 학봉리,-,-,-,-,-,-,-,-,-,-,-,-,9,2,1,1,0,0,3,3,0,0,0,0
4680025029,전라남도 장흥군 장흥읍 성불리,-,-,-,-,-,-,-,-,-,-,-,-,0,4,6,3,6,7,2,1,2,0,1,0
4680025000,전라남도 장흥군 장흥읍,0,0,0,0,0,2,0,2,0,1,0,4,28,102,143,151,79,46,52,153,206,113,38,23
4680025021,전라남도 장흥군 장흥읍 동동리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,2,2,0,-,-,-,-,-,-
4690035028,전라남도 진도군 지산면 거제리,-,-,-,-,-,-,0,0,0,8,0,0,0,3,5,6,6,19,7,37,41,60,41,127
4690035029,전라남도 진도군 지산면 보전리,-,-,-,-,-,-,-,-,-,-,-,-,7,3,7,16,14,19,21,29,46,112,60,146
4690035030,전라남도 진도군 지산면 와우리,-,-,-,-,-,-,-,-,-,-,-,-,7,8,7,13,17,21,15,33,24,13,17,18
4690035032,전라남도 진도군 지산면 가학리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,7,11,10,16,0,3,3,2,6,23
4690035033,전라남도 진도군 지산면 심동리,-,-,-,-,-,-,0,0,0,1,0,1,1,2,4,8,4,11,176,15,30,49,45,211
4690035035,전라남도 진도군 지산면 송호리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,8,9,1,11,20,16,37,115
4690036000,전라남도 진도군 조도면,-,-,-,-,-,-,-,-,-,-,-,-,29,59,51,48,45,103,17,7,12,34,16,24
4182025034,경기도 가평군 가평읍 금대리,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,0,0,0,2,5,2,0,1,2
4182031021,경기도 가평군 설악면 신천리,0,0,0,0,1,3,0,0,0,1,0,1,1,1,2,2,0,0,14,37,7,1,0,1
4182031022,경기도 가평군 설악면 선촌리,0,0,0,0,0,1,0,0,2,0,3,2,1,2,1,1,0,0,13,29,5,2,1,5
4182031024,경기도 가평군 설악면 사룡리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,1,0,0,1,3,1,0,0,0
4182035021,경기도 가평군 북면 목동리,1,1,0,0,0,0,0,5,5,6,5,7,24,15,8,5,3,3,23,17,5,0,0,0
4182035022,경기도 가평군 북면 소법리,1,2,1,6,2,12,3,2,4,5,5,10,6,9,8,8,6,7,38,16,1,0,0,1
2911010900,광주광역시 동구 계림동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
