stdg_Cd,bjd_Nm,acid_Fachs1_Area,acid_Fachs2_Area,acid_Fachs3_Area,acid_Fachs4_Area,acid_Fachs5_Area,acid_Fachs6_Area,acid_Fruit1_Area,acid_Fruit2_Area,acid_Fruit3_Area,acid_Fruit4_Area,acid_Fruit5_Area,acid_Fruit6_Area,acid_Pfld1_Area,acid_Pfld2_Area,acid_Pfld3_Area,acid_Pfld4_Area,acid_Pfld5_Area,acid_Pfld6_Area,acid_Rfld1_Area,acid_Rfld2_Area,acid_Rfld3_Area,acid_Rfld4_Area,acid_Rfld5_Area,acid_Rfld6_Area
5172036029,강원특별자치도 홍천군 남면 용수리,-,-,-,-,-,-,-,-,-,-,-,-,2,28,21,10,5,3,0,0,4,5,2,0
5172036030,강원특별자치도 홍천군 남면 남노일리,0,0,1,3,1,1,0,0,2,1,0,0,6,10,9,1,0,1,0,0,2,2,1,0
5172036031,강원특별자치도 홍천군 남면 화전리,0,0,1,2,5,6,-,-,-,-,-,-,9,28,18,6,9,3,0,0,11,16,4,9
5172037000,강원특별자치도 홍천군 서면,0,2,2,5,13,14,0,2,3,4,10,9,119,199,268,206,210,164,1,26,148,210,153,29
5172037021,강원특별자치도 홍천군 서면 반곡리,0,0,0,2,5,2,0,0,1,1,2,0,6,18,24,30,23,11,0,1,13,23,16,3
5172037022,강원특별자치도 홍천군 서면 어유포리,-,-,-,-,-,-,0,1,0,0,0,0,17,14,11,15,11,10,0,1,18,28,13,3
5172037023,강원특별자치도 홍천군 서면 팔봉리,0,0,0,0,1,0,0,0,1,1,2,4,26,39,80,38,23,14,0,2,23,44,66,11
5172037024,강원특별자치도 홍천군 서면 굴업리,-,-,-,-,-,-,-,-,-,-,-,-,8,13,12,5,7,5,0,2,9,2,2,0
5172037025,강원특별자치도 홍천군 서면 대곡리,-,-,-,-,-,-,-,-,-,-,-,-,16,33,21,15,14,17,0,4,10,10,2,0
5172037026,강원특별자치도 홍천군 서면 중방대리,-,-,-,-,-,-,-,-,-,-,-,-,3,12,13,11,5,8,0,0,2,3,3,0
5172037027,강원특별자치도 홍천군 서면 길곡리,-,-,-,-,-,-,-,-,-,-,-,-,4,4,12,13,17,11,0,1,10,15,11,4
5172037028,강원특별자치도 홍천군 서면 동막리,-,-,-,-,-,-,0,0,0,0,0,1,3,8,9,7,7,3,0,1,8,5,2,1
5172037029,강원특별자치도 홍천군 서면 모곡리,0,1,0,1,0,0,0,1,1,1,4,2,13,23,43,38,42,31,1,11,34,35,12,4
5172037030,강원특별자치도 홍천군 서면 마곡리,-,-,-,-,-,-,-,-,-,-,-,-,5,6,9,3,11,6,0,1,3,1,1,0
5172037031,강원특별자치도 홍천군 서면 개야리,0,0,0,0,1,1,-,-,-,-,-,-,8,21,18,12,18,17,0,1,4,9,6,1
5172037032,강원특별자치도 홍천군 서면 두미리,0,1,1,2,5,11,-,-,-,-,-,-,10,8,17,20,33,31,0,1,13,34,16,2
5172038000,강원특별자치도 홍천군 북방면,0,0,0,0,1,1,0,0,0,0,1,2,66,249,260,193,184,186,1,23,175,242,135,18
5172038021,강원특별자치도 홍천군 북방면 상화계리,-,-,-,-,-,-,-,-,-,-,-,-,4,13,12,6,5,6,0,0,10,14,4,1
5172038022,강원특별자치도 홍천군 북방면 화동리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,5,4,13,0,4,15,11,3,1
5172038023,강원특별자치도 홍천군 북방면 중화계리,-,-,-,-,-,-,-,-,-,-,-,-,1,10,9,11,7,7,0,1,19,13,7,0
5172038024,강원특별자치도 홍천군 북방면 성동리,-,-,-,-,-,-,-,-,-,-,-,-,15,26,30,27,29,33,1,8,32,40,19,2
5172038025,강원특별자치도 홍천군 북방면 북방리,-,-,-,-,-,-,-,-,-,-,-,-,4,32,39,33,33,29,0,0,3,22,21,2
5172038026,강원특별자치도 홍천군 북방면 능평리,-,-,-,-,-,-,-,-,-,-,-,-,1,3,12,6,6,4,0,0,3,6,3,0
5172038027,강원특별자치도 홍천군 북방면 부사원리,-,-,-,-,-,-,-,-,-,-,-,-,0,7,9,3,2,9,0,0,0,0,1,1
5172038028,강원특별자치도 홍천군 북방면 본궁리,-,-,-,-,-,-,-,-,-,-,-,-,1,4,11,9,11,10,0,0,2,3,3,0
5172038029,강원특별자치도 홍천군 북방면 역전평리,-,-,-,-,-,-,-,-,-,-,-,-,0,5,13,4,4,7,0,0,8,3,0,0
5172038030,강원특별자치도 홍천군 북방면 원소리,-,-,-,-,-,-,-,-,-,-,-,-,7,59,26,10,13,11,0,0,1,5,2,0
5172038031,강원특별자치도 홍천군 북방면 구만리,0,0,0,0,1,1,0,0,0,0,0,1,14,31,28,20,19,16,0,4,48,86,59,8
5172038032,강원특별자치도 홍천군 북방면 노일리,-,-,-,-,-,-,-,-,-,-,-,-,5,26,17,13,16,9,0,0,1,3,2,1
5172038033,강원특별자치도 홍천군 북방면 장항리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,15,12,9,4,-,-,-,-,-,-
5172038034,강원특별자치도 홍천군 북방면 굴지리,-,-,-,-,-,-,-,-,-,-,-,-,8,13,14,8,5,6,0,0,1,5,2,0
5172038035,강원특별자치도 홍천군 북방면 도사곡리,-,-,-,-,-,-,-,-,-,-,-,-,1,6,8,8,5,4,0,0,1,2,0,0
5172038036,강원특별자치도 홍천군 북방면 소매곡리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,4,2,3,5,0,0,1,2,0,0
5172038037,강원특별자치도 홍천군 북방면 하화계리,-,-,-,-,-,-,-,-,-,-,-,-,1,9,10,14,12,11,0,4,31,26,9,1
5172038038,강원특별자치도 홍천군 북방면 전치곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,1,-,-,-,-,-,-
5172039000,강원특별자치도 홍천군 내면,0,10,18,19,38,88,0,2,0,0,0,1,92,237,377,314,325,300,0,0,1,1,0,0
5172039021,강원특별자치도 홍천군 내면 창촌리,0,0,0,4,15,46,-,-,-,-,-,-,13,27,32,38,34,50,-,-,-,-,-,-
5172039022,강원특별자치도 홍천군 내면 광원리,0,6,7,3,1,4,0,2,0,0,0,0,15,55,69,66,24,16,-,-,-,-,-,-
5172039023,강원특별자치도 홍천군 내면 명개리,0,1,0,0,0,0,-,-,-,-,-,-,4,10,22,11,8,12,-,-,-,-,-,-
5172039024,강원특별자치도 홍천군 내면 율전리,0,0,1,0,3,8,-,-,-,-,-,-,19,48,59,49,47,24,0,0,1,0,0,0
5172039025,강원특별자치도 홍천군 내면 자운리,0,2,6,8,15,26,-,-,-,-,-,-,31,59,146,96,139,148,0,0,1,1,0,0
5172039026,강원특별자치도 홍천군 내면 방내리,0,1,3,3,5,3,0,0,0,0,0,1,10,38,51,54,74,50,-,-,-,-,-,-
5173000000,강원특별자치도 횡성군,3,17,99,79,89,89,3,13,26,26,27,28,454,1186,1831,1466,1422,1746,23,433,1554,1377,840,289
5173025000,강원특별자치도 횡성군 횡성읍,0,1,63,24,4,1,0,1,2,1,1,2,13,150,371,251,372,698,1,40,212,184,111,48
5173025021,강원특별자치도 횡성군 횡성읍 읍상리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,1,1,1,0,0,3,5,3,1,1
5173025022,강원특별자치도 횡성군 횡성읍 읍하리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,1,2,1,0,0,8,5,2,2
5173025023,강원특별자치도 횡성군 횡성읍 북천리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,2,1,1,0,1,3,0,1,0
5173025024,강원특별자치도 횡성군 횡성읍 내지리,-,-,-,-,-,-,0,1,0,0,1,0,0,0,11,3,2,4,0,1,5,2,3,1
5173025025,강원특별자치도 횡성군 횡성읍 마옥리,0,1,0,0,0,0,-,-,-,-,-,-,3,1,10,8,1,1,0,3,6,12,5,0
5173025026,강원특별자치도 횡성군 횡성읍 송전리,0,0,0,0,1,1,-,-,-,-,-,-,0,1,1,1,2,3,0,0,2,1,2,1
5173025027,강원특별자치도 횡성군 횡성읍 궁천리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,1,2,1,1,0,1,4,1,1,0
5173025028,강원특별자치도 횡성군 횡성읍 옥동리,-,-,-,-,-,-,0,0,0,1,0,0,1,7,8,5,2,2,0,0,12,7,2,0
5173025029,강원특별자치도 횡성군 횡성읍 영영포리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,3,5,5,0,2,5,11,2,1
5173025030,강원특별자치도 횡성군 횡성읍 개전리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,22,14,12,14,0,0,14,18,12,2
5173025031,강원특별자치도 횡성군 횡성읍 마산리,-,-,-,-,-,-,-,-,-,-,-,-,0,5,18,12,4,4,0,3,23,16,5,2
5173025032,강원특별자치도 횡성군 횡성읍 조곡리,0,0,15,15,0,0,0,0,0,0,0,1,1,7,86,97,266,613,0,1,5,7,9,11
5173025033,강원특별자치도 횡성군 횡성읍 생운리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,16,4,5,8,0,1,3,4,3,0
5173025034,강원특별자치도 횡성군 횡성읍 남산리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,6,3,4,7,0,4,1,2,1,1
5173025035,강원특별자치도 횡성군 횡성읍 교항리,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,4,0,1,1
5173025036,강원특별자치도 횡성군 횡성읍 입석리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,2,1,0,0,0,2,2,1,0
5173025037,강원특별자치도 횡성군 횡성읍 청용리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,9,15,7,2,0,0,7,14,4,1
5173025038,강원특별자치도 횡성군 횡성읍 묵계리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,7,5,4,2,0,0,4,4,5,1
5173025039,강원특별자치도 횡성군 횡성읍 곡교리,-,-,-,-,-,-,-,-,-,-,-,-,0,1,11,11,6,2,0,0,3,7,10,1
5173025040,강원특별자치도 횡성군 횡성읍 모평리,-,-,-,-,-,-,-,-,-,-,-,-,1,4,8,6,8,2,0,5,8,11,5,1
5173025041,강원특별자치도 횡성군 횡성읍 반곡리,0,0,0,0,2,0,-,-,-,-,-,-,0,3,8,6,7,8,0,5,16,7,6,6
5173025042,강원특별자치도 횡성군 횡성읍 갈풍리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,5,4,4,3,0,5,8,1,1,1
5173025043,강원특별자치도 횡성군 횡성읍 학곡리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,4,8,2,2,0,0,5,2,3,4
5173025044,강원특별자치도 횡성군 횡성읍 가담리,-,-,-,-,-,-,0,0,2,1,0,0,1,1,5,8,6,8,0,3,24,14,9,2
5173025045,강원특별자치도 횡성군 횡성읍 추동리,0,0,48,8,0,0,-,-,-,-,-,-,1,2,19,7,4,4,0,1,15,4,2,1
5173025046,강원특별자치도 횡성군 횡성읍 정암리,-,-,-,-,-,-,-,-,-,-,-,-,2,97,107,23,15,4,0,1,22,24,17,5
5173031000,강원특별자치도 횡성군 우천면,0,3,7,12,16,18,0,1,2,4,9,11,11,95,262,145,111,126,2,89,207,161,107,56
5173031021,강원특별자치도 횡성군 우천면 두곡리,0,0,0,1,0,1,0,0,0,0,0,1,0,4,14,16,12,8,1,34,59,23,14,7
5173031022,강원특별자치도 횡성군 우천면 용둔리,0,0,0,0,1,0,0,0,0,0,3,0,1,32,37,14,8,9,0,0,4,3,5,2
5173031023,강원특별자치도 횡성군 우천면 산전리,0,0,0,1,2,3,0,0,0,0,1,1,1,4,6,6,16,19,0,2,2,8,8,2
5173031024,강원특별자치도 횡성군 우천면 상하가리,0,0,0,2,5,1,0,0,1,0,1,0,0,1,5,4,6,7,0,0,8,16,16,11
5173031025,강원특별자치도 횡성군 우천면 정금리,0,0,0,1,1,0,0,0,0,1,1,0,1,8,16,19,13,13,0,0,2,18,10,3
5173031026,강원특별자치도 횡성군 우천면 하궁리,-,-,-,-,-,-,-,-,-,-,-,-,2,11,15,13,10,8,0,0,5,6,14,2
5173031027,강원특별자치도 횡성군 우천면 상대리,0,1,2,1,0,0,-,-,-,-,-,-,1,2,18,4,5,7,0,0,5,4,3,1
5173031028,강원특별자치도 횡성군 우천면 하대리,0,1,1,0,3,3,0,0,0,0,0,2,0,2,4,6,8,14,0,1,6,6,5,1
5173031029,강원특별자치도 횡성군 우천면 오원리,0,0,0,0,0,1,0,0,0,0,0,1,1,8,16,11,7,3,0,0,3,7,4,1
5173031030,강원특별자치도 횡성군 우천면 백달리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,5,15,5,4,0,1,3,4,2,1
5173031031,강원특별자치도 횡성군 우천면 우항리,0,0,0,1,1,4,0,0,0,0,1,2,0,5,26,10,6,6,0,1,11,9,4,2
5173031032,강원특별자치도 횡성군 우천면 양적리,0,1,2,4,3,3,0,0,1,1,1,1,2,6,50,11,5,13,0,13,36,22,11,14
5173031033,강원특별자치도 횡성군 우천면 법주리,0,0,1,0,1,1,0,0,0,0,1,1,1,8,44,7,7,8,0,19,17,15,7,4
5173031034,강원특별자치도 횡성군 우천면 문암리,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,2,2,7,0,19,46,21,6,6
5173032000,강원특별자치도 횡성군 안흥면,0,0,4,11,8,9,0,1,4,2,2,2,66,109,96,116,69,56,0,8,59,87,53,11
5173032021,강원특별자치도 횡성군 안흥면 안흥리,0,0,1,4,4,3,0,0,1,1,0,1,13,30,19,17,17,11,0,3,14,19,21,4
5173032022,강원특별자치도 횡성군 안흥면 가천리,-,-,-,-,-,-,-,-,-,-,-,-,2,5,4,2,1,2,0,1,2,2,0,0
5173032023,강원특별자치도 횡성군 안흥면 송한리,-,-,-,-,-,-,0,1,0,0,1,0,5,3,4,4,5,8,0,0,0,6,2,0
5173032024,강원특별자치도 횡성군 안흥면 상안리,0,0,1,3,1,1,0,0,1,0,0,1,10,18,26,56,6,6,0,2,20,9,4,1
5173032025,강원특별자치도 횡성군 안흥면 지구리,0,0,0,0,1,0,-,-,-,-,-,-,12,19,18,8,12,8,0,2,8,17,6,1
5173032026,강원특별자치도 횡성군 안흥면 소사리,0,0,1,3,1,3,0,0,1,0,1,0,20,28,19,21,17,16,0,1,9,25,15,5
5173032027,강원특별자치도 횡성군 안흥면 성산리,0,0,0,1,0,0,-,-,-,-,-,-,4,6,6,8,10,5,0,0,6,9,3,0
4790025300,경상북도 예천군 호명읍,2,4,6,7,19,86,1,0,3,4,11,35,9,23,21,29,51,111,87,7,48,103,105,131
4790025321,경상북도 예천군 호명읍 본포리,0,0,0,0,1,1,-,-,-,-,-,-,1,1,1,1,2,4,5,0,1,2,3,3
4790025322,경상북도 예천군 호명읍 원곡리,2,0,0,0,1,1,-,-,-,-,-,-,2,3,1,3,2,13,7,0,1,2,3,2
4790025323,경상북도 예천군 호명읍 송곡리,-,-,-,-,-,-,1,0,1,1,1,0,0,1,1,0,0,2,7,0,3,6,8,12
4790025324,경상북도 예천군 호명읍 금능리,0,0,0,1,3,29,0,0,0,0,0,1,1,1,0,2,2,13,7,0,2,8,7,14
4790025325,경상북도 예천군 호명읍 한어리,0,0,0,1,1,2,0,0,0,0,0,6,0,0,1,0,1,1,5,1,3,2,3,5
4790025326,경상북도 예천군 호명읍 본리,0,0,0,0,0,1,0,0,0,0,1,6,0,1,2,0,3,5,6,0,1,8,5,3
4790025327,경상북도 예천군 호명읍 형호리,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,0,0,1,2,0,1,7,11,11
4790025328,경상북도 예천군 호명읍 오천리,0,0,0,0,0,1,0,0,0,0,0,3,1,1,3,1,3,3,6,0,6,10,8,21
4790025329,경상북도 예천군 호명읍 백송리,-,-,-,-,-,-,0,0,0,0,0,1,2,1,1,1,2,6,4,0,3,3,1,2
4790025330,경상북도 예천군 호명읍 산합리,0,1,2,2,6,36,-,-,-,-,-,-,1,1,0,0,3,8,6,0,3,8,8,13
4790025331,경상북도 예천군 호명읍 직산리,0,0,0,0,2,3,0,0,0,1,1,5,1,6,4,10,12,15,6,5,10,19,24,26
4790025332,경상북도 예천군 호명읍 황지리,0,1,1,0,1,3,-,-,-,-,-,-,0,0,2,1,2,3,5,0,0,1,0,3
4790025333,경상북도 예천군 호명읍 월포리,-,-,-,-,-,-,0,0,1,0,3,4,0,1,2,1,2,5,5,0,1,3,2,5
4790025334,경상북도 예천군 호명읍 종산리,0,1,2,2,3,6,-,-,-,-,-,-,0,2,0,1,7,9,5,0,0,2,3,2
4790025335,경상북도 예천군 호명읍 내신리,0,0,0,0,1,2,0,0,0,2,3,7,0,2,1,4,5,13,5,0,8,11,9,4
4790025336,경상북도 예천군 호명읍 담암리,-,-,-,-,-,-,0,0,0,0,1,0,0,1,3,3,5,12,8,0,6,11,9,5
5200000000,전북특별자치도,170,478,1306,1550,2108,2808,261,3658,27021,12386,5072,4638,6844,14315,14418,11943,10273,12068,8539,6833,28331,40978,35327,23196
5211100000,전북특별자치도 전주시완산구,0,0,4,8,17,32,9,15,26,21,45,59,2,17,26,29,44,115,32,6,54,114,91,46
5211110100,전북특별자치도 전주시완산구 중앙동1가,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5219042030,전북특별자치도 남원시 이백면 효기리,0,0,0,0,1,1,0,0,0,0,2,3,11,7,2,7,3,1,3,0,2,6,4,1
5219045000,전북특별자치도 남원시 아영면,3,3,4,13,11,7,1,5,16,26,46,29,42,126,92,104,26,25,68,95,156,242,90,56
5219045021,전북특별자치도 남원시 아영면 아곡리,0,1,0,2,0,1,1,1,0,1,5,2,6,9,7,7,2,1,4,7,11,13,2,2
5219045022,전북특별자치도 남원시 아영면 봉대리,0,0,1,1,2,1,1,0,3,5,6,4,7,7,11,11,2,3,4,8,1,14,15,0
5219045023,전북특별자치도 남원시 아영면 인풍리,0,0,0,2,0,0,0,0,2,2,1,3,1,3,2,7,1,1,6,8,1,8,2,9
5219045024,전북특별자치도 남원시 아영면 갈계리,0,0,0,0,1,1,0,0,1,1,2,2,1,2,4,6,2,1,4,22,5,7,2,1
5219045025,전북특별자치도 남원시 아영면 청계리,0,0,0,1,1,0,0,0,3,4,4,4,0,1,2,4,1,0,3,1,6,3,7,0
5219045026,전북특별자치도 남원시 아영면 월산리,0,0,0,2,0,0,0,1,0,4,5,3,1,4,10,10,1,0,10,1,15,2,3,12
5219045027,전북특별자치도 남원시 아영면 성리,2,0,1,0,1,0,0,0,2,2,4,3,0,14,7,9,4,6,6,12,47,44,6,0
5219045028,전북특별자치도 남원시 아영면 구상리,-,-,-,-,-,-,0,1,1,0,1,0,2,9,14,6,1,2,7,0,12,0,9,0
5219045029,전북특별자치도 남원시 아영면 일대리,0,0,0,1,1,0,0,0,1,2,8,2,6,22,12,10,0,0,19,1,6,82,42,0
5219045030,전북특별자치도 남원시 아영면 의지리,0,0,0,2,2,3,0,0,1,2,4,4,1,22,15,10,6,2,4,34,2,32,2,29
5219045031,전북특별자치도 남원시 아영면 두락리,0,1,0,2,3,1,0,1,2,3,5,2,16,34,9,24,6,8,2,1,50,38,1,3
5219046000,전북특별자치도 남원시 산내면,12,6,309,17,30,13,1,9,11,16,18,13,21,86,133,149,61,35,7,13,39,36,34,15
5219046021,전북특별자치도 남원시 산내면 중황리,1,1,1,1,1,1,-,-,-,-,-,-,6,8,14,23,7,6,1,5,5,6,2,1
5219046022,전북특별자치도 남원시 산내면 백일리,0,0,0,1,1,0,0,0,1,1,0,0,2,7,6,22,12,6,1,1,4,3,4,1
5219046023,전북특별자치도 남원시 산내면 대정리,0,0,1,3,1,3,0,1,3,3,13,5,10,19,26,9,4,1,1,1,10,7,4,0
5219046024,전북특별자치도 남원시 산내면 장항리,0,1,2,4,9,2,1,6,6,6,3,1,1,19,13,15,3,0,1,1,4,2,1,0
5219046025,전북특별자치도 남원시 산내면 입석리,10,3,5,9,14,7,0,1,1,6,2,7,2,23,33,22,20,20,4,4,16,18,23,12
5219046026,전북특별자치도 남원시 산내면 내령리,1,0,0,0,0,0,-,-,-,-,-,-,0,2,2,16,9,0,-,-,-,-,-,-
5219046027,전북특별자치도 남원시 산내면 부운리,-,-,-,-,-,-,-,-,-,-,-,-,0,3,21,15,2,0,-,-,-,-,-,-
5219046028,전북특별자치도 남원시 산내면 덕동리,0,1,300,0,4,0,-,-,-,-,-,-,0,5,19,27,5,2,-,-,-,-,-,-
5219047000,전북특별자치도 남원시 인월면,1,3,3,5,6,3,2,7,10,11,9,4,70,110,91,104,58,14,32,9,50,105,98,14
5219047021,전북특별자치도 남원시 인월면 중군리,-,-,-,-,-,-,-,-,-,-,-,-,2,7,7,4,7,0,2,0,1,2,1,0
5219047022,전북특별자치도 남원시 인월면 인월리,0,0,0,0,1,0,0,0,0,1,0,0,1,7,7,8,2,0,5,3,4,9,5,0
5219047023,전북특별자치도 남원시 인월면 서무리,0,1,0,0,1,0,0,0,0,1,0,0,9,14,7,10,4,8,4,0,14,9,3,10
5219047024,전북특별자치도 남원시 인월면 취암리,-,-,-,-,-,-,0,0,0,1,1,1,7,10,9,10,11,2,3,1,6,9,4,1
5219047025,전북특별자치도 남원시 인월면 건지리,1,1,0,2,1,2,1,0,4,2,2,2,9,7,10,28,11,0,5,1,5,10,4,1
5219047026,전북특별자치도 남원시 인월면 유곡리,0,1,0,1,0,0,0,5,2,3,1,1,6,6,13,19,6,0,3,1,8,50,73,1
5219047027,전북특별자치도 남원시 인월면 상우리,0,0,0,1,0,0,-,-,-,-,-,-,17,12,9,11,3,3,2,0,5,4,2,0
5219047028,전북특별자치도 남원시 인월면 성산리,0,0,0,0,1,0,1,2,4,2,2,0,8,36,5,13,7,0,2,1,3,5,2,1
5219047029,전북특별자치도 남원시 인월면 자래리,0,0,1,1,1,0,0,0,0,2,1,0,10,12,25,2,7,1,5,0,5,6,4,1
5221000000,전북특별자치도 김제시,4,16,19,43,49,265,24,41,80,122,171,679,1491,1532,1189,959,850,1285,5132,1051,3961,5859,5236,4638
5221010100,전북특별자치도 김제시 요촌동,-,-,-,-,-,-,-,-,-,-,-,-,0,0,14,0,0,0,-,-,-,-,-,-
5221010200,전북특별자치도 김제시 신풍동,-,-,-,-,-,-,0,0,0,0,1,0,0,3,1,0,0,1,2,0,1,0,1,0
5221010300,전북특별자치도 김제시 용동,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,3,2,1,7,0,2,1,59,181
5221010400,전북특별자치도 김제시 검산동,-,-,-,-,-,-,0,0,1,0,1,1,4,9,6,6,1,30,4,0,5,4,2,186
5221010500,전북특별자치도 김제시 순동,-,-,-,-,-,-,0,1,3,0,1,2,15,14,19,4,4,8,3,0,1,2,6,2
5221010600,전북특별자치도 김제시 백학동,-,-,-,-,-,-,-,-,-,-,-,-,15,29,1,1,2,2,8,0,5,53,21,66
5221010700,전북특별자치도 김제시 서암동,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,1,2,1,0,0,1,0,1
5221010800,전북특별자치도 김제시 신곡동,-,-,-,-,-,-,0,0,0,0,0,6,1,1,3,1,0,0,4,4,3,7,2,7
5221010900,전북특별자치도 김제시 교동,-,-,-,-,-,-,-,-,-,-,-,-,0,11,1,0,0,0,1,0,2,1,1,1
5221011000,전북특별자치도 김제시 옥산동,-,-,-,-,-,-,-,-,-,-,-,-,2,0,0,1,0,0,0,0,0,1,0,0
5221011100,전북특별자치도 김제시 갈공동,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,1,3,5,0,2
5221011200,전북특별자치도 김제시 하동,-,-,-,-,-,-,0,0,0,0,1,0,3,3,6,4,9,19,4,2,15,8,3,4
5221011300,전북특별자치도 김제시 흥사동,0,0,0,0,0,40,0,0,0,5,1,7,9,9,8,4,4,11,10,0,1,3,8,10
5221011400,전북특별자치도 김제시 상동동,0,0,0,0,0,1,0,0,2,5,8,28,7,20,32,2,7,8,8,1,2,21,6,3
5221011500,전북특별자치도 김제시 월성동,-,-,-,-,-,-,-,-,-,-,-,-,0,4,0,0,0,0,17,4,8,6,34,3
5221011600,전북특별자치도 김제시 황산동,-,-,-,-,-,-,0,0,0,1,1,9,0,1,2,0,0,2,9,3,34,31,35,15
5221011700,전북특별자치도 김제시 난봉동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,0,0,1,14,2,41,73,96,17
5221011800,전북특별자치도 김제시 오정동,-,-,-,-,-,-,0,0,0,0,1,0,3,12,6,4,6,12,9,1,22,14,19,6
5221011900,전북특별자치도 김제시 복죽동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,1,0,0,8,11,111,54,26,12
5221012000,전북특별자치도 김제시 입석동,-,-,-,-,-,-,0,0,2,1,3,1,0,0,0,1,1,1,6,1,10,8,5,10
5221012100,전북특별자치도 김제시 장화동,-,-,-,-,-,-,-,-,-,-,-,-,3,5,2,2,1,1,9,34,68,35,77,58
5221012200,전북특별자치도 김제시 신덕동,-,-,-,-,-,-,-,-,-,-,-,-,0,3,1,1,0,0,4,8,24,17,7,22
5221012300,전북특별자치도 김제시 월봉동,0,0,0,0,1,0,-,-,-,-,-,-,0,0,0,4,0,10,18,16,75,161,338,283
5221012400,전북특별자치도 김제시 신월동,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,0,1,1,36,3,42,150,72,102
5221012500,전북특별자치도 김제시 연정동,0,0,0,0,0,1,0,0,0,0,1,3,4,4,5,8,2,2,10,1,4,5,1,0
5221012600,전북특별자치도 김제시 명덕동,0,0,0,1,0,1,-,-,-,-,-,-,3,2,1,2,0,2,9,4,20,3,1,3
5221012700,전북특별자치도 김제시 제월동,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,0,0,6,0,8,11,18,35
5221012800,전북특별자치도 김제시 도장동,-,-,-,-,-,-,-,-,-,-,-,-,3,5,1,3,0,0,5,0,9,13,19,2
5221012900,전북특별자치도 김제시 서정동,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,3,2,0,25,1,5,32,20,4
5221013000,전북특별자치도 김제시 양전동,0,0,0,1,1,1,-,-,-,-,-,-,0,1,0,4,0,0,11,1,27,22,61,123
5221025000,전북특별자치도 김제시 만경읍,0,0,2,2,5,3,0,2,5,19,29,46,12,29,27,37,17,27,709,26,113,136,147,119
5221025021,전북특별자치도 김제시 만경읍 만경리,-,-,-,-,-,-,0,0,0,1,1,14,0,0,1,0,1,1,5,0,2,2,1,0
5221025022,전북특별자치도 김제시 만경읍 장산리,-,-,-,-,-,-,0,2,3,0,6,11,2,0,12,17,10,2,12,2,6,12,5,8
5221025023,전북특별자치도 김제시 만경읍 대동리,0,0,1,0,1,0,0,0,2,2,4,9,4,19,9,15,3,6,14,8,11,8,28,29
5221025024,전북특별자치도 김제시 만경읍 송상리,-,-,-,-,-,-,0,0,0,0,2,9,0,3,1,1,0,2,9,2,3,4,7,3
5221025025,전북특별자치도 김제시 만경읍 소토리,-,-,-,-,-,-,-,-,-,-,-,-,0,2,0,1,1,1,211,2,27,25,20,25
5221025026,전북특별자치도 김제시 만경읍 화포리,0,0,0,0,0,1,0,0,0,17,17,2,5,4,2,2,2,12,440,8,51,76,79,48
5221025027,전북특별자치도 김제시 만경읍 몽산리,0,0,1,1,4,1,0,0,0,0,0,1,1,0,1,1,1,3,20,5,13,9,5,5
5221032000,전북특별자치도 김제시 죽산면,0,0,0,0,0,2,0,0,1,0,1,7,23,15,10,13,14,28,92,62,254,593,605,468
5221032021,전북특별자치도 김제시 죽산면 죽산리,0,0,0,0,0,1,-,-,-,-,-,-,3,7,1,3,3,2,16,10,21,79,45,40
5221032022,전북특별자치도 김제시 죽산면 홍산리,-,-,-,-,-,-,0,0,0,0,0,5,1,6,5,0,0,0,9,0,20,45,35,13
