acid_Fachs1_Area,acid_Fachs2_Area,acid_Fachs3_Area,acid_Fachs4_Area,acid_Fachs5_Area,acid_Fachs6_Area,acid_Fruit1_Area,acid_Fruit2_Area,acid_Fruit3_Area,acid_Fruit4_Area,acid_Fruit5_Area,acid_Fruit6_Area,acid_Pfld1_Area,acid_Pfld2_Area,acid_Pfld3_Area,acid_Pfld4_Area,acid_Pfld5_Area,acid_Pfld6_Area,acid_Rfld1_Area,acid_Rfld2_Area,acid_Rfld3_Area,acid_Rfld4_Area,acid_Rfld5_Area,acid_Rfld6_Area,bjd_Nm,stdg_Cd
1,0,0,0,0,0,-,-,-,-,-,-,0,0,1,3,1,2,0,0,2,9,22,14,경기도 양평군 양평읍 신애리,4183025023
-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,1,0,1,0,0,2,6,7,6,경기도 양평군 양평읍 공흥리,4183025025
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,1,3,0,0,1,3,11,6,경기도 양평군 양평읍 백안리,4183025026
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,2,4,0,0,0,0,12,10,0,경기도 연천군 왕징면 노동리,4180035022
-,-,-,-,-,-,0,0,0,1,1,0,0,0,4,4,5,0,0,0,2,7,6,0,경기도 연천군 왕징면 강내리,4180035024
-,-,-,-,-,-,0,0,1,1,1,1,0,0,0,4,1,0,0,0,0,2,6,0,경기도 연천군 왕징면 동중리,4180035026
0,0,0,1,1,0,-,-,-,-,-,-,0,0,0,1,2,0,0,0,1,6,4,0,경기도 연천군 미산면 백석리,4180034023
0,0,1,3,5,5,0,0,2,2,1,2,15,27,34,36,19,22,0,3,29,42,34,12,충청남도 서산시 음암면 탑곡리,4421037022
-,-,-,-,-,-,-,-,-,-,-,-,0,0,5,4,13,31,0,1,18,42,39,33,충청남도 서산시 지곡면 중왕리,4421034025
-,-,-,-,-,-,-,-,-,-,-,-,4,4,11,12,14,16,0,2,17,43,39,21,충청남도 서산시 지곡면 도성리,4421034026
0,0,1,2,4,4,3,7,21,26,57,95,3,12,19,13,19,21,0,0,0,0,0,3,충청북도 음성군 음성읍 용산리,4377025025
-,-,-,-,-,-,0,0,0,0,1,2,2,4,3,4,4,3,-,-,-,-,-,-,충청북도 음성군 음성읍 감우리,4377025027
0,0,0,0,0,2,0,0,0,7,12,31,2,6,9,13,8,18,0,0,0,4,2,1,충청북도 음성군 음성읍 신천리,4377025029
0,0,0,0,1,1,0,0,7,22,36,15,5,14,14,15,18,18,0,0,1,2,1,1,충청북도 음성군 음성읍 초천리,4377025030
0,0,0,0,1,0,0,0,1,0,4,4,0,2,1,4,5,5,0,0,1,3,4,0,충청북도 음성군 감곡면 상우리,4377037030
0,0,1,0,0,2,0,0,9,2,2,6,0,1,2,2,5,6,0,0,10,8,5,4,충청북도 음성군 감곡면 왕장리,4377037031
0,0,0,1,0,0,-,-,-,-,-,-,0,3,8,12,4,0,-,-,-,-,-,-,경기도 연천군 신서면 내산리,4180036023
0,0,1,1,1,0,-,-,-,-,-,-,0,0,2,4,1,1,0,0,3,8,4,0,경기도 연천군 신서면 답곡리,4180036025
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,5,19,4,경기도 연천군 신서면 덕산리,4180036029
0,0,0,1,0,0,-,-,-,-,-,-,0,2,2,24,38,7,0,0,5,60,18,1,경기도 연천군 중면,4180037000
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,3,1,0,0,0,0,1,1,0,경기도 연천군 중면 삼곶리,4180037021
0,0,1,1,2,3,-,-,-,-,-,-,0,0,1,2,1,2,9,3,6,14,10,3,충청남도 부여군 임천면 두곡리,4476041029
0,0,0,1,4,7,5,5,0,0,0,4,0,1,3,4,4,3,74,1,10,16,17,8,충청남도 부여군 세도면 청송리,4476043024
3,3,3,5,13,16,-,-,-,-,-,-,0,0,0,1,1,1,37,0,13,11,28,18,충청남도 부여군 세도면 동사리,4476043025
0,0,0,2,6,20,0,0,0,1,1,0,0,1,2,1,1,3,36,2,7,17,27,14,충청남도 부여군 세도면 간대리,4476043026
4,1,6,24,62,152,-,-,-,-,-,-,0,0,1,2,2,3,10,0,12,22,29,8,충청남도 부여군 세도면 청포리,4476043028
0,1,1,1,1,3,0,1,0,0,0,0,0,0,1,6,2,5,4,0,2,8,15,6,충청남도 부여군 세도면 반조원리,4476043029
0,1,2,2,3,4,-,-,-,-,-,-,1,3,6,4,4,5,0,38,69,50,6,5,충청남도 서천군 마서면 옥북리,4477031029
0,1,2,5,11,19,10,7,5,0,0,1,1,0,1,1,5,4,3,0,22,40,67,33,충청남도 부여군 초촌면 신암리,4476045021
1,3,4,9,26,20,0,0,0,0,0,6,0,1,2,2,2,2,6,1,2,8,9,5,충청남도 부여군 초촌면 소사리,4476045022
0,0,1,5,4,6,-,-,-,-,-,-,0,3,4,2,3,1,7,2,7,9,10,3,충청남도 부여군 초촌면 응평리,4476045024
0,0,0,0,1,4,-,-,-,-,-,-,0,0,1,1,2,1,5,0,2,10,12,1,충청남도 부여군 초촌면 추양리,4476045026
0,1,1,2,10,12,0,0,1,0,0,0,0,1,1,1,4,3,4,0,3,7,11,7,충청남도 부여군 초촌면 송국리,4476045027
1,2,3,8,9,21,-,-,-,-,-,-,1,1,1,3,2,1,12,0,8,4,9,2,충청남도 부여군 초촌면 송정리,4476045029
0,0,0,1,1,2,1,1,8,9,12,21,1,1,1,1,1,5,0,1,1,2,3,1,충청북도 충주시 노은면 문성리,4313036026
0,0,0,0,0,1,0,1,7,2,6,8,0,1,2,5,2,6,0,1,12,73,28,1,충청북도 충주시 노은면 수룡리,4313036028
-,-,-,-,-,-,0,2,3,8,9,11,1,2,1,3,5,5,0,0,0,2,2,1,충청북도 충주시 앙성면 용포리,4313037021
-,-,-,-,-,-,0,2,1,2,1,10,1,1,1,1,2,6,0,0,2,2,2,1,충청북도 충주시 앙성면 영죽리,4313037022
-,-,-,-,-,-,-,-,-,-,-,-,0,0,2,1,1,2,0,0,2,1,4,2,충청북도 충주시 앙성면 강천리,4313037023
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,1,0,1,17,12,18,6,충청북도 충주시 앙성면 단암리,4313037024
0,0,2,10,11,60,0,3,2,12,12,31,9,19,27,35,47,96,1,5,29,66,103,60,충청북도 충주시 신니면,4313035000
0,0,0,5,1,16,0,0,1,1,1,2,0,1,1,1,5,6,0,0,1,2,5,6,충청북도 충주시 신니면 용원리,4313035021
-,-,-,-,-,-,-,-,-,-,-,-,5,4,3,3,3,1,0,2,5,5,0,0,충청북도 진천군 광혜원면 구암리,4375037025
-,-,-,-,-,-,-,-,-,-,-,-,0,1,3,2,4,4,0,5,13,14,2,0,충청북도 진천군 광혜원면 광혜원리,4375037027
6,14,26,31,51,75,5,48,52,94,116,283,423,1470,1450,1039,860,902,14,177,2128,2134,1017,472,충청북도 괴산군,4376000000
-,-,-,-,-,-,0,0,0,3,2,4,8,28,27,23,21,23,0,0,6,13,7,2,충청북도 괴산군 장연면 오가리,4376032021
-,-,-,-,-,-,0,0,0,1,0,3,0,1,8,9,24,12,0,0,2,15,6,2,충청북도 괴산군 장연면 추점리,4376032022
-,-,-,-,-,-,0,1,2,7,12,24,1,5,16,23,13,13,0,0,0,9,9,7,충청북도 괴산군 장연면 방곡리,4376032023
-,-,-,-,-,-,-,-,-,-,-,-,2,3,7,7,14,13,0,2,10,11,3,0,충청남도 아산시 초사동,4420010500
-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,2,1,2,0,0,1,1,1,0,충청남도 아산시 송악면 종곡리,4420031029
-,-,-,-,-,-,-,-,-,-,-,-,1,1,3,2,2,3,0,0,1,3,2,1,충청남도 아산시 송악면 거산리,4420031030
0,0,0,2,4,8,0,0,0,0,1,0,1,4,6,9,20,29,0,1,4,7,6,2,충청남도 아산시 송악면 강장리,4420031031
0,0,0,0,4,4,-,-,-,-,-,-,0,3,5,10,17,76,0,0,1,5,4,0,충청남도 아산시 송악면 수곡리,4420031032
-,-,-,-,-,-,0,0,1,0,1,2,13,20,5,7,1,2,0,2,5,7,7,1,충청북도 보은군 내북면 이원리,4372039021
-,-,-,-,-,-,0,0,1,0,2,3,3,14,9,5,2,2,1,2,1,2,2,0,충청북도 보은군 내북면 성티리,4372039022
-,-,-,-,-,-,0,0,0,0,1,1,0,4,5,3,2,4,0,0,2,2,2,2,충청북도 보은군 내북면 창리,4372039024
-,-,-,-,-,-,1,0,1,2,3,4,0,9,7,6,3,1,0,0,3,2,0,0,충청북도 보은군 내북면 도원리,4372039025
-,-,-,-,-,-,1,1,1,3,3,5,6,9,9,6,1,1,0,0,2,1,0,0,충청북도 보은군 내북면 대안리,4372039027
0,1,0,0,0,0,0,0,0,1,1,3,1,4,5,10,6,7,0,1,8,22,16,11,충청북도 옥천군 안남면 도덕리,4373032024
0,0,2,4,3,6,17,18,16,22,34,51,33,46,52,50,38,51,0,2,20,31,33,34,충청북도 옥천군 동이면,4373031000
-,-,-,-,-,-,10,8,7,11,15,20,3,6,8,6,5,7,0,1,1,4,5,3,충청북도 옥천군 동이면 세산리,4373031022
0,0,0,1,1,2,0,2,2,2,3,7,1,3,7,10,5,6,0,0,7,8,9,9,충청북도 옥천군 동이면 적하리,4373031023
-,-,-,-,-,-,-,-,-,-,-,-,9,7,4,3,2,1,0,0,0,1,1,0,충청북도 옥천군 동이면 조령리,4373031025
-,-,-,-,-,-,-,-,-,-,-,-,6,11,14,13,30,35,0,1,3,10,7,11,전라남도 진도군 고군면 향동리,4690032030
-,-,-,-,-,-,-,-,-,-,-,-,16,8,12,9,15,23,0,1,1,3,2,1,전라남도 진도군 고군면 금계리,4690032031
-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,2,93,2,5,4,8,24,10,11,전라남도 완도군 약산면 해동리,4689034025
-,-,-,-,-,-,-,-,-,-,-,-,1,6,13,7,1,1,3,19,20,9,7,5,전라남도 완도군 신지면 동고리,4689032026
-,-,-,-,-,-,10,14,44,58,70,39,41,146,157,347,140,107,3,19,91,146,278,201,전라남도 완도군 고금면,4689033000
-,-,-,-,-,-,-,-,-,-,-,-,1,1,6,3,6,38,1,10,11,21,74,75,전라남도 진도군 진도읍 수역리,4690025027
-,-,-,-,-,-,-,-,-,-,-,-,0,2,2,7,4,12,1,2,37,47,173,188,전라남도 진도군 진도읍 수유리,4690025028
0,0,0,0,0,2,-,-,-,-,-,-,0,1,3,6,8,17,0,11,32,38,50,62,전라남도 진도군 진도읍 해창리,4690025030
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,1,4,0,0,1,1,2,7,전라남도 진도군 진도읍 염장리,4690025031
-,-,-,-,-,-,-,-,-,-,-,-,22,14,4,5,3,1,0,1,2,4,6,1,충청북도 보은군 산외면 탁주리,4372040026
-,-,-,-,-,-,0,0,0,0,1,1,16,11,7,7,3,2,0,1,7,5,3,1,충청북도 보은군 산외면 오대리,4372040027
-,-,-,-,-,-,0,0,0,0,0,5,2,4,15,5,7,10,0,0,0,4,3,0,충청북도 보은군 산외면 아시리,4372040029
-,-,-,-,-,-,-,-,-,-,-,-,13,9,1,1,1,1,0,0,1,3,0,0,충청북도 보은군 산외면 신정리,4372040031
-,-,-,-,-,-,-,-,-,-,-,-,16,17,15,3,12,13,0,0,7,6,2,1,충청북도 보은군 산외면 동화리,4372040032
-,-,-,-,-,-,-,-,-,-,-,-,0,12,7,0,1,0,0,3,3,16,7,2,전라남도 장흥군 용산면 모산리,4680031030
-,-,-,-,-,-,-,-,-,-,-,-,2,10,11,3,2,1,0,2,16,23,18,2,전라남도 장흥군 용산면 계산리,4680031031
-,-,-,-,-,-,-,-,-,-,-,-,2,8,10,17,8,1,0,2,14,41,35,23,전라남도 장흥군 용산면 풍길리,4680031033
-,-,-,-,-,-,0,0,1,1,1,0,2,10,15,10,9,2,0,1,4,15,4,5,전라남도 장흥군 용산면 상발리,4680031034
0,0,0,1,0,0,0,1,40,4,19,4,17,53,202,129,104,46,6,27,193,390,428,264,전라남도 장흥군 안양면,4680032000
-,-,-,-,-,-,0,1,0,2,1,1,1,2,15,13,11,8,0,0,1,15,18,10,전라남도 장흥군 안양면 기산리,4680032021
-,-,-,-,-,-,-,-,-,-,-,-,0,0,3,2,2,4,1,1,75,19,2,1,충청남도 서천군 비인면 성산리,4477040028
-,-,-,-,-,-,-,-,-,-,-,-,1,2,4,6,7,6,1,4,69,58,20,9,충청남도 서천군 비인면 관리,4477040029
0,0,0,0,0,1,-,-,-,-,-,-,0,2,3,3,7,6,1,5,32,22,15,6,충청남도 서천군 비인면 장포리,4477040031
0,1,0,1,2,6,0,3,0,0,1,24,2,6,22,19,30,51,20,62,343,726,370,235,충청남도 서천군 서면,4477041000
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,2,0,1,1,9,5,2,충청남도 서천군 서면 마량리,4477041022
-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,2,4,1,2,33,39,14,4,충청남도 서천군 서면 월리,4477041023
-,-,-,-,-,-,0,0,0,0,0,16,0,0,5,3,4,8,6,2,21,111,50,92,충청남도 서천군 서면 원두리,4477041025
0,0,4,2,10,16,0,0,0,3,1,6,2,10,22,37,43,24,10,27,305,520,270,95,충청남도 홍성군 금마면,4480032000
-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,0,0,1,0,20,25,22,9,충청남도 홍성군 금마면 봉서리,4480032022
0,0,0,0,0,1,-,-,-,-,-,-,0,1,1,1,1,1,0,12,16,4,3,2,충청남도 홍성군 금마면 가산리,4480032024
0,0,0,0,1,0,0,0,0,2,1,0,0,1,4,4,3,2,1,0,17,22,13,4,충청남도 홍성군 금마면 부평리,4480032025
0,0,0,0,1,3,-,-,-,-,-,-,1,1,2,2,4,5,0,0,2,24,6,4,충청남도 홍성군 금마면 용흥리,4480032027
-,-,-,-,-,-,-,-,-,-,-,-,0,2,1,2,3,2,0,0,4,22,6,15,충청남도 홍성군 금마면 송암리,4480032028
-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,5,3,1,1,0,11,72,24,11,충청남도 홍성군 금마면 신곡리,4480032030
-,-,-,-,-,-,-,-,-,-,-,-,2,9,6,6,8,8,1,0,7,16,27,15,충청남도 홍성군 장곡면 대현리,4480034035
0,0,0,0,0,2,0,0,0,0,0,2,10,29,26,21,17,38,0,1,16,52,60,20,충청북도 괴산군 감물면 오성리,4376031021
0,0,0,0,2,1,-,-,-,-,-,-,6,27,11,7,6,10,0,2,10,12,2,0,충청북도 괴산군 감물면 오창리,4376031022
0,0,0,0,1,1,0,0,1,6,2,5,25,35,40,22,12,11,0,0,8,12,4,0,충청북도 괴산군 감물면 구월리,4376031024
0,0,0,0,0,1,0,0,0,1,0,1,5,10,47,39,18,29,0,0,17,28,13,4,충청북도 괴산군 감물면 백양리,4376031025
-,-,-,-,-,-,0,0,0,3,0,2,45,102,38,28,16,17,0,0,6,19,7,1,충청북도 괴산군 감물면 매전리,4376031027
-,-,-,-,-,-,0,0,3,0,7,3,1,3,4,8,3,13,0,0,2,4,3,2,충청북도 영동군 황간면 회포리,4374032030
0,0,0,0,0,1,-,-,-,-,-,-,1,4,4,5,6,9,0,0,0,1,2,3,충청북도 옥천군 군서면 사양리,4373037026
-,-,-,-,-,-,1,1,3,6,5,11,1,5,11,5,7,4,0,0,0,2,4,4,충청북도 옥천군 군서면 상중리,4373037027
-,-,-,-,-,-,0,1,0,1,0,2,1,3,4,2,1,4,0,0,0,1,4,4,충청북도 옥천군 군서면 하동리,4373037028
-,-,-,-,-,-,0,0,0,1,2,3,0,2,3,2,5,4,0,0,1,2,3,1,충청북도 옥천군 군서면 월전리,4373037030
0,0,1,2,3,18,1,3,3,6,11,16,6,13,44,57,55,86,0,2,6,7,20,44,충청북도 옥천군 군북면,4373038000
0,0,0,1,1,3,0,0,0,1,0,1,0,1,4,5,8,22,0,0,1,1,2,4,충청북도 옥천군 군북면 자모리,4373038022
-,-,-,-,-,-,0,0,0,2,3,6,0,5,4,4,5,16,0,1,7,4,0,0,충청북도 영동군 황간면 마산리,4374032023
-,-,-,-,-,-,0,0,33,1,2,12,3,6,13,6,14,33,0,3,14,11,3,1,충청북도 영동군 황간면 난곡리,4374032025
-,-,-,-,-,-,0,1,2,1,2,1,5,11,13,7,16,15,0,0,17,14,7,1,충청북도 영동군 황간면 우매리,4374032026
0,0,0,0,1,1,0,12,4,0,0,0,1,1,1,0,2,2,0,5,29,18,3,1,충청남도 서천군 마산면 관포리,4477035027
-,-,-,-,-,-,1,16,4,7,4,0,0,1,1,0,2,1,0,0,7,1,1,0,충청남도 서천군 마산면 삼월리,4477035029
0,0,0,0,0,4,12,67,33,11,7,0,0,0,1,1,2,1,0,3,21,5,1,1,충청남도 서천군 마산면 군간리,4477035030
31,80,187,539,1518,7946,25,44,65,89,108,183,120,188,278,375,683,1763,212,515,514,389,351,301,경상북도 성주군,4784000000
0,2,9,20,60,70,-,-,-,-,-,-,0,0,6,4,3,2,0,4,8,26,9,4,경상북도 고령군 쌍림면 귀원리,4783037037
0,3,3,8,41,22,-,-,-,-,-,-,1,8,8,3,2,3,5,77,39,22,13,7,경상북도 고령군 쌍림면 송림리,4783037038
0,1,2,2,9,6,-,-,-,-,-,-,0,0,0,1,0,1,1,10,43,12,11,5,경상북도 고령군 쌍림면 백산리,4783037040
0,0,2,3,10,10,-,-,-,-,-,-,1,1,2,1,1,1,1,12,62,27,23,12,경상북도 고령군 쌍림면 하거리,4783037041
0,0,2,8,11,13,-,-,-,-,-,-,3,2,1,1,1,1,1,23,17,15,5,1,경상북도 고령군 쌍림면 산주리,4783037043
0,4,9,22,46,46,-,-,-,-,-,-,0,1,3,6,2,0,2,13,21,48,20,5,경상북도 고령군 쌍림면 매촌리,4783037044
1,4,14,35,77,68,-,-,-,-,-,-,1,2,4,10,9,6,3,20,86,33,22,8,경상북도 고령군 쌍림면 신곡리,4783037046
0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,1,6,4,6,1,0,경상북도 고령군 쌍림면 안화리,4783037048
0,9,32,74,146,131,0,0,1,0,0,1,50,3,9,18,13,5,1,13,48,13,17,21,경상북도 고령군 쌍림면 안림리,4783037049
-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,0,8,1,8,20,18,2,인천광역시 강화군 교동면 서한리,2871040031
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,7,0,10,32,59,94,인천광역시 강화군 교동면 무학리,2871040032
0,0,0,1,0,1,0,0,0,1,0,1,0,1,2,2,3,9,50,71,198,476,331,376,인천광역시 강화군 삼산면,2871041000
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,5,22,31,47,56,인천광역시 강화군 삼산면 석모리,2871041021
0,0,0,0,0,1,-,-,-,-,-,-,0,0,0,0,0,2,7,6,18,32,56,47,인천광역시 강화군 삼산면 상리,2871041022
-,-,-,-,-,-,0,0,0,1,0,1,0,0,1,0,1,4,2,1,4,31,35,30,인천광역시 강화군 삼산면 석포리,2871041024
-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,0,3,2,2,22,60,138,인천광역시 강화군 삼산면 서검리,2871041026
-,-,-,-,-,-,0,0,0,1,3,8,0,3,6,3,5,6,0,0,0,1,1,0,충청북도 충주시 살미면 설운리,4313031030
-,-,-,-,-,-,0,0,0,0,2,2,0,1,2,1,2,10,0,0,0,0,1,1,충청북도 충주시 살미면 향산리,4313031031
-,-,-,-,-,-,0,13,14,0,0,0,1,3,0,1,2,3,0,0,0,2,2,4,충청북도 충주시 살미면 토계리,4313031033
-,-,-,-,-,-,-,-,-,-,-,-,0,2,5,5,4,3,0,3,7,4,1,0,충청북도 음성군 생극면 생리,4377036032
0,1,0,1,1,1,0,0,3,2,6,14,0,1,3,2,4,9,1,4,9,4,3,0,충청북도 음성군 감곡면 주천리,4377037022
-,-,-,-,-,-,0,0,0,3,13,40,0,3,0,1,7,25,0,1,6,3,3,5,충청북도 음성군 감곡면 상평리,4377037024
-,-,-,-,-,-,0,5,13,14,19,43,0,1,4,6,4,5,0,1,3,2,0,0,충청북도 음성군 감곡면 월정리,4377037025
-,-,-,-,-,-,0,4,108,8,20,18,0,3,9,3,3,6,0,0,2,1,1,0,충청북도 음성군 감곡면 사곡리,4377037027
0,0,0,3,0,0,0,0,5,9,14,28,1,4,3,5,9,12,0,0,4,5,1,0,충청북도 음성군 감곡면 문촌리,4377037028
1,1,2,11,14,18,1,7,11,8,9,30,6,7,10,4,9,20,16,8,2,6,6,11,충청남도 논산시 노성면 장구리,4423033029
0,1,2,7,13,12,0,0,1,0,1,1,0,2,1,9,6,6,23,4,9,11,7,5,충청남도 논산시 노성면 호암리,4423033031
0,0,1,1,3,5,0,0,0,0,2,1,0,0,1,2,3,6,2,0,2,1,1,3,충청남도 논산시 노성면 구암리,4423033033
285,11,21,52,81,100,2,1,1,3,6,21,464,12,23,90,82,70,177,41,100,175,124,97,충청남도 논산시 상월면,4423034000
0,1,1,3,8,9,-,-,-,-,-,-,0,0,1,2,4,4,2,1,2,3,1,1,충청남도 논산시 상월면 신충리,4423034021
0,1,2,2,3,4,-,-,-,-,-,-,0,0,0,2,4,2,1,0,5,11,6,1,충청남도 논산시 상월면 월오리,4423034023
-,-,-,-,-,-,-,-,-,-,-,-,12,8,9,17,40,52,0,1,9,41,53,48,충청남도 서산시 지곡면 환성리,4421034028
-,-,-,-,-,-,-,-,-,-,-,-,3,12,15,25,22,16,0,9,46,72,65,52,충청남도 서산시 지곡면 무장리,4421034029
-,-,-,-,-,-,-,-,-,-,-,-,4,18,15,27,9,6,0,0,3,26,32,18,충청남도 서산시 성연면 일람리,4421036021
-,-,-,-,-,-,-,-,-,-,-,-,8,15,16,12,8,5,0,0,4,22,29,7,충청남도 서산시 성연면 오사리,4421036023
-,-,-,-,-,-,-,-,-,-,-,-,15,8,4,4,3,1,0,0,0,7,8,2,충청남도 서산시 성연면 왕정리,4421036024
-,-,-,-,-,-,-,-,-,-,-,-,9,17,8,8,6,9,0,0,1,13,37,38,충청남도 서산시 성연면 갈현리,4421036026
0,0,0,0,1,1,-,-,-,-,-,-,2,8,9,32,10,15,0,1,22,38,44,29,충청남도 서산시 성연면 예덕리,4421036028
0,0,0,0,1,0,0,0,1,0,0,0,7,13,7,6,4,5,0,3,11,17,24,13,충청남도 서산시 성연면 해성리,4421036029
0,1,2,2,2,8,-,-,-,-,-,-,33,68,49,42,36,24,0,4,64,98,88,32,충청남도 서산시 음암면 도당리,4421037021
-,-,-,-,-,-,-,-,-,-,-,-,0,3,6,20,16,24,0,3,21,53,47,25,충청남도 서산시 지곡면 연화리,4421034024
1,1,1,11,10,15,-,-,-,-,-,-,0,0,0,2,5,8,23,31,14,10,12,2,충청남도 논산시 성동면 삼산리,4423031021
-,-,-,-,-,-,-,-,-,-,-,-,3,2,3,3,1,1,0,5,50,42,13,5,충청남도 예산군 광시면 대리,4481033040
-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,1,2,4,0,0,7,10,3,1,충청남도 예산군 덕산면 대동리,4481036036
1,4,6,6,9,10,0,2,2,6,9,9,7,22,27,29,41,45,0,5,128,211,117,31,충청남도 예산군 봉산면,4481037000
-,-,-,-,-,-,0,0,0,0,1,0,0,0,0,2,2,4,0,0,1,14,11,3,충청남도 예산군 봉산면 구암리,4481037022
-,-,-,-,-,-,0,0,7,0,1,2,0,1,1,4,5,6,0,0,1,6,2,4,경기도 양평군 개군면 불곡리,4183041026
-,-,-,-,-,-,0,0,3,0,0,5,5,5,7,5,4,8,0,0,0,2,7,1,경기도 양평군 개군면 내리,4183041029
0,0,0,0,0,1,-,-,-,-,-,-,1,3,1,0,1,2,0,0,1,1,1,1,경기도 양평군 개군면 향리,4183041030
-,-,-,-,-,-,-,-,-,-,-,-,2,5,5,4,9,6,0,0,4,21,44,51,경기도 양평군 개군면 계전리,4183041032
0,0,0,0,1,1,-,-,-,-,-,-,8,4,3,4,2,5,0,0,0,2,3,7,경기도 양평군 개군면 상자포리,4183041033
0,0,1,1,1,0,-,-,-,-,-,-,0,0,1,4,1,0,4,1,15,15,12,0,충청남도 논산시 부적면 왕덕리,4423035034
0,1,3,3,8,15,-,-,-,-,-,-,1,4,6,4,1,2,4,2,6,7,6,1,충청남도 논산시 양촌면 임화리,4423039023
1,1,2,9,13,6,-,-,-,-,-,-,0,1,2,1,1,0,2,1,1,2,1,0,충청남도 논산시 양촌면 신기리,4423039025
0,0,1,1,3,3,0,0,2,4,6,4,0,1,2,3,2,3,3,0,2,1,0,0,충청남도 논산시 양촌면 오산리,4423039026
5,0,2,3,4,1,-,-,-,-,-,-,0,1,1,2,1,1,2,0,2,4,2,0,충청남도 논산시 양촌면 남산리,4423039028
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,충청남도 논산시 강경읍 염천리,4423025027
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,충청남도 논산시 강경읍 태평리,4423025028
1,0,1,2,2,4,-,-,-,-,-,-,26,0,0,1,0,0,-,-,-,-,-,-,충청남도 논산시 강경읍 황산리,4423025030
-,-,-,-,-,-,0,0,0,5,9,25,0,0,2,3,2,4,3,14,98,185,97,33,충청남도 예산군 고덕면 구만리,4481038029
-,-,-,-,-,-,0,2,0,0,3,36,0,5,9,13,13,13,0,6,51,83,56,14,충청남도 예산군 고덕면 용리,4481038030
0,0,0,1,1,4,0,1,0,0,2,7,1,3,6,7,11,27,0,0,1,6,9,17,충청북도 충주시 금가면 도촌리,4313039030
0,0,0,0,0,5,0,4,9,7,15,73,4,16,22,27,61,108,0,2,4,14,26,36,충청북도 충주시 동량면,4313040000
-,-,-,-,-,-,-,-,-,-,-,-,0,3,0,0,0,1,-,-,-,-,-,-,충청북도 충주시 동량면 화암리,4313040022
-,-,-,-,-,-,0,0,0,0,1,0,0,1,2,2,2,4,-,-,-,-,-,-,충청북도 충주시 동량면 하천리,4313040024
-,-,-,-,-,-,0,0,0,1,1,1,0,1,2,4,6,6,0,0,0,0,0,1,충청북도 충주시 동량면 손동리,4313040025
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,1,2,충청북도 제천시 동현동,4315010300
-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,충청북도 제천시 교동,4315010500
-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,0,1,-,-,-,-,-,-,충청북도 제천시 하소동,4315011100
-,-,-,-,-,-,5,0,13,0,0,0,6,8,1,4,4,1,0,2,242,9,6,3,충청남도 공주시 탄천면 정치리,4415032029
3,20,2,3,9,24,206,533,92,25,21,22,5,14,25,39,66,76,1,82,403,329,179,91,충청남도 공주시 의당면,4415036000
-,-,-,-,-,-,-,-,-,-,-,-,2,3,3,2,1,5,0,1,5,10,5,4,충청남도 공주시 반포면 온천리,4415034032
-,-,-,-,-,-,-,-,-,-,-,-,1,4,4,1,1,1,0,0,2,2,1,0,충청남도 공주시 반포면 학봉리,4415034033
-,-,-,-,-,-,-,-,-,-,-,-,0,1,4,3,8,8,0,0,0,3,2,1,전라남도 장흥군 장흥읍 성불리,4680025029
0,0,0,0,0,1,0,0,2,2,1,3,11,62,111,104,135,65,0,16,91,247,141,35,전라남도 장흥군 장흥읍,4680025000
-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,1,2,1,-,-,-,-,-,-,전라남도 장흥군 장흥읍 동동리,4680025021
-,-,-,-,-,-,0,0,3,0,3,3,0,1,5,4,8,20,1,4,63,67,39,129,전라남도 진도군 지산면 거제리,4690035028
