bjd_Nm,stdg_Cd,vldpha_Fachs1_Area,vldpha_Fachs2_Area,vldpha_Fachs3_Area,vldpha_Fachs4_Area,vldpha_Fachs5_Area,vldpha_Fachs6_Area,vldpha_Fruit1_Area,vldpha_Fruit2_Area,vldpha_Fruit3_Area,vldpha_Fruit4_Area,vldpha_Fruit5_Area,vldpha_Fruit6_Area,vldpha_Pfld1_Area,vldpha_Pfld2_Area,vldpha_Pfld3_Area,vldpha_Pfld4_Area,vldpha_Pfld5_Area,vldpha_Pfld6_Area,vldpha_Rfld1_Area,vldpha_Rfld2_Area,vldpha_Rfld3_Area,vldpha_Rfld4_Area,vldpha_Rfld5_Area,vldpha_Rfld6_Area
전북특별자치도 순창군 팔덕면 월곡리,5277035023,-,-,-,-,-,-,4,0,2,0,0,1,4,0,0,0,0,7,12,21,58,5,1,26
전북특별자치도 순창군 팔덕면 광암리,5277035024,-,-,-,-,-,-,9,1,2,1,1,4,5,1,4,4,2,11,16,8,1,0,0,1
전북특별자치도 순창군 팔덕면 청계리,5277035025,-,-,-,-,-,-,0,0,0,1,0,1,1,1,1,2,2,8,5,9,6,1,1,2
전북특별자치도 순창군 팔덕면 서흥리,5277035026,-,-,-,-,-,-,1,1,11,0,0,0,19,6,2,2,0,13,6,7,6,1,2,2
전북특별자치도 순창군 팔덕면 산동리,5277035027,-,-,-,-,-,-,0,2,3,0,0,2,3,0,0,0,1,9,25,93,22,6,3,31
전북특별자치도 순창군 팔덕면 장안리,5277035028,-,-,-,-,-,-,0,0,7,0,0,0,7,1,1,1,1,11,6,11,4,2,1,5
전북특별자치도 순창군 팔덕면 창덕리,5277035029,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,0,1,8,59,11,4,1,0,27
전북특별자치도 순창군 팔덕면 덕천리,5277035030,-,-,-,-,-,-,1,2,1,0,1,1,5,3,4,5,2,4,25,18,5,3,1,13
전북특별자치도 순창군 쌍치면,5277036000,0,0,1,0,0,5,14,29,19,6,14,312,63,30,51,12,13,148,67,153,52,19,9,11
전북특별자치도 순창군 쌍치면 방산리,5277036021,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,4,0,2,1,0,0,0
전북특별자치도 순창군 쌍치면 신성리,5277036023,-,-,-,-,-,-,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0
전북특별자치도 순창군 쌍치면 탕곡리,5277036024,-,-,-,-,-,-,2,2,1,1,0,2,0,2,0,0,0,7,0,3,0,0,0,0
전북특별자치도 순창군 쌍치면 중안리,5277036025,-,-,-,-,-,-,0,0,0,0,1,0,0,0,0,0,0,4,0,1,1,0,0,0
전북특별자치도 순창군 쌍치면 둔전리,5277036026,-,-,-,-,-,-,4,2,3,2,3,2,5,3,6,0,2,4,0,3,1,1,0,1
전북특별자치도 순창군 쌍치면 시산리,5277036027,-,-,-,-,-,-,0,0,0,0,1,0,2,0,0,0,0,9,0,6,2,2,0,2
전북특별자치도 순창군 쌍치면 옥산리,5277036028,-,-,-,-,-,-,0,0,0,0,1,3,1,11,0,4,1,14,9,13,5,3,0,0
전북특별자치도 순창군 쌍치면 종암리,5277036029,0,0,0,0,0,1,-,-,-,-,-,-,0,0,0,0,0,8,11,14,1,1,0,0
전북특별자치도 순창군 쌍치면 학선리,5277036030,0,0,0,0,0,4,2,0,8,0,1,3,3,2,0,0,0,10,2,1,3,1,0,0
전북특별자치도 순창군 쌍치면 도고리,5277036031,-,-,-,-,-,-,0,0,0,0,0,1,0,1,0,0,0,3,19,6,0,0,4,0
전북특별자치도 순창군 쌍치면 금평리,5277036032,-,-,-,-,-,-,0,0,0,1,1,1,0,1,1,1,1,9,13,30,12,4,0,2
전북특별자치도 순창군 쌍치면 쌍계리,5277036033,-,-,-,-,-,-,1,0,0,0,1,8,1,0,1,0,0,24,0,1,0,1,0,0
전북특별자치도 순창군 쌍치면 전암리,5277036034,0,0,1,0,0,0,1,0,2,2,0,6,0,1,2,1,2,13,0,2,1,1,1,1
전북특별자치도 순창군 쌍치면 양신리,5277036035,-,-,-,-,-,-,0,23,0,0,1,4,38,5,38,0,2,4,3,5,2,1,0,1
전북특별자치도 순창군 쌍치면 운암리,5277036036,-,-,-,-,-,-,0,1,0,0,0,4,1,1,1,1,2,2,0,2,6,0,0,1
전북특별자치도 순창군 쌍치면 용전리,5277036037,-,-,-,-,-,-,1,0,0,0,0,4,0,1,1,0,0,5,1,48,8,1,0,1
전북특별자치도 순창군 쌍치면 금성리,5277036038,-,-,-,-,-,-,1,0,2,0,4,202,7,1,0,1,0,16,6,12,4,3,2,3
전북특별자치도 순창군 쌍치면 오봉리,5277036039,-,-,-,-,-,-,0,0,0,0,0,67,1,0,0,1,0,1,0,2,2,1,0,0
전북특별자치도 순창군 쌍치면 종곡리,5277036040,-,-,-,-,-,-,0,0,0,0,0,5,4,0,0,1,1,5,0,1,1,0,0,0
전북특별자치도 순창군 복흥면,5277037000,0,1,0,0,1,3,1,1,3,1,1,14,41,28,20,21,16,145,75,229,78,46,32,20
전북특별자치도 순창군 복흥면 서마리,5277037021,-,-,-,-,-,-,1,0,1,0,0,1,13,1,5,1,3,30,6,12,4,1,0,3
전북특별자치도 순창군 복흥면 동산리,5277037022,0,0,0,0,0,1,-,-,-,-,-,-,12,1,2,3,1,10,3,8,5,6,3,0
전북특별자치도 순창군 복흥면 화양리,5277037023,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,6,1,2,1,4,0,1
전북특별자치도 순창군 복흥면 반월리,5277037024,-,-,-,-,-,-,-,-,-,-,-,-,0,2,4,8,2,10,1,29,20,3,0,2
전북특별자치도 순창군 복흥면 봉덕리,5277037025,-,-,-,-,-,-,0,0,0,0,0,7,0,0,2,0,2,3,0,2,1,2,1,0
전북특별자치도 순창군 복흥면 농암리,5277037026,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,2,4,6,15,10,6,1,4
전북특별자치도 순창군 복흥면 지선리,5277037027,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,2,1,11,0,3,0,1,0,0
전북특별자치도 순창군 복흥면 금월리,5277037028,0,0,0,0,0,1,-,-,-,-,-,-,0,1,0,1,1,14,10,18,4,3,1,1
강원특별자치도 삼척시 신기면 고무릉리,5123036023,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,2,2,0,-,-,-,-,-,-
강원특별자치도 삼척시 신기면 대이리,5123036024,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,1,2,-,-,-,-,-,-
강원특별자치도 삼척시 신기면 대기리,5123036025,-,-,-,-,-,-,1,0,1,0,0,1,17,4,3,2,2,8,-,-,-,-,-,-
강원특별자치도 삼척시 신기면 안의리,5123036026,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,1,3,6,5,0,0,0,0,0
강원특별자치도 삼척시 신기면 대평리,5123036027,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,2,1,1,2,3,2,1,0,1
강원특별자치도 삼척시 신기면 마차리,5123036028,0,0,1,2,2,0,0,0,0,0,0,1,-,-,-,-,-,-,14,16,4,2,1,0
강원특별자치도 홍천군,5172000000,16,11,20,15,18,499,22,11,13,12,14,129,2058,999,918,826,786,10060,1674,1974,1087,596,326,663
강원특별자치도 홍천군 홍천읍,5172025000,1,1,1,1,1,13,2,0,1,1,2,8,159,58,55,44,36,475,140,157,78,58,20,34
강원특별자치도 홍천군 홍천읍 진리,5172025021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
강원특별자치도 홍천군 홍천읍 희망리,5172025023,-,-,-,-,-,-,-,-,-,-,-,-,3,0,1,0,1,4,1,1,0,0,0,0
강원특별자치도 횡성군 갑천면 대관대리,5173034033,2,2,1,0,0,0,-,-,-,-,-,-,1,1,1,1,1,5,38,29,17,9,5,17
강원특별자치도 횡성군 갑천면 병지방리,5173034034,-,-,-,-,-,-,-,-,-,-,-,-,6,8,1,1,2,21,3,6,3,3,3,10
강원특별자치도 횡성군 청일면,5173035000,1,3,1,3,0,9,5,2,2,2,3,18,155,43,42,36,36,405,83,148,90,35,21,35
강원특별자치도 횡성군 청일면 봉명리,5173035021,0,0,0,0,0,1,0,0,0,0,0,1,92,9,2,2,3,50,0,4,3,1,3,4
강원특별자치도 횡성군 청일면 속실리,5173035022,0,0,0,0,0,2,0,0,0,0,0,1,3,7,9,8,4,66,1,6,6,7,1,11
강원특별자치도 횡성군 청일면 춘당리,5173035023,-,-,-,-,-,-,0,0,0,0,0,2,7,7,14,5,7,87,7,30,21,7,5,4
강원특별자치도 횡성군 청일면 유동리,5173035024,0,2,1,1,0,1,0,1,1,0,0,3,8,9,6,7,6,62,23,48,19,5,3,3
강원특별자치도 횡성군 청일면 초현리,5173035025,-,-,-,-,-,-,4,0,0,0,0,0,34,1,1,1,1,9,3,3,1,0,0,1
강원특별자치도 횡성군 청일면 유평리,5173035026,0,0,0,1,0,4,-,-,-,-,-,-,4,4,3,3,2,27,31,25,17,5,1,7
강원특별자치도 횡성군 청일면 갑천리,5173035027,0,0,0,0,0,1,0,0,0,0,0,1,4,2,4,5,5,53,6,17,16,4,1,3
강원특별자치도 횡성군 청일면 고시리,5173035028,0,0,0,0,0,1,0,0,1,0,2,2,3,1,2,2,4,27,5,11,4,1,3,1
강원특별자치도 횡성군 청일면 신대리,5173035029,1,0,0,0,0,0,0,0,0,0,1,7,2,3,2,4,3,23,7,4,4,4,2,1
강원특별자치도 횡성군 공근면,5173036000,2,2,2,1,0,10,3,1,1,1,0,7,78,72,89,94,97,1056,243,423,281,142,60,83
강원특별자치도 횡성군 공근면 상동리,5173036021,-,-,-,-,-,-,0,0,0,0,0,1,1,1,3,3,4,88,8,48,31,7,4,6
강원특별자치도 횡성군 공근면 부창리,5173036022,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,3,4,74,11,22,33,11,2,3
강원특별자치도 횡성군 공근면 어둔리,5173036023,0,0,0,0,0,1,-,-,-,-,-,-,3,3,4,3,2,40,1,3,3,4,0,0
강원특별자치도 횡성군 공근면 공근리,5173036024,0,2,1,1,0,2,-,-,-,-,-,-,18,17,23,15,14,152,37,58,12,11,4,9
강원특별자치도 횡성군 공근면 가곡리,5173036025,1,0,0,0,0,0,0,0,1,0,0,0,1,2,5,5,6,22,6,30,34,14,11,6
강원특별자치도 횡성군 공근면 삼배리,5173036026,-,-,-,-,-,-,0,0,0,0,0,1,8,6,6,4,8,57,29,48,17,10,3,4
강원특별자치도 횡성군 공근면 청곡리,5173036027,-,-,-,-,-,-,-,-,-,-,-,-,0,1,6,5,2,29,1,7,10,7,3,2
강원특별자치도 횡성군 공근면 행정리,5173036028,-,-,-,-,-,-,-,-,-,-,-,-,7,6,10,10,9,42,11,22,4,5,0,1
강원특별자치도 횡성군 공근면 상창봉리,5173036029,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,5,3,28,3,1,5,3,4,1
강원특별자치도 횡성군 공근면 창봉리,5173036030,0,0,0,0,0,1,2,0,0,0,0,0,9,4,3,5,5,66,4,11,17,15,2,3
강원특별자치도 횡성군 공근면 도곡리,5173036031,0,0,0,0,0,1,-,-,-,-,-,-,2,1,1,1,4,61,5,12,6,4,1,1
강원특별자치도 횡성군 공근면 초원리,5173036032,-,-,-,-,-,-,0,0,0,0,0,1,0,3,2,4,3,96,4,7,10,5,2,1
강원특별자치도 횡성군 공근면 학담리,5173036033,1,0,1,0,0,4,0,1,0,1,0,1,5,14,10,14,15,134,36,42,21,8,1,6
강원특별자치도 횡성군 공근면 매곡리,5173036034,0,0,0,0,0,1,0,1,0,0,0,2,4,2,3,2,4,38,8,19,21,13,8,7
강원특별자치도 횡성군 공근면 오산리,5173036035,-,-,-,-,-,-,0,0,0,0,0,1,4,8,2,9,9,48,10,10,4,2,1,2
강원특별자치도 횡성군 공근면 수백리,5173036036,-,-,-,-,-,-,-,-,-,-,-,-,0,1,4,3,3,42,36,33,26,13,8,21
강원특별자치도 횡성군 공근면 덕촌리,5173036037,-,-,-,-,-,-,-,-,-,-,-,-,11,1,1,2,2,25,28,36,18,9,6,11
강원특별자치도 횡성군 공근면 신촌리,5173036038,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,2,1,14,7,14,11,2,0,0
강원특별자치도 횡성군 서원면,5173037000,0,0,1,1,0,3,0,0,4,0,0,3,38,24,32,23,32,435,190,222,116,93,46,77
강원특별자치도 횡성군 서원면 창촌리,5173037021,-,-,-,-,-,-,-,-,-,-,-,-,3,1,7,1,2,60,3,14,5,5,4,16
강원특별자치도 횡성군 서원면 압곡리,5173037022,-,-,-,-,-,-,-,-,-,-,-,-,7,2,3,3,2,49,7,18,18,19,3,3
강원특별자치도 횡성군 서원면 옥계리,5173037023,0,0,1,0,0,2,0,0,0,0,0,1,5,15,12,10,15,68,135,95,24,11,9,4
강원특별자치도 횡성군 서원면 석화리,5173037024,-,-,-,-,-,-,-,-,-,-,-,-,7,2,3,2,2,90,25,39,32,27,20,19
강원특별자치도 횡성군 서원면 유현리,5173037025,0,0,0,0,0,1,0,0,4,0,0,1,16,3,6,6,11,119,6,24,16,12,4,26
강원특별자치도 횡성군 서원면 금대리,5173037026,-,-,-,-,-,-,0,0,0,0,0,1,0,2,0,1,0,49,15,32,22,20,5,9
강원특별자치도 횡성군 강림면,5173038000,1,2,2,1,1,12,0,0,0,0,0,10,62,60,27,33,37,341,15,44,45,26,14,39
강원특별자치도 횡성군 강림면 강림리,5173038021,0,1,0,0,0,8,0,0,0,0,0,6,16,21,16,17,15,183,5,18,22,17,11,13
강원특별자치도 횡성군 강림면 부곡리,5173038022,1,1,1,1,1,4,0,0,0,0,0,5,16,22,6,5,13,63,7,25,18,7,1,5
강원특별자치도 횡성군 강림면 월현리,5173038023,0,0,0,0,0,1,-,-,-,-,-,-,31,17,6,12,9,94,3,2,5,1,2,20
강원특별자치도 영월군,5175000000,0,2,1,1,1,16,4,2,5,3,2,26,343,254,366,411,434,4966,130,146,89,54,19,61
강원특별자치도 영월군 영월읍,5175025000,0,1,1,0,0,3,2,0,1,1,0,7,64,53,90,106,112,987,2,4,4,3,0,10
강원특별자치도 영월군 영월읍 영흥리,5175025021,-,-,-,-,-,-,0,0,0,0,0,1,12,8,8,8,7,65,-,-,-,-,-,-
강원특별자치도 영월군 영월읍 하송리,5175025022,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,0,-,-,-,-,-,-
강원특별자치도 영월군 영월읍 방절리,5175025023,0,0,0,0,0,1,0,0,0,0,0,1,1,2,7,10,4,66,2,3,1,1,0,3
강원특별자치도 영월군 영월읍 덕포리,5175025024,-,-,-,-,-,-,0,0,0,0,0,1,1,4,5,7,6,44,-,-,-,-,-,-
강원특별자치도 영월군 영월읍 삼옥리,5175025025,-,-,-,-,-,-,-,-,-,-,-,-,4,3,17,10,15,194,0,0,0,0,0,1
강원특별자치도 영월군 영월읍 거운리,5175025026,-,-,-,-,-,-,-,-,-,-,-,-,2,1,9,7,12,81,-,-,-,-,-,-
강원특별자치도 영월군 영월읍 문산리,5175025027,0,1,1,0,0,1,1,0,1,1,0,4,13,12,8,15,11,101,-,-,-,-,-,-
강원특별자치도 영월군 영월읍 연하리,5175025028,-,-,-,-,-,-,-,-,-,-,-,-,3,2,5,8,4,170,0,1,1,2,0,5
강원특별자치도 영월군 영월읍 정양리,5175025029,-,-,-,-,-,-,-,-,-,-,-,-,1,3,2,3,2,7,-,-,-,-,-,-
강원특별자치도 영월군 영월읍 팔괴리,5175025030,-,-,-,-,-,-,-,-,-,-,-,-,14,8,17,21,28,87,0,0,1,0,0,0
강원특별자치도 영월군 영월읍 흥월리,5175025031,-,-,-,-,-,-,-,-,-,-,-,-,11,9,13,17,22,173,0,1,0,0,0,0
강원특별자치도 영월군 상동읍,5175025300,0,0,0,0,0,1,-,-,-,-,-,-,8,12,13,13,14,209,0,2,1,1,0,3
강원특별자치도 영월군 상동읍 내덕리,5175025321,-,-,-,-,-,-,-,-,-,-,-,-,5,4,6,4,6,62,0,2,0,0,0,1
강원특별자치도 영월군 상동읍 구래리,5175025322,-,-,-,-,-,-,-,-,-,-,-,-,2,3,4,4,4,54,-,-,-,-,-,-
강원특별자치도 영월군 상동읍 천평리,5175025323,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,1,1,24,-,-,-,-,-,-
강원특별자치도 영월군 상동읍 덕구리,5175025324,-,-,-,-,-,-,-,-,-,-,-,-,0,4,3,3,3,68,0,0,0,0,0,2
강원특별자치도 영월군 김삿갓면,5175032500,-,-,-,-,-,-,1,1,0,2,2,14,43,25,30,35,34,732,28,17,5,4,3,6
강원특별자치도 영월군 김삿갓면 진별리,5175032521,-,-,-,-,-,-,-,-,-,-,-,-,4,4,2,2,2,56,-,-,-,-,-,-
강원특별자치도 영월군 김삿갓면 각동리,5175032522,-,-,-,-,-,-,0,0,0,0,0,1,2,3,4,6,4,72,-,-,-,-,-,-
경기도 부천시원미구,4119200000,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,2,-,-,-,-,-,-
경기도 부천시원미구 춘의동,4119210300,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,0,0,-,-,-,-,-,-
경기도 부천시원미구 역곡동,4119210700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경기도 부천시원미구 상동,4119210900,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,-,-,-,-,-,-
경기도 부천시소사구,4119400000,0,0,0,0,0,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경기도 부천시소사구 범박동,4119410300,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경기도 부천시소사구 옥길동,4119410600,0,0,0,0,0,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경기도 부천시오정구,4119600000,0,0,0,0,0,4,-,-,-,-,-,-,8,0,1,0,0,5,187,81,28,6,1,2
경기도 부천시오정구 오정동,4119610100,0,0,0,0,0,1,-,-,-,-,-,-,8,0,1,0,0,0,85,21,3,1,0,0
경기도 부천시오정구 작동,4119610300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
경기도 부천시오정구 원종동,4119610400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,0,0,0
경기도 부천시오정구 대장동,4119610600,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,80,60,25,4,1,2
경기도 부천시오정구 삼정동,4119610700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
전북특별자치도 고창군 아산면 대동리,5279032026,0,0,0,0,0,2,-,-,-,-,-,-,2,0,1,0,0,1,16,8,2,2,0,1
전북특별자치도 고창군 아산면 주진리,5279032027,3,0,1,0,0,1,-,-,-,-,-,-,0,1,1,1,0,5,17,6,1,0,1,0
전북특별자치도 고창군 아산면 남산리,5279032028,0,3,0,0,1,10,-,-,-,-,-,-,1,1,2,0,4,27,21,23,8,2,1,8
전북특별자치도 고창군 아산면 성산리,5279032029,0,0,2,5,0,22,0,0,0,0,0,2,4,6,4,11,17,43,20,12,1,0,0,0
전북특별자치도 고창군 아산면 학전리,5279032030,2,0,5,1,3,16,0,0,0,0,0,2,1,3,3,2,2,25,38,1,1,3,0,0
전북특별자치도 고창군 아산면 용계리,5279032032,-,-,-,-,-,-,-,-,-,-,-,-,0,1,1,0,0,7,-,-,-,-,-,-
전북특별자치도 고창군 아산면 계산리,5279032033,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,8,5,14,0,2
전북특별자치도 고창군 아산면 구암리,5279032034,0,0,0,0,0,1,-,-,-,-,-,-,0,2,0,0,0,22,6,5,15,2,0,0
전북특별자치도 고창군 아산면 반암리,5279032035,-,-,-,-,-,-,-,-,-,-,-,-,10,1,1,0,1,5,19,9,5,1,0,0
전북특별자치도 고창군 아산면 삼인리,5279032036,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,4,-,-,-,-,-,-
전북특별자치도 고창군 무장면,5279033000,20,64,82,69,63,461,1,1,0,2,0,72,82,32,45,50,55,1378,253,86,42,25,33,41
전북특별자치도 고창군 무장면 무장리,5279033021,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,42,3,1,0,0,0,0
전북특별자치도 고창군 무장면 성내리,5279033022,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,1,1,11,4,2,0,0,0,0
전북특별자치도 고창군 무장면 교흥리,5279033023,0,0,0,1,0,1,-,-,-,-,-,-,2,1,1,1,2,37,8,4,0,0,0,1
전북특별자치도 고창군 무장면 송현리,5279033024,0,2,0,3,1,0,-,-,-,-,-,-,0,2,0,1,1,17,22,1,6,2,0,2
전북특별자치도 고창군 무장면 원촌리,5279033025,1,2,1,0,0,9,0,0,0,0,0,2,0,1,0,1,1,51,17,5,2,1,0,2
전북특별자치도 고창군 무장면 강남리,5279033026,4,6,5,8,13,39,0,0,0,0,0,6,7,5,9,10,14,194,27,8,8,7,10,10
전북특별자치도 고창군 무장면 목우리,5279033027,5,4,2,1,1,29,0,0,0,2,0,5,23,5,8,12,7,196,37,11,6,3,2,5
전북특별자치도 고창군 무장면 덕림리,5279033028,0,0,1,9,2,30,-,-,-,-,-,-,24,2,3,8,5,156,23,16,3,2,15,5
전북특별자치도 고창군 무장면 옥산리,5279033029,1,5,16,12,10,66,0,0,0,0,0,4,11,1,3,4,13,266,31,12,6,4,4,9
전북특별자치도 고창군 무장면 고라리,5279033030,0,1,0,1,0,16,-,-,-,-,-,-,2,3,2,1,2,60,6,6,0,0,1,1
전북특별자치도 고창군 무장면 백양리,5279033031,1,2,0,0,1,2,-,-,-,-,-,-,7,1,1,3,1,37,11,3,1,0,0,0
전북특별자치도 고창군 무장면 신촌리,5279033032,1,1,1,1,2,8,-,-,-,-,-,-,1,1,2,2,3,93,7,0,1,4,1,1
전북특별자치도 고창군 무장면 만화리,5279033033,4,38,52,31,30,238,0,0,0,0,0,56,2,5,8,3,1,109,8,6,0,1,0,0
전북특별자치도 고창군 무장면 월림리,5279033034,1,0,1,1,1,13,-,-,-,-,-,-,0,0,3,1,0,44,7,2,4,1,0,0
전북특별자치도 고창군 무장면 도곡리,5279033035,0,0,1,0,0,6,-,-,-,-,-,-,2,2,0,2,3,47,14,4,3,0,0,0
전북특별자치도 고창군 무장면 송계리,5279033036,0,1,1,0,0,2,-,-,-,-,-,-,0,1,2,1,0,18,27,5,2,1,0,4
전북특별자치도 고창군 공음면,5279034000,12,23,21,19,17,141,13,6,0,2,0,15,111,81,91,90,107,971,363,279,130,76,4,170
전북특별자치도 고창군 공음면 두암리,5279034021,0,0,0,0,0,3,-,-,-,-,-,-,9,1,0,2,14,40,14,9,1,0,0,0
전북특별자치도 고창군 공음면 신대리,5279034022,0,0,0,0,0,1,-,-,-,-,-,-,1,1,1,1,2,25,9,7,1,3,0,2
전북특별자치도 고창군 공음면 구암리,5279034023,0,2,1,2,2,3,-,-,-,-,-,-,23,2,2,1,17,79,36,14,1,15,2,9
전북특별자치도 고창군 공음면 석교리,5279034024,1,8,2,3,1,5,3,0,0,0,0,3,4,6,12,20,21,90,57,56,14,2,0,5
전북특별자치도 고창군 공음면 장곡리,5279034025,2,1,2,0,2,19,0,0,0,0,0,1,6,8,9,9,5,86,32,72,11,1,0,1
전북특별자치도 고창군 공음면 칠암리,5279034026,0,0,2,2,1,2,9,6,0,0,0,3,12,9,9,2,4,60,9,1,5,2,0,0
전북특별자치도 고창군 공음면 용수리,5279034027,0,1,2,1,3,8,-,-,-,-,-,-,14,8,1,7,1,102,26,3,6,2,0,1
전북특별자치도 고창군 공음면 선동리,5279034028,1,3,4,1,4,24,0,0,0,0,0,4,4,11,16,18,7,145,69,16,14,10,0,6
전북특별자치도 고창군 공음면 건동리,5279034029,3,4,6,5,2,35,0,0,0,1,0,2,12,17,7,8,7,107,56,12,9,5,0,7
전북특별자치도 고창군 공음면 군유리,5279034030,1,1,1,2,1,11,0,0,0,0,0,2,5,3,3,7,3,44,19,13,14,15,0,7
전북특별자치도 고창군 공음면 예전리,5279034031,1,2,1,0,0,16,-,-,-,-,-,-,11,7,24,11,18,130,22,53,30,9,0,10
전북특별자치도 고창군 공음면 덕암리,5279034032,2,2,1,4,1,13,0,0,0,1,0,0,12,7,5,4,7,59,13,23,23,12,0,122
전북특별자치도 고창군 상하면,5279035000,2,2,0,0,0,3,0,0,0,0,1,9,99,32,20,32,26,359,255,195,119,10,0,41
전북특별자치도 고창군 상하면 장산리,5279035021,0,2,0,0,0,2,0,0,0,0,0,5,54,8,6,6,5,65,25,16,15,1,0,4
전북특별자치도 고창군 상하면 장호리,5279035022,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,3,2,29,48,29,17,1,0,0
전북특별자치도 고창군 상하면 용정리,5279035023,-,-,-,-,-,-,-,-,-,-,-,-,4,2,2,4,3,59,23,6,16,0,0,5
전북특별자치도 고창군 상하면 자룡리,5279035024,-,-,-,-,-,-,-,-,-,-,-,-,2,0,0,2,1,17,24,2,1,1,0,3
전북특별자치도 고창군 상하면 석남리,5279035025,2,1,0,0,0,0,0,0,0,0,0,2,6,4,4,7,4,56,64,100,36,3,0,24
전북특별자치도 고창군 상하면 하장리,5279035026,0,0,0,0,0,1,0,0,0,0,0,1,8,3,3,5,3,54,27,13,6,0,0,1
전북특별자치도 고창군 상하면 용대리,5279035027,-,-,-,-,-,-,-,-,-,-,-,-,8,9,2,2,3,24,17,2,3,1,0,1
전북특별자치도 고창군 상하면 검산리,5279035028,-,-,-,-,-,-,-,-,-,-,-,-,8,2,2,3,3,38,13,19,25,3,0,4
전북특별자치도 고창군 상하면 송곡리,5279035029,-,-,-,-,-,-,-,-,-,-,-,-,7,2,1,0,0,16,14,8,0,0,0,1
전북특별자치도 고창군 해리면,5279036000,0,0,0,0,0,4,0,0,0,0,0,4,99,41,29,33,27,406,516,178,116,45,19,22
전북특별자치도 고창군 해리면 하련리,5279036021,-,-,-,-,-,-,-,-,-,-,-,-,1,1,2,1,2,18,19,4,2,0,0,0
전북특별자치도 고창군 해리면 평지리,5279036022,-,-,-,-,-,-,-,-,-,-,-,-,6,5,1,6,2,37,84,32,3,1,0,1
전북특별자치도 고창군 해리면 고성리,5279036023,-,-,-,-,-,-,-,-,-,-,-,-,1,8,0,1,0,24,33,8,5,0,0,0
전북특별자치도 순창군 복흥면 어은리,5277037029,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,1,0,8,13,12,2,1,1,1
전북특별자치도 순창군 복흥면 대방리,5277037030,-,-,-,-,-,-,-,-,-,-,-,-,0,1,2,0,0,3,0,2,4,2,0,0
전북특별자치도 순창군 복흥면 정산리,5277037031,-,-,-,-,-,-,0,0,0,0,0,1,0,4,2,1,1,9,3,5,4,1,1,1
전북특별자치도 순창군 복흥면 산정리,5277037032,-,-,-,-,-,-,0,0,0,0,0,1,0,1,1,0,0,2,3,5,1,1,0,1
전북특별자치도 순창군 복흥면 주평리,5277037033,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,2,5,1,1,0,0
전북특별자치도 순창군 복흥면 상송리,5277037034,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,1,0,1,1,0,1
전북특별자치도 순창군 복흥면 하리,5277037035,-,-,-,-,-,-,0,0,0,0,0,2,1,0,1,0,3,24,9,71,6,8,7,3
전북특별자치도 순창군 복흥면 답동리,5277037036,-,-,-,-,-,-,0,0,0,0,0,1,13,14,1,3,0,5,6,16,10,8,4,1
